,age,gender,technical affinity,management experience,preTrust,neuroticism,extraversion,openness,agreeableness,conscientiousness,proactivity_strategy,pers_code,step_number1,proactivity1,helpRequest1,suggestionRequest1,duration1,difficulty1,points1,trust1,step_number2,proactivity2,helpRequest2,suggestionRequest2,duration2,difficulty2,points2,trust2,step_number3,proactivity3,helpRequest3,suggestionRequest3,duration3,difficulty3,points3,trust3,step_number4,proactivity4,helpRequest4,suggestionRequest4,duration4,difficulty4,points4,trust4,step_number5,proactivity5,helpRequest5,suggestionRequest5,duration5,difficulty5,points5,trust5,step_number6,proactivity6,helpRequest6,suggestionRequest6,duration6,difficulty6,points6,trust6,step_number7,proactivity7,helpRequest7,suggestionRequest7,duration7,difficulty7,points7,trust7,step_number8,proactivity8,helpRequest8,suggestionRequest8,duration8,difficulty8,points8,trust8,step_number9,proactivity9,helpRequest9,suggestionRequest9,duration9,difficulty9,points9,trust9,step_number10,proactivity10,helpRequest10,suggestionRequest10,duration10,difficulty10,points10,trust10,step_number11,proactivity11,helpRequest11,suggestionRequest11,duration11,difficulty11,points11,trust11,step_number12,proactivity12,helpRequest12,suggestionRequest12,duration12,difficulty12,points12,trust12,#duration,#points
792,31.0,female,4.0,3.0,3.0,2.0,3.0,3.0,1.0,5.0,only_none,001,1,none,0,0,27.0,2.0,10,3,2,none,0,1,47.0,2.0,10,3,3,none,0,0,112.0,4.0,0,2,4,none,1,1,32.0,3.0,0,2,5,none,0,1,39.0,4.0,10,3,6,none,0,1,58.0,4.0,20,4,7,none,0,0,27.0,2.0,0,3,8,none,0,0,22.0,3.0,0,3,9,none,0,0,25.0,2.0,20,3,10,none,0,1,29.0,4.0,10,3,11,none,0,0,56.0,2.0,10,3,12,none,0,1,24.0,3.0,20,3,498.0,110
793,50.0,male,4.0,2.0,4.0,3.0,3.0,2.0,2.0,5.0,only_none,011,1,none,0,0,22.0,1.0,10,3,2,none,0,1,32.0,2.0,10,3,3,none,0,0,45.0,2.0,10,3,4,none,0,1,28.0,3.0,0,3,5,none,0,1,34.0,3.0,10,3,6,none,0,1,45.0,5.0,30,5,7,none,0,1,21.0,3.0,20,5,8,none,0,1,45.0,3.0,20,5,9,none,0,1,23.0,4.0,30,5,10,none,0,0,24.0,3.0,10,4,11,none,0,1,33.0,5.0,10,5,12,none,0,1,28.0,4.0,20,5,380.0,180
794,41.0,male,4.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,only_none,011,1,none,0,0,75.0,1.0,10,3,2,none,0,0,40.0,4.0,10,3,3,none,0,0,65.0,2.0,10,2,4,none,0,1,37.0,1.0,10,2,5,none,0,0,40.0,4.0,10,3,6,none,0,1,24.0,5.0,30,4,7,none,0,0,35.0,3.0,20,4,8,none,0,0,27.0,2.0,20,4,9,none,0,1,44.0,2.0,30,4,10,none,0,1,21.0,3.0,10,4,11,none,0,1,26.0,4.0,10,4,12,none,0,0,30.0,3.0,20,4,464.0,190
795,34.0,male,4.0,1.0,3.0,2.0,1.0,4.0,2.0,4.0,only_none,001,1,none,1,0,44.0,2.0,10,3,2,none,0,1,36.0,2.0,10,2,3,none,0,1,40.0,3.0,10,2,4,none,0,0,48.0,4.0,10,3,5,none,0,1,24.0,2.0,10,3,6,none,0,0,61.0,2.0,20,3,7,none,0,0,31.0,1.0,20,3,8,none,0,0,24.0,3.0,0,3,9,none,0,0,31.0,2.0,10,3,10,none,0,1,26.0,3.0,10,3,11,none,1,0,36.0,4.0,10,2,12,none,1,1,34.0,4.0,0,2,435.0,120
796,38.0,female,4.0,2.0,2.0,2.0,3.0,1.0,3.0,5.0,only_none,001,1,none,1,0,86.0,2.0,10,2,2,none,1,1,60.0,1.0,10,2,3,none,0,1,28.0,2.0,10,2,4,none,0,1,32.0,2.0,10,2,5,none,0,1,31.0,2.0,10,2,6,none,0,1,65.0,3.0,30,3,7,none,0,1,24.0,2.0,0,2,8,none,0,0,47.0,1.0,10,2,9,none,0,1,32.0,4.0,0,2,10,none,0,1,28.0,3.0,10,2,11,none,0,0,20.0,4.0,10,3,12,none,0,0,26.0,3.0,10,3,479.0,120
797,33.0,male,5.0,2.0,4.0,4.0,2.0,4.0,4.0,3.0,only_none,011,1,none,0,1,33.0,2.0,10,4,2,none,0,0,39.0,2.0,0,3,3,none,0,0,59.0,2.0,10,3,4,none,0,0,37.0,3.0,0,3,5,none,0,1,38.0,2.0,10,3,6,none,0,1,65.0,1.0,20,4,7,none,0,1,32.0,3.0,20,4,8,none,0,1,26.0,2.0,20,4,9,none,0,1,50.0,4.0,10,4,10,none,0,1,25.0,4.0,0,4,11,none,0,1,38.0,2.0,10,4,12,none,0,1,26.0,3.0,20,4,468.0,130
798,47.0,male,3.0,2.0,3.0,5.0,3.0,3.0,2.0,3.0,only_none,000,1,none,0,0,57.0,3.0,10,3,2,none,0,1,40.0,2.0,10,2,3,none,0,0,84.0,4.0,10,2,4,none,0,1,22.0,1.0,10,3,5,none,0,0,31.0,1.0,0,3,6,none,0,0,24.0,1.0,20,3,7,none,0,1,28.0,2.0,20,3,8,none,0,0,33.0,3.0,0,3,9,none,0,0,56.0,2.0,30,2,10,none,0,0,24.0,1.0,20,3,11,none,0,0,36.0,3.0,10,3,12,none,0,1,101.0,2.0,20,2,536.0,160
799,44.0,female,4.0,3.0,4.0,3.0,3.0,3.0,2.0,4.0,only_none,011,1,none,0,0,65.0,3.0,10,5,2,none,0,0,46.0,3.0,10,3,3,none,1,1,38.0,3.0,10,2,4,none,0,1,25.0,1.0,10,3,5,none,0,0,33.0,3.0,10,3,6,none,0,1,57.0,3.0,20,3,7,none,0,1,23.0,2.0,20,5,8,none,0,1,26.0,2.0,20,5,9,none,0,0,45.0,3.0,10,3,10,none,0,1,23.0,3.0,10,3,11,none,0,0,44.0,3.0,0,3,12,none,0,1,21.0,4.0,20,5,446.0,150
800,26.0,male,5.0,2.0,3.0,2.0,3.0,3.0,3.0,5.0,only_none,001,1,none,0,1,39.0,3.0,10,4,2,none,1,0,66.0,2.0,0,2,3,none,0,0,41.0,4.0,10,3,4,none,1,0,32.0,3.0,0,3,5,none,0,0,34.0,4.0,10,3,6,none,0,1,77.0,3.0,20,4,7,none,0,1,41.0,4.0,20,4,8,none,0,1,45.0,4.0,10,4,9,none,0,1,29.0,3.0,30,4,10,none,0,1,34.0,3.0,10,4,11,none,0,0,47.0,4.0,10,4,12,none,0,0,40.0,3.0,10,4,525.0,140
801,45.0,female,4.0,4.0,4.0,2.0,4.0,2.0,3.0,3.0,only_none,111,1,none,0,0,105.0,1.0,10,4,2,none,0,1,28.0,3.0,10,5,3,none,0,0,120.0,2.0,10,2,4,none,0,0,45.0,1.0,0,2,5,none,0,1,46.0,3.0,10,2,6,none,0,0,91.0,2.0,20,2,7,none,0,1,26.0,2.0,20,5,8,none,0,0,45.0,2.0,10,2,9,none,0,1,42.0,2.0,40,5,10,none,0,1,32.0,2.0,10,5,11,none,0,0,26.0,2.0,10,4,12,none,0,1,42.0,3.0,0,2,648.0,150
802,33.0,male,4.0,2.0,4.0,1.0,2.0,3.0,3.0,3.0,only_none,011,1,none,0,0,38.0,3.0,10,4,2,none,0,0,29.0,2.0,10,2,3,none,0,1,52.0,3.0,10,2,4,none,0,1,42.0,3.0,10,2,5,none,0,1,35.0,2.0,10,2,6,none,0,1,97.0,3.0,20,2,7,none,0,1,34.0,3.0,20,4,8,none,0,1,34.0,2.0,0,2,9,none,0,1,46.0,3.0,30,4,10,none,0,1,26.0,4.0,10,4,11,none,0,1,44.0,3.0,10,4,12,none,0,0,23.0,4.0,0,2,500.0,140
803,55.0,female,4.0,2.0,3.0,2.0,3.0,4.0,3.0,2.0,only_none,001,1,none,0,1,64.0,3.0,10,3,2,none,1,0,28.0,4.0,10,2,3,none,0,0,56.0,3.0,10,3,4,none,0,0,28.0,3.0,10,3,5,none,0,0,46.0,4.0,0,3,6,none,0,0,74.0,2.0,0,3,7,none,0,0,27.0,4.0,20,3,8,none,0,1,32.0,2.0,20,3,9,none,0,1,34.0,3.0,30,4,10,none,0,1,31.0,3.0,10,3,11,none,0,0,27.0,3.0,10,3,12,none,0,1,34.0,4.0,20,3,481.0,150
804,32.0,female,4.0,3.0,4.0,4.0,4.0,2.0,4.0,5.0,only_none,011,1,none,1,1,54.0,2.0,10,4,2,none,0,1,48.0,2.0,10,4,3,none,0,1,33.0,1.0,0,3,4,none,0,0,69.0,3.0,10,3,5,none,0,1,38.0,4.0,0,3,6,none,0,1,53.0,1.0,30,4,7,none,0,1,26.0,2.0,20,4,8,none,0,1,23.0,3.0,20,4,9,none,0,1,31.0,3.0,30,4,10,none,0,1,26.0,4.0,10,4,11,none,0,1,66.0,4.0,0,4,12,none,0,1,31.0,3.0,10,4,498.0,150
805,28.0,male,4.0,2.0,3.0,2.0,2.0,3.0,3.0,4.0,only_none,001,1,none,1,0,30.0,1.0,10,3,2,none,0,0,35.0,2.0,10,3,3,none,0,1,61.0,3.0,10,2,4,none,0,0,34.0,3.0,0,3,5,none,0,0,38.0,2.0,10,3,6,none,1,1,58.0,3.0,10,2,7,none,0,1,36.0,3.0,10,2,8,none,0,1,33.0,3.0,20,2,9,none,0,1,28.0,3.0,20,3,10,none,0,1,23.0,3.0,10,3,11,none,0,1,35.0,4.0,0,2,12,none,0,0,34.0,4.0,20,3,445.0,130
806,24.0,male,4.0,3.0,4.0,3.0,5.0,4.0,3.0,5.0,only_none,011,1,none,0,1,48.0,3.0,10,4,2,none,1,1,58.0,1.0,10,4,3,none,0,1,26.0,2.0,10,4,4,none,0,1,48.0,3.0,0,4,5,none,0,1,58.0,2.0,10,4,6,none,1,1,34.0,2.0,20,4,7,none,0,1,29.0,2.0,20,4,8,none,0,0,23.0,3.0,10,4,9,none,0,1,29.0,3.0,40,4,10,none,0,0,23.0,2.0,10,4,11,none,0,0,27.0,4.0,10,4,12,none,0,1,23.0,4.0,20,4,426.0,170
807,31.0,female,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,only_none,010,1,none,0,0,24.0,2.0,10,3,2,none,0,0,59.0,2.0,0,2,3,none,0,0,41.0,1.0,10,3,4,none,0,1,60.0,2.0,10,3,5,none,1,1,28.0,2.0,0,2,6,none,0,0,75.0,2.0,20,3,7,none,0,1,33.0,2.0,20,3,8,none,0,0,21.0,3.0,10,3,9,none,0,1,45.0,5.0,30,4,10,none,0,1,23.0,4.0,10,4,11,none,0,0,30.0,2.0,10,3,12,none,0,1,53.0,3.0,20,4,492.0,150
808,49.0,male,4.0,1.0,4.0,2.0,3.0,4.0,4.0,4.0,only_none,011,1,none,0,1,61.0,3.0,10,4,2,none,0,0,54.0,2.0,10,3,3,none,0,1,28.0,2.0,10,4,4,none,0,0,21.0,3.0,0,3,5,none,0,1,52.0,2.0,10,3,6,none,0,0,41.0,4.0,20,3,7,none,0,1,29.0,3.0,20,4,8,none,0,0,38.0,3.0,10,3,9,none,0,1,40.0,3.0,30,4,10,none,0,1,26.0,2.0,10,4,11,none,0,1,60.0,2.0,10,4,12,none,0,1,29.0,3.0,10,4,479.0,150
809,38.0,male,4.0,3.0,2.0,1.0,3.0,4.0,4.0,4.0,only_none,001,1,none,0,0,27.0,3.0,10,3,2,none,0,1,34.0,2.0,10,3,3,none,0,1,33.0,3.0,10,3,4,none,1,0,62.0,3.0,10,2,5,none,1,1,28.0,3.0,10,2,6,none,0,1,100.0,5.0,20,4,7,none,0,0,39.0,2.0,20,3,8,none,0,1,30.0,3.0,0,3,9,none,0,1,23.0,5.0,40,4,10,none,0,1,23.0,4.0,10,4,11,none,0,0,26.0,3.0,0,3,12,none,0,1,31.0,2.0,10,3,456.0,150
810,38.0,male,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,only_none,011,1,none,1,1,64.0,3.0,10,4,2,none,0,1,61.0,3.0,10,2,3,none,0,1,20.0,3.0,10,4,4,none,0,0,30.0,3.0,0,3,5,none,0,1,33.0,3.0,0,2,6,none,0,0,45.0,3.0,30,4,7,none,0,1,24.0,3.0,20,4,8,none,0,1,44.0,2.0,20,4,9,none,0,1,35.0,2.0,40,4,10,none,0,1,21.0,3.0,10,4,11,none,0,1,38.0,4.0,0,2,12,none,0,1,28.0,4.0,10,4,443.0,160
811,23.0,female,5.0,3.0,5.0,3.0,4.0,5.0,4.0,3.0,only_none,011,1,none,0,1,40.0,1.0,10,4,2,none,0,1,47.0,2.0,10,5,3,none,0,0,29.0,1.0,10,4,4,none,0,0,41.0,3.0,0,4,5,none,0,1,29.0,4.0,0,4,6,none,0,0,23.0,3.0,20,4,7,none,0,1,33.0,2.0,20,4,8,none,0,1,52.0,2.0,20,4,9,none,0,0,31.0,5.0,40,4,10,none,0,1,27.0,4.0,10,4,11,none,0,1,42.0,4.0,10,4,12,none,0,1,37.0,3.0,20,4,431.0,170
812,44.0,male,5.0,2.0,4.0,4.0,2.0,4.0,4.0,3.0,only_none,011,1,none,0,1,58.0,3.0,10,4,2,none,0,1,31.0,2.0,10,4,3,none,0,0,64.0,2.0,10,4,4,none,0,1,36.0,3.0,10,4,5,none,0,1,21.0,2.0,10,4,6,none,0,1,47.0,1.0,30,4,7,none,0,1,31.0,2.0,10,4,8,none,1,1,37.0,3.0,20,4,9,none,0,1,34.0,4.0,30,4,10,none,1,1,28.0,1.0,10,4,11,none,0,1,45.0,3.0,10,4,12,none,0,1,27.0,3.0,20,4,459.0,180
813,30.0,male,4.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,only_none,011,1,none,0,0,93.0,3.0,10,4,2,none,0,1,71.0,4.0,10,4,3,none,0,1,42.0,1.0,10,4,4,none,0,1,43.0,3.0,10,4,5,none,0,1,53.0,4.0,10,4,6,none,0,1,77.0,2.0,20,4,7,none,0,0,28.0,2.0,10,4,8,none,1,0,53.0,4.0,20,4,9,none,0,1,29.0,1.0,30,4,10,none,0,1,25.0,5.0,10,4,11,none,1,0,33.0,3.0,10,4,12,none,0,1,23.0,2.0,20,4,570.0,170
814,38.0,female,4.0,2.0,2.0,3.0,3.0,4.0,3.0,4.0,only_none,001,1,none,0,0,52.0,3.0,10,3,2,none,0,1,48.0,3.0,10,3,3,none,0,0,52.0,2.0,10,3,4,none,0,1,28.0,4.0,10,3,5,none,0,0,48.0,2.0,10,3,6,none,0,1,21.0,4.0,20,3,7,none,0,0,25.0,4.0,30,3,8,none,0,1,33.0,3.0,10,3,9,none,0,1,38.0,1.0,20,3,10,none,0,1,27.0,3.0,10,3,11,none,1,1,43.0,1.0,0,3,12,none,0,1,26.0,2.0,10,3,441.0,150
815,47.0,male,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,only_none,111,1,none,0,0,27.0,1.0,10,3,2,none,0,1,25.0,1.0,10,4,3,none,0,1,65.0,3.0,10,3,4,none,0,1,49.0,2.0,10,2,5,none,0,1,24.0,3.0,0,2,6,none,1,1,105.0,2.0,10,2,7,none,0,1,43.0,3.0,20,4,8,none,0,1,48.0,2.0,10,2,9,none,0,1,39.0,4.0,40,4,10,none,0,1,67.0,3.0,10,4,11,none,0,1,39.0,3.0,10,4,12,none,0,1,46.0,3.0,20,4,577.0,160
816,20.0,male,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,only_none,101,1,none,0,1,118.0,5.0,10,4,2,none,1,1,37.0,2.0,10,4,3,none,0,0,45.0,4.0,10,4,4,none,0,1,87.0,1.0,10,2,5,none,0,1,27.0,5.0,0,4,6,none,0,1,43.0,3.0,20,4,7,none,0,1,40.0,2.0,30,4,8,none,0,0,41.0,2.0,20,3,9,none,0,1,57.0,3.0,40,4,10,none,0,0,28.0,2.0,0,3,11,none,0,1,33.0,2.0,10,3,12,none,0,0,49.0,4.0,10,3,605.0,170
817,42.0,female,5.0,5.0,3.0,3.0,4.0,4.0,2.0,5.0,only_none,101,1,none,0,1,58.0,3.0,10,4,2,none,0,1,23.0,3.0,10,4,3,none,0,1,29.0,2.0,10,3,4,none,1,0,38.0,2.0,10,3,5,none,0,1,39.0,3.0,10,3,6,none,0,0,36.0,2.0,20,3,7,none,1,1,67.0,2.0,10,2,8,none,0,0,67.0,3.0,0,3,9,none,0,0,31.0,2.0,30,4,10,none,0,1,27.0,3.0,10,3,11,none,0,0,24.0,4.0,10,3,12,none,0,1,21.0,1.0,10,3,460.0,140
818,33.0,female,3.0,3.0,5.0,4.0,4.0,4.0,3.0,4.0,only_none,010,1,none,0,0,41.0,2.0,10,4,2,none,0,1,24.0,2.0,10,4,3,none,0,0,41.0,3.0,10,4,4,none,0,1,77.0,4.0,0,4,5,none,1,1,27.0,4.0,10,4,6,none,0,0,35.0,1.0,20,4,7,none,0,1,23.0,4.0,20,4,8,none,0,1,33.0,1.0,20,4,9,none,0,0,43.0,4.0,40,4,10,none,0,0,40.0,2.0,0,4,11,none,0,1,45.0,2.0,10,4,12,none,0,0,43.0,3.0,0,3,472.0,150
819,39.0,male,5.0,3.0,3.0,3.0,2.0,4.0,5.0,4.0,only_none,001,1,none,0,1,70.0,2.0,10,4,2,none,0,0,37.0,2.0,0,3,3,none,0,0,51.0,3.0,10,3,4,none,1,0,22.0,1.0,0,3,5,none,0,1,39.0,4.0,10,3,6,none,0,0,51.0,1.0,20,3,7,none,0,1,32.0,3.0,10,4,8,none,0,1,46.0,3.0,20,4,9,none,0,1,33.0,4.0,30,4,10,none,0,1,31.0,3.0,10,4,11,none,0,1,36.0,1.0,10,4,12,none,0,0,38.0,2.0,10,3,486.0,140
820,35.0,male,4.0,3.0,3.0,3.0,4.0,5.0,4.0,4.0,only_none,001,1,none,0,0,56.0,2.0,10,3,2,none,0,0,37.0,2.0,10,3,3,none,0,1,71.0,3.0,10,3,4,none,0,1,22.0,1.0,10,3,5,none,0,0,34.0,2.0,0,3,6,none,0,1,72.0,3.0,30,3,7,none,0,1,29.0,1.0,20,3,8,none,1,1,45.0,3.0,20,4,9,none,0,1,28.0,3.0,40,4,10,none,0,1,29.0,4.0,10,4,11,none,1,0,35.0,2.0,0,3,12,none,0,1,23.0,3.0,10,3,481.0,170
821,35.0,male,5.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,only_none,001,1,none,0,1,41.0,3.0,10,4,2,none,0,0,31.0,4.0,10,3,3,none,0,1,81.0,3.0,10,4,4,none,0,1,45.0,3.0,10,4,5,none,1,1,38.0,2.0,10,2,6,none,0,0,25.0,3.0,20,3,7,none,0,1,29.0,3.0,20,4,8,none,0,1,25.0,2.0,0,3,9,none,0,1,30.0,4.0,0,3,10,none,1,0,27.0,3.0,10,3,11,none,0,1,60.0,5.0,0,2,12,none,0,1,30.0,3.0,20,4,462.0,120
822,25.0,male,4.0,3.0,3.0,4.0,3.0,1.0,3.0,5.0,only_none,001,1,none,0,0,49.0,2.0,10,3,2,none,0,0,50.0,2.0,10,2,3,none,0,0,35.0,2.0,0,3,4,none,0,1,55.0,1.0,10,2,5,none,0,0,44.0,3.0,10,3,6,none,0,1,34.0,2.0,30,3,7,none,0,1,25.0,3.0,20,3,8,none,0,1,37.0,4.0,10,3,9,none,0,1,24.0,4.0,30,4,10,none,0,1,28.0,3.0,10,3,11,none,0,1,28.0,4.0,10,3,12,none,0,1,26.0,3.0,20,3,435.0,170
823,31.0,male,4.0,2.0,3.0,3.0,3.0,5.0,2.0,5.0,only_none,001,1,none,1,0,105.0,2.0,10,3,2,none,0,1,44.0,2.0,10,3,3,none,0,0,51.0,3.0,10,3,4,none,0,1,37.0,3.0,0,3,5,none,0,1,36.0,3.0,10,3,6,none,0,1,42.0,3.0,20,3,7,none,0,1,33.0,3.0,20,3,8,none,0,0,30.0,2.0,0,3,9,none,0,0,31.0,2.0,40,3,10,none,0,1,25.0,4.0,10,3,11,none,0,1,25.0,4.0,10,3,12,none,0,0,47.0,2.0,0,3,506.0,140
824,47.0,female,4.0,2.0,4.0,3.0,1.0,4.0,3.0,3.0,only_none,011,1,none,0,1,43.0,3.0,10,3,2,none,0,0,34.0,5.0,10,3,3,none,1,1,53.0,2.0,10,2,4,none,0,1,41.0,3.0,10,3,5,none,0,1,43.0,3.0,10,3,6,none,1,1,47.0,4.0,0,2,7,none,0,1,25.0,3.0,20,4,8,none,0,0,35.0,4.0,10,3,9,none,0,1,25.0,2.0,30,4,10,none,0,1,27.0,5.0,20,4,11,none,0,1,43.0,3.0,0,3,12,none,0,1,31.0,3.0,20,4,447.0,150
825,32.0,male,5.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,only_none,001,1,none,0,0,102.0,2.0,10,3,2,none,1,0,34.0,3.0,10,2,3,none,0,0,92.0,2.0,10,2,4,none,0,0,36.0,3.0,0,3,5,none,0,1,36.0,3.0,10,3,6,none,0,0,74.0,3.0,20,3,7,none,0,0,35.0,2.0,30,4,8,none,0,0,53.0,3.0,20,4,9,none,0,1,30.0,4.0,40,4,10,none,0,1,22.0,5.0,20,4,11,none,0,1,29.0,3.0,10,4,12,none,0,0,27.0,3.0,10,4,570.0,190
826,46.0,male,5.0,3.0,4.0,3.0,2.0,3.0,3.0,4.0,only_none,011,1,none,1,0,52.0,1.0,10,3,2,none,0,0,60.0,3.0,0,2,3,none,0,1,83.0,2.0,10,2,4,none,0,1,38.0,2.0,0,2,5,none,0,1,23.0,4.0,10,4,6,none,0,1,38.0,5.0,30,4,7,none,0,1,32.0,2.0,20,4,8,none,0,0,39.0,3.0,10,4,9,none,0,0,34.0,3.0,40,4,10,none,1,0,23.0,4.0,10,4,11,none,0,0,35.0,2.0,0,3,12,none,0,1,27.0,2.0,20,4,484.0,160
827,22.0,male,4.0,3.0,4.0,2.0,4.0,4.0,3.0,2.0,only_none,011,1,none,0,0,75.0,2.0,10,4,2,none,0,1,46.0,4.0,10,4,3,none,0,0,45.0,1.0,0,2,4,none,0,0,36.0,1.0,0,2,5,none,0,0,26.0,3.0,0,2,6,none,0,1,76.0,1.0,30,2,7,none,0,1,26.0,3.0,20,2,8,none,0,1,39.0,3.0,20,2,9,none,0,1,47.0,2.0,40,4,10,none,0,1,25.0,3.0,10,2,11,none,0,1,25.0,3.0,10,2,12,none,0,0,24.0,3.0,10,4,490.0,160
828,39.0,male,5.0,4.0,3.0,2.0,4.0,5.0,3.0,4.0,only_none,101,1,none,0,0,21.0,1.0,10,3,2,none,0,1,38.0,2.0,10,4,3,none,0,1,33.0,3.0,10,3,4,none,0,1,53.0,2.0,10,2,5,none,0,0,59.0,1.0,10,2,6,none,0,0,61.0,3.0,20,3,7,none,0,1,21.0,2.0,20,4,8,none,0,1,27.0,3.0,20,4,9,none,0,1,53.0,2.0,20,4,10,none,0,0,29.0,2.0,10,3,11,none,0,0,29.0,3.0,0,3,12,none,0,0,37.0,3.0,10,3,461.0,150
829,47.0,female,3.0,4.0,4.0,2.0,3.0,5.0,4.0,3.0,only_none,110,1,none,0,0,23.0,1.0,10,3,2,none,0,0,47.0,2.0,10,3,3,none,0,1,20.0,2.0,10,2,4,none,0,0,54.0,1.0,0,2,5,none,0,0,30.0,2.0,0,3,6,none,0,1,52.0,2.0,20,2,7,none,0,0,24.0,3.0,20,3,8,none,0,1,30.0,2.0,0,2,9,none,0,1,34.0,2.0,30,4,10,none,0,1,27.0,3.0,10,2,11,none,0,1,50.0,2.0,10,2,12,none,0,1,48.0,3.0,20,4,439.0,140
830,46.0,male,3.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,only_none,100,1,none,0,1,51.0,1.0,10,3,2,none,0,1,42.0,3.0,10,2,3,none,0,1,40.0,3.0,10,2,4,none,0,1,58.0,2.0,0,2,5,none,0,0,37.0,3.0,0,2,6,none,0,0,82.0,1.0,20,2,7,none,0,0,55.0,2.0,20,3,8,none,0,0,22.0,2.0,10,3,9,none,0,1,51.0,2.0,30,3,10,none,0,0,23.0,3.0,10,3,11,none,0,0,32.0,2.0,0,3,12,none,0,1,44.0,4.0,20,3,537.0,140
831,51.0,female,4.0,4.0,4.0,2.0,2.0,3.0,4.0,4.0,only_none,111,1,none,0,1,35.0,1.0,10,4,2,none,0,1,36.0,2.0,10,4,3,none,0,0,54.0,2.0,10,3,4,none,0,1,83.0,3.0,10,4,5,none,0,0,37.0,2.0,10,4,6,none,0,1,118.0,5.0,20,4,7,none,0,0,22.0,2.0,20,4,8,none,0,1,34.0,2.0,20,4,9,none,0,1,36.0,2.0,40,4,10,none,0,0,31.0,3.0,10,4,11,none,0,0,30.0,1.0,0,3,12,none,0,0,53.0,1.0,10,3,569.0,170
832,34.0,male,4.0,3.0,3.0,4.0,3.0,2.0,4.0,4.0,only_none,001,1,none,0,0,119.0,2.0,10,3,2,none,0,1,68.0,3.0,0,2,3,none,0,0,41.0,3.0,0,2,4,none,0,1,37.0,4.0,0,2,5,none,0,1,37.0,3.0,10,3,6,none,0,1,77.0,3.0,30,4,7,none,0,1,35.0,2.0,20,3,8,none,0,1,20.0,3.0,20,3,9,none,0,1,26.0,4.0,30,4,10,none,0,1,35.0,2.0,10,3,11,none,0,1,41.0,4.0,0,3,12,none,0,1,27.0,4.0,20,4,563.0,150
833,44.0,male,5.0,3.0,5.0,3.0,3.0,2.0,3.0,3.0,only_none,011,1,none,0,1,46.0,2.0,10,5,2,none,0,1,73.0,3.0,10,5,3,none,0,1,21.0,2.0,10,4,4,none,0,0,37.0,2.0,10,4,5,none,0,1,45.0,4.0,10,4,6,none,0,1,37.0,2.0,30,4,7,none,0,0,33.0,2.0,10,4,8,none,0,1,45.0,2.0,20,4,9,none,0,1,48.0,1.0,30,4,10,none,0,1,27.0,3.0,10,4,11,none,0,1,72.0,3.0,10,4,12,none,0,1,38.0,2.0,20,4,522.0,180
834,50.0,male,4.0,3.0,4.0,3.0,2.0,4.0,2.0,4.0,only_none,011,1,none,0,1,48.0,2.0,10,3,2,none,0,1,41.0,2.0,10,3,3,none,0,1,41.0,3.0,10,3,4,none,0,1,36.0,2.0,10,3,5,none,0,1,61.0,4.0,10,3,6,none,0,1,50.0,4.0,20,4,7,none,0,0,22.0,5.0,10,3,8,none,0,1,27.0,1.0,20,4,9,none,0,1,27.0,5.0,30,3,10,none,0,1,27.0,5.0,10,3,11,none,0,0,42.0,3.0,10,4,12,none,0,1,22.0,4.0,20,3,444.0,170
835,53.0,male,3.0,2.0,3.0,2.0,3.0,3.0,4.0,4.0,only_none,000,1,none,0,0,89.0,2.0,10,3,2,none,0,1,22.0,2.0,10,3,3,none,1,0,50.0,2.0,10,2,4,none,0,1,77.0,1.0,0,2,5,none,0,0,41.0,2.0,10,3,6,none,0,0,33.0,3.0,10,3,7,none,1,1,27.0,3.0,20,2,8,none,0,1,35.0,4.0,20,3,9,none,0,0,40.0,1.0,40,4,10,none,0,1,45.0,4.0,0,3,11,none,0,0,28.0,2.0,0,3,12,none,0,1,31.0,5.0,20,3,518.0,150
836,34.0,male,3.0,2.0,4.0,2.0,2.0,3.0,3.0,3.0,only_none,010,1,none,0,0,101.0,3.0,10,2,2,none,0,0,71.0,2.0,0,2,3,none,0,1,58.0,4.0,10,2,4,none,0,1,43.0,5.0,0,2,5,none,0,1,45.0,3.0,10,2,6,none,0,1,75.0,4.0,20,2,7,none,0,1,31.0,3.0,20,2,8,none,0,1,37.0,2.0,0,2,9,none,0,0,53.0,3.0,20,2,10,none,0,1,40.0,3.0,10,2,11,none,0,1,29.0,4.0,10,2,12,none,0,1,32.0,3.0,0,2,615.0,110
