,age,gender,technical affinity,management experience,preTrust,neuroticism,extraversion,openness,agreeableness,conscientiousness,pers_code,step_number1,proactivity1,helpRequest1,suggestionRequest1,duration1,difficulty1,points1,trust1,step_number2,proactivity2,helpRequest2,suggestionRequest2,duration2,difficulty2,points2,trust2,step_number3,proactivity3,helpRequest3,suggestionRequest3,duration3,difficulty3,points3,trust3,step_number4,proactivity4,helpRequest4,suggestionRequest4,duration4,difficulty4,points4,trust4,step_number5,proactivity5,helpRequest5,suggestionRequest5,duration5,difficulty5,points5,trust5,step_number6,proactivity6,helpRequest6,suggestionRequest6,duration6,difficulty6,points6,trust6,step_number7,proactivity7,helpRequest7,suggestionRequest7,duration7,difficulty7,points7,trust7,step_number8,proactivity8,helpRequest8,suggestionRequest8,duration8,difficulty8,points8,trust8,step_number9,proactivity9,helpRequest9,suggestionRequest9,duration9,difficulty9,points9,trust9,step_number10,proactivity10,helpRequest10,suggestionRequest10,duration10,difficulty10,points10,trust10,step_number11,proactivity11,helpRequest11,suggestionRequest11,duration11,difficulty11,points11,trust11,step_number12,proactivity12,helpRequest12,suggestionRequest12,duration12,difficulty12,points12,trust12,#duration,#points
170,42.0,male,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,011,1,none,1,0,55.0,2.0,10,4,2,none,0,0,36.0,3.0,0,3,3,intervention,0,0,27.0,3.0,10,4,4,intervention,0,0,57.0,3.0,10,2,5,intervention,0,0,29.0,3.0,10,2,6,intervention,0,0,25.0,2.0,20,4,7,none,0,1,27.0,4.0,20,4,8,none,0,1,28.0,2.0,10,4,9,intervention,0,0,23.0,1.0,30,4,10,none,0,0,23.0,3.0,10,3,11,intervention,0,0,30.0,3.0,10,4,12,intervention,0,0,24.0,3.0,20,4,384.0,160
171,37.0,male,3.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,110,1,none,0,0,38.0,1.0,10,3,2,none,0,0,24.0,4.0,10,3,3,intervention,0,0,28.0,1.0,10,2,4,intervention,0,0,45.0,3.0,10,2,5,intervention,0,0,51.0,3.0,10,2,6,intervention,0,0,25.0,3.0,30,4,7,none,0,0,31.0,1.0,0,2,8,intervention,0,0,21.0,2.0,20,2,9,none,0,1,22.0,2.0,30,4,10,none,0,0,33.0,3.0,10,3,11,intervention,0,0,29.0,3.0,10,2,12,intervention,0,0,25.0,4.0,20,4,372.0,170
172,20.0,male,4.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,001,1,none,0,0,69.0,2.0,10,4,2,none,0,1,74.0,3.0,10,2,3,intervention,0,0,33.0,3.0,10,2,4,intervention,0,0,30.0,3.0,10,2,5,intervention,0,0,25.0,3.0,10,2,6,intervention,0,0,34.0,3.0,20,2,7,none,0,0,34.0,3.0,20,3,8,none,0,0,26.0,3.0,10,3,9,intervention,0,0,41.0,2.0,40,2,10,none,0,0,22.0,2.0,20,3,11,none,0,0,45.0,3.0,10,2,12,intervention,0,0,29.0,4.0,10,2,462.0,180
173,36.0,male,4.0,3.0,3.0,3.0,4.0,5.0,5.0,3.0,001,1,none,1,0,51.0,2.0,10,2,2,none,0,1,41.0,3.0,10,4,3,intervention,0,0,31.0,1.0,10,2,4,intervention,0,0,48.0,2.0,10,2,5,intervention,0,0,28.0,2.0,10,2,6,intervention,0,0,39.0,3.0,30,2,7,none,0,0,37.0,3.0,10,3,8,intervention,0,0,22.0,2.0,20,2,9,none,0,1,21.0,3.0,0,3,10,intervention,0,0,22.0,3.0,20,2,11,none,0,1,43.0,3.0,0,2,12,intervention,0,0,38.0,3.0,20,2,421.0,150
174,24.0,female,4.0,3.0,3.0,2.0,4.0,3.0,4.0,3.0,001,1,none,0,0,36.0,3.0,10,4,2,none,0,1,48.0,2.0,10,3,3,intervention,0,0,22.0,3.0,10,2,4,intervention,0,0,20.0,3.0,10,2,5,intervention,0,0,44.0,4.0,10,2,6,intervention,0,0,57.0,2.0,30,2,7,none,0,1,22.0,4.0,10,4,8,intervention,0,0,32.0,2.0,20,2,9,none,0,1,21.0,2.0,30,4,10,none,0,1,21.0,2.0,10,3,11,intervention,0,0,20.0,2.0,10,2,12,intervention,0,0,38.0,3.0,20,2,381.0,180
175,37.0,male,5.0,3.0,3.0,3.0,4.0,5.0,4.0,5.0,001,1,none,0,1,109.0,3.0,10,4,2,none,0,1,29.0,3.0,10,4,3,intervention,0,0,42.0,2.0,10,3,4,intervention,0,0,46.0,3.0,10,3,5,intervention,0,0,48.0,3.0,10,2,6,intervention,0,0,39.0,3.0,30,4,7,none,0,0,32.0,3.0,10,3,8,intervention,0,0,28.0,2.0,20,4,9,none,0,1,31.0,3.0,30,4,10,none,0,1,31.0,4.0,10,4,11,intervention,0,0,28.0,1.0,10,4,12,intervention,0,0,32.0,3.0,20,4,495.0,180
176,63.0,male,4.0,4.0,4.0,2.0,3.0,4.0,3.0,5.0,111,1,none,0,1,36.0,2.0,10,3,2,none,0,1,39.0,4.0,10,3,3,intervention,0,0,37.0,3.0,10,3,4,intervention,0,0,39.0,4.0,10,5,5,intervention,0,0,33.0,1.0,10,2,6,intervention,0,0,40.0,4.0,30,4,7,none,0,1,36.0,4.0,10,4,8,intervention,0,0,29.0,1.0,20,4,9,none,0,1,21.0,3.0,30,4,10,none,0,1,24.0,2.0,10,4,11,intervention,0,0,26.0,2.0,10,2,12,intervention,0,0,26.0,2.0,20,4,386.0,180
177,42.0,male,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,000,1,none,0,1,60.0,1.0,10,3,2,none,0,0,31.0,2.0,0,3,3,intervention,0,0,26.0,1.0,10,2,4,intervention,0,0,26.0,3.0,10,2,5,intervention,0,0,46.0,2.0,10,2,6,intervention,0,0,38.0,5.0,20,2,7,none,0,0,70.0,4.0,0,2,8,intervention,0,0,24.0,2.0,20,2,9,none,0,1,28.0,2.0,40,4,10,none,0,1,34.0,3.0,10,3,11,intervention,0,0,26.0,2.0,10,2,12,intervention,0,0,29.0,4.0,20,2,438.0,160
178,35.0,female,5.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,101,1,none,0,0,29.0,2.0,10,3,2,none,0,1,23.0,3.0,10,3,3,intervention,0,0,34.0,3.0,10,3,4,intervention,0,0,41.0,2.0,10,2,5,intervention,0,0,26.0,1.0,10,2,6,intervention,0,0,39.0,3.0,20,3,7,none,0,0,51.0,1.0,10,3,8,intervention,0,0,30.0,3.0,20,2,9,none,0,1,45.0,3.0,20,3,10,intervention,0,0,31.0,3.0,20,4,11,none,0,1,21.0,3.0,10,5,12,intervention,0,0,40.0,1.0,20,2,410.0,170
179,40.0,male,3.0,1.0,4.0,2.0,2.0,4.0,3.0,2.0,010,1,none,0,0,23.0,1.0,10,2,2,none,0,1,59.0,2.0,10,2,3,intervention,0,0,26.0,3.0,10,2,4,intervention,0,0,48.0,3.0,10,2,5,intervention,0,0,41.0,3.0,10,2,6,intervention,0,0,46.0,4.0,30,2,7,none,0,1,39.0,2.0,20,2,8,intervention,0,0,39.0,2.0,20,2,9,intervention,0,0,29.0,2.0,40,2,10,none,0,0,34.0,2.0,10,2,11,intervention,0,0,42.0,3.0,10,2,12,intervention,0,0,32.0,3.0,20,2,458.0,200
180,29.0,female,5.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,011,1,none,0,1,28.0,2.0,10,4,2,none,0,0,45.0,2.0,10,4,3,intervention,0,0,26.0,1.0,10,4,4,intervention,0,0,35.0,4.0,10,4,5,intervention,0,0,34.0,2.0,10,4,6,intervention,0,0,29.0,4.0,20,4,7,none,0,0,22.0,3.0,10,4,8,intervention,0,0,40.0,3.0,10,4,9,intervention,0,0,30.0,3.0,30,4,10,none,0,1,23.0,2.0,0,4,11,intervention,0,0,37.0,3.0,10,4,12,intervention,0,0,20.0,2.0,10,4,369.0,140
181,34.0,male,5.0,2.0,3.0,2.0,3.0,5.0,3.0,5.0,001,1,none,0,0,116.0,4.0,10,3,2,none,0,1,26.0,1.0,10,3,3,intervention,0,0,48.0,2.0,10,3,4,intervention,0,0,59.0,4.0,10,2,5,intervention,0,0,28.0,2.0,10,2,6,intervention,0,0,26.0,3.0,20,3,7,none,0,0,22.0,3.0,30,3,8,none,0,1,23.0,3.0,10,3,9,intervention,0,0,77.0,3.0,30,4,10,none,0,1,22.0,5.0,10,4,11,intervention,0,0,23.0,2.0,10,4,12,intervention,0,0,50.0,2.0,20,2,520.0,180
182,23.0,female,4.0,5.0,4.0,4.0,2.0,3.0,3.0,4.0,111,1,none,0,1,46.0,2.0,10,4,2,none,0,1,41.0,4.0,10,4,3,intervention,0,0,40.0,2.0,10,2,4,intervention,0,0,20.0,2.0,10,2,5,intervention,0,0,35.0,3.0,10,2,6,intervention,0,0,41.0,3.0,20,4,7,none,0,0,25.0,2.0,10,4,8,intervention,0,0,26.0,3.0,20,4,9,none,0,1,49.0,3.0,30,4,10,none,0,1,42.0,5.0,10,4,11,intervention,0,0,35.0,2.0,10,4,12,intervention,0,0,20.0,2.0,10,4,420.0,160
183,37.0,male,4.0,3.0,5.0,2.0,2.0,3.0,3.0,3.0,011,1,none,0,0,31.0,1.0,10,4,2,none,0,1,55.0,2.0,0,2,3,intervention,0,0,34.0,3.0,10,2,4,intervention,0,0,33.0,2.0,10,2,5,intervention,0,0,29.0,3.0,10,2,6,intervention,0,0,51.0,3.0,20,2,7,none,0,1,22.0,3.0,20,4,8,none,0,0,49.0,2.0,0,2,9,intervention,0,0,47.0,3.0,30,2,10,none,0,0,27.0,2.0,0,2,11,intervention,0,0,31.0,2.0,10,2,12,intervention,0,0,31.0,2.0,20,2,440.0,140
184,30.0,female,5.0,4.0,4.0,3.0,1.0,4.0,3.0,4.0,111,1,none,0,1,25.0,1.0,10,3,2,none,0,1,25.0,3.0,10,4,3,intervention,0,0,37.0,3.0,10,4,4,intervention,0,0,49.0,4.0,10,4,5,intervention,0,0,44.0,2.0,10,2,6,intervention,0,0,29.0,3.0,20,4,7,none,0,0,34.0,2.0,10,3,8,intervention,0,0,23.0,3.0,20,4,9,none,0,1,29.0,3.0,30,4,10,none,1,0,36.0,2.0,10,4,11,intervention,0,0,30.0,3.0,10,4,12,intervention,0,0,22.0,1.0,10,2,383.0,160
185,40.0,male,4.0,3.0,3.0,2.0,3.0,4.0,2.0,4.0,001,1,none,0,0,45.0,2.0,10,3,2,none,0,1,39.0,2.0,0,3,3,intervention,0,0,38.0,3.0,10,3,4,intervention,0,0,65.0,3.0,10,2,5,intervention,0,0,29.0,3.0,10,2,6,intervention,0,0,31.0,2.0,30,2,7,none,0,0,33.0,4.0,20,3,8,none,0,1,38.0,3.0,20,4,9,intervention,0,0,26.0,2.0,30,4,10,none,0,1,35.0,5.0,10,4,11,intervention,0,0,30.0,1.0,10,2,12,intervention,0,0,22.0,2.0,20,3,431.0,180
186,54.0,male,4.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,101,1,none,0,1,86.0,1.0,10,3,2,none,1,1,43.0,3.0,10,2,3,intervention,0,0,37.0,3.0,10,2,4,intervention,0,0,82.0,2.0,10,2,5,intervention,0,0,31.0,3.0,10,2,6,intervention,0,0,37.0,3.0,20,2,7,none,0,0,64.0,2.0,0,2,8,intervention,0,0,36.0,4.0,20,2,9,none,0,1,38.0,3.0,30,4,10,none,0,1,26.0,3.0,10,4,11,intervention,0,0,37.0,3.0,10,2,12,intervention,0,0,38.0,1.0,20,2,555.0,160
187,43.0,male,5.0,4.0,4.0,1.0,2.0,4.0,4.0,4.0,111,1,none,0,1,29.0,3.0,10,4,2,none,0,1,21.0,2.0,10,4,3,intervention,0,0,30.0,1.0,10,2,4,intervention,0,0,27.0,3.0,10,2,5,intervention,0,0,57.0,2.0,10,2,6,intervention,0,0,37.0,3.0,30,2,7,none,0,0,28.0,3.0,10,4,8,intervention,0,0,24.0,2.0,20,4,9,none,0,0,53.0,3.0,40,4,10,none,0,0,46.0,2.0,10,4,11,intervention,0,0,38.0,2.0,10,2,12,intervention,0,0,27.0,2.0,20,2,417.0,190
188,45.0,male,3.0,4.0,4.0,3.0,3.0,5.0,3.0,4.0,110,1,none,0,0,45.0,3.0,10,3,2,none,0,0,37.0,3.0,0,3,3,intervention,0,0,26.0,4.0,10,3,4,intervention,0,0,22.0,4.0,10,3,5,intervention,0,0,34.0,3.0,10,3,6,intervention,0,0,41.0,3.0,30,4,7,none,0,1,26.0,4.0,20,4,8,none,0,0,29.0,4.0,20,4,9,none,0,1,30.0,3.0,40,4,10,none,0,1,32.0,3.0,10,4,11,intervention,0,0,39.0,2.0,10,2,12,intervention,0,0,20.0,5.0,20,4,381.0,190
189,23.0,male,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,001,1,none,0,1,46.0,2.0,10,3,2,none,0,0,26.0,2.0,0,3,3,intervention,0,0,48.0,2.0,10,2,4,intervention,0,0,29.0,2.0,10,2,5,intervention,0,0,51.0,3.0,10,2,6,intervention,0,0,39.0,2.0,30,2,7,none,0,1,24.0,5.0,10,2,8,intervention,0,0,24.0,1.0,20,2,9,none,0,1,27.0,3.0,30,4,10,none,0,1,22.0,2.0,10,2,11,intervention,0,0,51.0,2.0,10,2,12,intervention,0,0,37.0,2.0,10,2,424.0,160
190,29.0,male,4.0,3.0,4.0,1.0,5.0,3.0,3.0,3.0,011,1,none,0,1,35.0,4.0,10,4,2,none,0,0,47.0,2.0,10,4,3,intervention,0,0,20.0,3.0,10,4,4,intervention,0,0,52.0,2.0,10,2,5,intervention,0,0,25.0,3.0,10,2,6,intervention,0,0,40.0,2.0,30,2,7,none,0,1,31.0,4.0,20,4,8,none,0,1,38.0,1.0,20,4,9,intervention,0,0,31.0,3.0,30,4,10,none,0,1,25.0,2.0,10,4,11,intervention,0,0,24.0,3.0,10,4,12,intervention,0,0,37.0,3.0,20,4,405.0,190
191,44.0,female,4.0,3.0,5.0,2.0,2.0,5.0,4.0,4.0,011,1,none,1,0,27.0,3.0,10,4,2,none,0,0,46.0,3.0,10,4,3,intervention,0,0,42.0,3.0,10,4,4,intervention,1,0,53.0,3.0,10,2,5,intervention,0,0,28.0,3.0,10,4,6,intervention,0,0,50.0,5.0,30,4,7,none,0,1,47.0,4.0,20,5,8,intervention,0,0,34.0,3.0,20,4,9,none,1,0,33.0,3.0,40,4,10,none,0,1,23.0,3.0,10,4,11,intervention,0,0,30.0,2.0,10,4,12,intervention,0,0,45.0,3.0,20,4,458.0,200
192,25.0,female,5.0,3.0,3.0,2.0,3.0,4.0,2.0,3.0,001,1,none,1,0,44.0,3.0,10,4,2,none,0,1,61.0,1.0,10,2,3,intervention,0,0,27.0,2.0,10,2,4,intervention,0,0,54.0,2.0,10,2,5,intervention,0,0,27.0,3.0,10,2,6,intervention,0,0,45.0,3.0,30,2,7,none,0,0,27.0,2.0,10,3,8,intervention,0,0,40.0,1.0,10,2,9,intervention,0,0,30.0,2.0,30,2,10,none,0,0,39.0,3.0,0,2,11,intervention,0,0,28.0,4.0,10,2,12,intervention,0,0,37.0,4.0,20,4,459.0,160
193,29.0,male,4.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,001,1,none,0,1,34.0,2.0,10,3,2,none,0,0,80.0,3.0,0,2,3,intervention,0,0,36.0,1.0,10,2,4,intervention,0,0,64.0,1.0,10,2,5,intervention,0,0,26.0,3.0,10,2,6,intervention,0,0,22.0,4.0,30,2,7,none,0,0,33.0,4.0,20,3,8,none,0,1,37.0,3.0,0,2,9,intervention,0,0,53.0,3.0,30,2,10,none,0,1,26.0,2.0,10,2,11,intervention,0,0,30.0,2.0,10,2,12,intervention,0,0,25.0,3.0,10,2,466.0,150
194,40.0,male,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,011,1,none,1,1,37.0,2.0,10,4,2,none,0,0,37.0,3.0,0,3,3,intervention,0,0,26.0,2.0,10,4,4,intervention,0,0,29.0,1.0,10,2,5,intervention,0,0,26.0,2.0,10,2,6,intervention,0,0,38.0,3.0,20,2,7,none,0,1,30.0,4.0,20,4,8,none,0,1,34.0,2.0,20,4,9,none,0,1,54.0,1.0,20,4,10,intervention,0,0,33.0,5.0,10,4,11,intervention,0,0,29.0,3.0,10,4,12,intervention,0,0,24.0,2.0,20,4,397.0,160
195,39.0,male,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,011,1,none,0,0,38.0,2.0,10,4,2,none,0,0,47.0,3.0,10,3,3,intervention,0,0,25.0,4.0,10,4,4,intervention,0,0,54.0,3.0,10,4,5,intervention,0,0,25.0,2.0,10,4,6,intervention,0,0,27.0,3.0,30,4,7,none,0,0,20.0,2.0,10,3,8,intervention,0,0,37.0,2.0,20,4,9,intervention,0,0,37.0,1.0,30,2,10,none,0,1,24.0,3.0,10,4,11,intervention,0,0,32.0,3.0,10,4,12,intervention,0,0,40.0,4.0,20,4,406.0,180
196,49.0,female,5.0,4.0,3.0,4.0,1.0,3.0,3.0,4.0,101,1,none,0,0,40.0,4.0,10,3,2,none,0,1,24.0,4.0,10,3,3,intervention,0,0,48.0,3.0,10,3,4,intervention,0,0,45.0,4.0,10,3,5,intervention,0,0,36.0,2.0,10,3,6,intervention,0,0,39.0,3.0,30,4,7,none,0,1,67.0,2.0,0,2,8,intervention,0,0,31.0,3.0,20,4,9,none,0,1,42.0,3.0,40,4,10,none,0,0,21.0,4.0,20,4,11,none,0,1,29.0,3.0,10,4,12,intervention,0,0,21.0,3.0,10,3,443.0,180
197,42.0,male,3.0,4.0,4.0,3.0,3.0,5.0,3.0,4.0,110,1,none,0,0,69.0,2.0,10,3,2,none,0,1,23.0,4.0,10,4,3,intervention,0,0,27.0,2.0,10,2,4,intervention,0,0,30.0,4.0,10,4,5,intervention,0,0,54.0,2.0,10,2,6,intervention,0,0,37.0,2.0,30,2,7,none,0,1,38.0,1.0,20,2,8,none,0,0,47.0,4.0,0,2,9,intervention,0,0,34.0,3.0,30,4,10,none,1,1,25.0,3.0,10,2,11,intervention,0,0,47.0,2.0,10,2,12,intervention,0,0,23.0,3.0,20,4,454.0,170
198,35.0,female,4.0,3.0,3.0,3.0,3.0,2.0,3.0,5.0,001,1,none,0,0,91.0,3.0,10,3,2,none,0,1,81.0,3.0,0,2,3,intervention,0,0,43.0,3.0,10,2,4,intervention,0,0,101.0,2.0,10,2,5,intervention,0,0,28.0,1.0,10,2,6,intervention,0,0,35.0,4.0,30,2,7,none,0,1,31.0,2.0,10,3,8,intervention,0,0,32.0,3.0,20,4,9,none,0,1,30.0,3.0,40,4,10,none,0,0,21.0,2.0,10,3,11,intervention,0,0,31.0,2.0,10,3,12,intervention,0,0,21.0,4.0,20,4,545.0,180
199,40.0,female,4.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,111,1,none,0,1,116.0,4.0,10,5,2,none,0,0,39.0,1.0,10,3,3,intervention,0,0,35.0,2.0,10,2,4,intervention,0,0,73.0,2.0,10,2,5,intervention,0,0,24.0,2.0,10,2,6,intervention,0,0,31.0,3.0,30,2,7,none,0,1,21.0,2.0,20,4,8,none,0,1,53.0,3.0,20,5,9,intervention,0,0,35.0,3.0,20,4,10,intervention,0,0,46.0,3.0,10,2,11,intervention,0,0,23.0,2.0,10,2,12,intervention,0,0,21.0,2.0,20,2,517.0,180
200,29.0,male,4.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,001,1,none,0,0,136.0,1.0,10,2,2,none,0,1,63.0,2.0,0,2,3,intervention,0,0,35.0,1.0,10,2,4,intervention,0,0,50.0,2.0,10,2,5,intervention,0,0,34.0,2.0,10,2,6,intervention,0,0,40.0,3.0,30,2,7,none,0,1,32.0,2.0,20,2,8,none,0,0,36.0,2.0,10,2,9,intervention,0,0,26.0,3.0,40,2,10,none,0,1,24.0,4.0,10,2,11,intervention,0,0,23.0,2.0,10,2,12,intervention,0,0,23.0,3.0,10,2,522.0,170
201,33.0,male,3.0,5.0,5.0,4.0,2.0,4.0,5.0,4.0,110,1,none,0,1,77.0,3.0,10,4,2,none,0,1,53.0,3.0,10,4,3,intervention,0,0,33.0,2.0,10,2,4,intervention,0,0,52.0,4.0,10,4,5,intervention,0,0,26.0,3.0,10,4,6,intervention,0,0,38.0,2.0,20,4,7,none,0,1,52.0,3.0,20,4,8,intervention,0,0,32.0,3.0,20,4,9,none,0,1,51.0,3.0,20,4,10,intervention,0,0,45.0,3.0,20,4,11,intervention,0,0,23.0,2.0,10,2,12,intervention,0,0,28.0,3.0,20,4,510.0,180
202,35.0,female,4.0,4.0,3.0,3.0,3.0,3.0,2.0,4.0,101,1,none,0,0,50.0,2.0,10,3,2,none,0,1,36.0,3.0,10,3,3,intervention,0,0,29.0,2.0,10,3,4,intervention,0,0,23.0,1.0,10,2,5,intervention,0,0,36.0,3.0,10,2,6,intervention,0,0,25.0,4.0,20,3,7,none,0,1,61.0,2.0,30,4,8,none,1,0,44.0,2.0,0,2,9,intervention,0,0,23.0,2.0,20,3,10,none,0,1,28.0,3.0,20,3,11,none,0,1,24.0,2.0,10,3,12,intervention,0,0,52.0,3.0,20,4,431.0,170
203,44.0,male,5.0,3.0,4.0,2.0,3.0,3.0,2.0,5.0,011,1,none,0,1,34.0,3.0,10,5,2,none,0,0,49.0,3.0,0,3,3,intervention,0,0,37.0,2.0,10,4,4,intervention,0,0,75.0,3.0,10,2,5,intervention,0,0,24.0,3.0,10,4,6,intervention,0,0,24.0,3.0,20,4,7,none,1,0,29.0,3.0,20,4,8,none,0,1,38.0,3.0,20,4,9,intervention,0,0,56.0,3.0,40,4,10,none,0,1,29.0,3.0,0,4,11,intervention,0,0,31.0,2.0,10,4,12,intervention,0,0,27.0,2.0,20,4,453.0,170
204,33.0,male,4.0,4.0,3.0,4.0,3.0,5.0,3.0,3.0,101,1,none,0,0,28.0,3.0,10,3,2,none,0,1,39.0,5.0,10,4,3,intervention,0,0,26.0,4.0,10,4,4,intervention,0,0,30.0,2.0,10,2,5,intervention,0,0,30.0,2.0,10,2,6,intervention,0,0,41.0,2.0,20,2,7,none,0,1,33.0,1.0,30,2,8,none,0,1,34.0,4.0,20,4,9,none,0,0,38.0,1.0,20,3,10,intervention,0,0,39.0,3.0,10,2,11,intervention,0,0,28.0,2.0,10,2,12,intervention,0,0,39.0,1.0,20,2,405.0,180
205,21.0,female,4.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,001,1,none,1,0,59.0,2.0,10,3,2,none,0,1,48.0,2.0,0,3,3,intervention,0,0,21.0,2.0,10,3,4,intervention,0,0,21.0,1.0,10,2,5,intervention,0,0,29.0,2.0,10,3,6,intervention,0,0,31.0,4.0,20,3,7,none,0,1,28.0,2.0,10,3,8,intervention,0,0,25.0,2.0,20,3,9,none,0,1,33.0,1.0,40,3,10,none,0,1,23.0,3.0,10,3,11,intervention,0,0,44.0,2.0,10,2,12,intervention,0,0,34.0,3.0,20,3,396.0,170
206,26.0,female,4.0,2.0,3.0,4.0,3.0,2.0,4.0,5.0,001,1,none,0,1,84.0,3.0,10,3,2,none,0,1,82.0,2.0,10,3,3,intervention,0,0,44.0,4.0,10,2,4,intervention,0,0,42.0,2.0,10,2,5,intervention,0,0,39.0,3.0,10,2,6,intervention,0,0,35.0,3.0,20,3,7,none,0,0,27.0,3.0,0,3,8,intervention,0,0,34.0,3.0,20,3,9,none,0,1,26.0,3.0,0,3,10,intervention,0,0,23.0,2.0,10,3,11,intervention,0,0,21.0,3.0,10,3,12,intervention,0,0,36.0,2.0,20,2,493.0,130
207,43.0,male,5.0,2.0,3.0,3.0,4.0,5.0,5.0,4.0,001,1,none,0,1,51.0,2.0,10,4,2,none,0,1,40.0,2.0,10,4,3,intervention,0,0,27.0,2.0,10,3,4,intervention,0,0,44.0,2.0,10,2,5,intervention,0,0,44.0,4.0,10,2,6,intervention,0,0,44.0,2.0,30,4,7,none,0,0,27.0,4.0,20,4,8,none,0,0,42.0,3.0,20,4,9,intervention,0,0,48.0,3.0,40,4,10,none,0,0,24.0,3.0,0,3,11,intervention,0,0,39.0,2.0,10,2,12,intervention,0,0,41.0,2.0,10,3,471.0,180
208,28.0,female,3.0,3.0,3.0,4.0,3.0,2.0,5.0,4.0,000,1,none,0,1,52.0,3.0,10,3,2,none,0,1,27.0,1.0,10,3,3,intervention,0,0,27.0,3.0,10,3,4,intervention,0,0,43.0,2.0,10,2,5,intervention,0,0,28.0,2.0,10,2,6,intervention,0,0,35.0,2.0,30,3,7,none,0,1,127.0,3.0,20,2,8,intervention,0,0,34.0,4.0,20,2,9,none,0,1,30.0,3.0,40,4,10,none,0,0,41.0,3.0,10,3,11,intervention,0,0,26.0,3.0,10,3,12,intervention,0,0,21.0,2.0,20,3,491.0,200
209,22.0,male,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,011,1,none,0,0,30.0,4.0,10,4,2,none,0,1,60.0,2.0,10,4,3,intervention,0,0,30.0,3.0,10,4,4,intervention,0,0,53.0,2.0,10,2,5,intervention,0,0,21.0,4.0,10,4,6,intervention,0,0,23.0,3.0,30,4,7,none,0,1,31.0,1.0,20,4,8,none,1,1,43.0,3.0,20,4,9,intervention,0,0,20.0,3.0,30,4,10,none,1,1,29.0,3.0,10,4,11,intervention,0,0,32.0,2.0,10,4,12,intervention,0,0,24.0,1.0,20,2,396.0,190
210,32.0,male,4.0,1.0,4.0,3.0,3.0,4.0,3.0,3.0,011,1,none,1,1,64.0,3.0,10,2,2,none,0,0,55.0,3.0,10,2,3,intervention,0,0,56.0,3.0,10,2,4,intervention,0,0,36.0,1.0,10,2,5,intervention,0,0,31.0,1.0,10,2,6,intervention,0,0,26.0,3.0,30,2,7,none,0,1,30.0,3.0,20,4,8,none,0,0,33.0,2.0,10,3,9,intervention,0,0,42.0,3.0,20,2,10,intervention,0,0,48.0,4.0,10,2,11,intervention,0,0,24.0,1.0,10,2,12,intervention,0,0,22.0,3.0,20,2,467.0,170
211,34.0,female,5.0,4.0,3.0,2.0,3.0,4.0,2.0,2.0,101,1,none,0,0,65.0,3.0,10,3,2,none,0,1,33.0,2.0,10,2,3,intervention,0,0,27.0,2.0,10,2,4,intervention,0,0,45.0,4.0,10,2,5,intervention,0,0,39.0,2.0,10,2,6,intervention,0,0,37.0,2.0,30,2,7,none,0,0,83.0,4.0,20,2,8,intervention,0,0,22.0,1.0,20,2,9,none,0,0,42.0,3.0,20,2,10,intervention,0,0,40.0,3.0,10,2,11,intervention,0,0,27.0,4.0,10,2,12,intervention,0,0,42.0,4.0,20,2,502.0,180
212,40.0,male,3.0,3.0,3.0,4.0,5.0,4.0,3.0,4.0,000,1,none,0,0,74.0,2.0,10,3,2,none,0,0,39.0,1.0,10,3,3,intervention,0,0,35.0,3.0,10,3,4,intervention,0,0,38.0,1.0,10,2,5,intervention,0,0,24.0,1.0,10,2,6,intervention,0,0,34.0,4.0,20,3,7,none,0,1,49.0,5.0,20,3,8,intervention,0,0,28.0,3.0,20,4,9,none,0,1,39.0,4.0,0,2,10,intervention,1,0,33.0,2.0,10,2,11,intervention,0,0,22.0,3.0,10,3,12,intervention,0,0,31.0,3.0,20,3,446.0,150
213,47.0,female,5.0,4.0,3.0,2.0,2.0,4.0,4.0,3.0,101,1,none,0,0,32.0,4.0,10,4,2,none,0,1,40.0,2.0,10,4,3,intervention,0,0,45.0,3.0,10,2,4,intervention,0,0,22.0,3.0,10,2,5,intervention,0,0,28.0,2.0,10,2,6,intervention,0,0,30.0,3.0,30,2,7,none,0,1,61.0,1.0,20,2,8,intervention,0,0,23.0,3.0,20,2,9,none,0,1,74.0,1.0,40,2,10,none,0,1,23.0,2.0,10,2,11,intervention,0,0,32.0,2.0,10,2,12,intervention,0,0,26.0,2.0,20,2,436.0,200
