,age,gender,technical affinity,management experience,preTrust,neuroticism,extraversion,openness,agreeableness,conscientiousness,proactivity_strategy,pers_code,step_number1,proactivity1,helpRequest1,suggestionRequest1,duration1,difficulty1,points1,trust1,step_number2,proactivity2,helpRequest2,suggestionRequest2,duration2,difficulty2,points2,trust2,step_number3,proactivity3,helpRequest3,suggestionRequest3,duration3,difficulty3,points3,trust3,step_number4,proactivity4,helpRequest4,suggestionRequest4,duration4,difficulty4,points4,trust4,step_number5,proactivity5,helpRequest5,suggestionRequest5,duration5,difficulty5,points5,trust5,step_number6,proactivity6,helpRequest6,suggestionRequest6,duration6,difficulty6,points6,trust6,step_number7,proactivity7,helpRequest7,suggestionRequest7,duration7,difficulty7,points7,trust7,step_number8,proactivity8,helpRequest8,suggestionRequest8,duration8,difficulty8,points8,trust8,step_number9,proactivity9,helpRequest9,suggestionRequest9,duration9,difficulty9,points9,trust9,step_number10,proactivity10,helpRequest10,suggestionRequest10,duration10,difficulty10,points10,trust10,step_number11,proactivity11,helpRequest11,suggestionRequest11,duration11,difficulty11,points11,trust11,step_number12,proactivity12,helpRequest12,suggestionRequest12,duration12,difficulty12,points12,trust12,#duration,#points
1117,57.0,male,4.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,only_suggestion,011,1,suggestion,0,0,43.0,3.0,10,3,2,suggestion,0,1,66.0,4.0,10,3,3,suggestion,0,0,33.0,3.0,10,3,4,suggestion,0,0,29.0,3.0,10,3,5,suggestion,0,0,54.0,3.0,10,3,6,suggestion,0,0,45.0,3.0,30,4,7,suggestion,0,0,47.0,2.0,20,4,8,suggestion,0,0,35.0,3.0,20,4,9,suggestion,0,0,25.0,3.0,30,4,10,suggestion,0,0,28.0,3.0,10,3,11,suggestion,0,1,40.0,4.0,10,4,12,suggestion,0,0,22.0,3.0,20,4,467.0,190
1118,33.0,female,4.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,only_suggestion,011,1,suggestion,0,0,51.0,3.0,10,4,2,suggestion,0,0,30.0,1.0,0,3,3,suggestion,0,0,51.0,3.0,10,3,4,suggestion,0,0,54.0,3.0,10,3,5,suggestion,0,0,30.0,1.0,10,3,6,suggestion,0,0,89.0,4.0,10,4,7,suggestion,0,0,35.0,2.0,20,4,8,suggestion,0,0,46.0,2.0,20,4,9,suggestion,0,0,21.0,2.0,40,4,10,suggestion,0,0,53.0,2.0,10,4,11,suggestion,0,0,23.0,3.0,10,4,12,suggestion,0,0,40.0,3.0,20,4,523.0,170
1119,34.0,male,4.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,only_suggestion,001,1,suggestion,0,0,50.0,3.0,10,3,2,suggestion,1,0,32.0,1.0,10,2,3,suggestion,0,1,52.0,3.0,10,3,4,suggestion,0,0,48.0,1.0,10,2,5,suggestion,0,0,67.0,4.0,10,2,6,suggestion,0,0,42.0,1.0,20,3,7,suggestion,0,0,20.0,2.0,20,3,8,suggestion,0,0,52.0,5.0,20,3,9,suggestion,0,0,22.0,3.0,40,3,10,suggestion,0,0,46.0,3.0,20,3,11,suggestion,0,0,31.0,4.0,0,3,12,suggestion,0,0,65.0,2.0,20,3,527.0,190
1120,21.0,male,4.0,3.0,5.0,3.0,2.0,5.0,3.0,3.0,only_suggestion,011,1,suggestion,0,0,42.0,2.0,10,4,2,suggestion,1,0,66.0,3.0,0,2,3,suggestion,0,0,56.0,3.0,10,2,4,suggestion,0,0,41.0,3.0,0,2,5,suggestion,0,0,44.0,5.0,10,4,6,suggestion,0,0,62.0,2.0,30,4,7,suggestion,0,0,32.0,4.0,20,4,8,suggestion,0,0,31.0,4.0,20,4,9,suggestion,0,0,26.0,1.0,40,4,10,suggestion,0,0,37.0,4.0,0,4,11,suggestion,0,0,34.0,4.0,10,4,12,suggestion,0,0,32.0,2.0,20,4,503.0,170
1121,56.0,male,4.0,4.0,3.0,3.0,3.0,5.0,3.0,4.0,only_suggestion,101,1,suggestion,0,0,45.0,2.0,10,3,2,suggestion,1,0,42.0,4.0,10,3,3,suggestion,0,0,23.0,2.0,10,3,4,suggestion,0,0,33.0,2.0,10,3,5,suggestion,0,0,21.0,4.0,10,3,6,suggestion,0,0,49.0,2.0,10,3,7,suggestion,0,0,24.0,2.0,20,3,8,suggestion,0,1,42.0,4.0,20,3,9,suggestion,0,0,30.0,2.0,30,3,10,suggestion,0,1,51.0,2.0,10,3,11,suggestion,0,0,39.0,4.0,10,3,12,suggestion,0,0,49.0,2.0,20,3,448.0,170
1122,48.0,female,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,only_suggestion,001,1,suggestion,0,0,76.0,2.0,10,3,2,suggestion,0,0,44.0,4.0,0,3,3,suggestion,0,0,62.0,2.0,10,3,4,suggestion,0,0,71.0,2.0,10,3,5,suggestion,0,0,86.0,5.0,10,2,6,suggestion,0,0,62.0,3.0,30,4,7,suggestion,1,0,46.0,5.0,30,4,8,suggestion,1,0,34.0,2.0,20,4,9,suggestion,0,0,26.0,3.0,30,4,10,suggestion,0,0,37.0,2.0,10,3,11,suggestion,0,0,37.0,4.0,10,3,12,suggestion,0,0,27.0,2.0,20,3,608.0,190
1123,42.0,female,4.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,only_suggestion,011,1,suggestion,0,0,35.0,2.0,10,4,2,suggestion,0,0,23.0,3.0,10,4,3,suggestion,0,0,59.0,3.0,0,3,4,suggestion,0,0,56.0,2.0,10,3,5,suggestion,0,0,39.0,3.0,10,3,6,suggestion,0,0,32.0,3.0,20,4,7,suggestion,0,0,24.0,3.0,30,4,8,suggestion,0,0,34.0,2.0,20,4,9,suggestion,0,0,38.0,1.0,10,3,10,suggestion,0,0,29.0,3.0,10,3,11,suggestion,0,0,26.0,4.0,10,3,12,suggestion,0,0,42.0,3.0,20,4,437.0,160
1124,42.0,male,3.0,3.0,4.0,2.0,3.0,4.0,3.0,4.0,only_suggestion,010,1,suggestion,0,0,45.0,1.0,10,3,2,suggestion,0,0,85.0,4.0,10,2,3,suggestion,0,0,48.0,1.0,10,2,4,suggestion,0,0,25.0,4.0,10,3,5,suggestion,0,0,52.0,4.0,10,3,6,suggestion,0,0,109.0,5.0,30,5,7,suggestion,0,1,35.0,2.0,20,4,8,suggestion,0,0,32.0,3.0,20,4,9,suggestion,0,0,37.0,3.0,20,4,10,suggestion,0,0,27.0,2.0,10,3,11,suggestion,0,0,32.0,3.0,10,3,12,suggestion,0,0,54.0,1.0,10,2,581.0,170
1125,55.0,male,3.0,3.0,4.0,1.0,3.0,4.0,3.0,4.0,only_suggestion,010,1,suggestion,0,0,46.0,2.0,10,3,2,suggestion,0,0,81.0,3.0,10,2,3,suggestion,0,0,54.0,3.0,10,2,4,suggestion,0,0,82.0,3.0,10,2,5,suggestion,0,0,34.0,2.0,10,2,6,suggestion,0,0,93.0,3.0,30,2,7,suggestion,0,0,41.0,2.0,20,2,8,suggestion,0,0,26.0,4.0,20,3,9,suggestion,0,0,21.0,4.0,30,3,10,suggestion,0,0,24.0,2.0,10,3,11,suggestion,0,0,30.0,3.0,10,3,12,suggestion,0,0,71.0,2.0,20,2,603.0,190
1126,24.0,male,5.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0,only_suggestion,001,1,suggestion,0,0,36.0,1.0,10,3,2,suggestion,0,0,37.0,2.0,10,2,3,suggestion,0,0,42.0,4.0,10,2,4,suggestion,0,0,76.0,3.0,10,2,5,suggestion,1,0,48.0,4.0,10,2,6,suggestion,0,0,33.0,2.0,30,2,7,suggestion,0,0,44.0,3.0,10,2,8,suggestion,1,0,25.0,4.0,20,2,9,suggestion,0,0,29.0,2.0,30,4,10,suggestion,0,0,33.0,4.0,10,4,11,suggestion,0,0,31.0,3.0,10,2,12,suggestion,0,0,21.0,2.0,0,3,455.0,160
1127,35.0,male,4.0,4.0,4.0,3.0,3.0,4.0,2.0,4.0,only_suggestion,111,1,suggestion,0,0,56.0,2.0,10,4,2,suggestion,0,0,58.0,2.0,0,2,3,suggestion,0,0,51.0,1.0,10,2,4,suggestion,0,0,134.0,2.0,0,2,5,suggestion,0,0,32.0,3.0,0,2,6,suggestion,0,0,58.0,2.0,20,2,7,suggestion,1,0,35.0,2.0,20,2,8,suggestion,0,0,21.0,3.0,20,4,9,suggestion,0,0,32.0,2.0,30,4,10,suggestion,0,0,22.0,3.0,0,3,11,suggestion,1,0,49.0,3.0,10,2,12,suggestion,0,0,84.0,3.0,20,2,632.0,140
1128,35.0,male,3.0,2.0,3.0,3.0,2.0,4.0,3.0,4.0,only_suggestion,000,1,suggestion,0,0,70.0,3.0,10,3,2,suggestion,0,0,65.0,2.0,10,2,3,suggestion,0,0,30.0,2.0,10,2,4,suggestion,0,0,35.0,3.0,10,2,5,suggestion,0,0,31.0,3.0,10,3,6,suggestion,0,0,59.0,2.0,30,3,7,suggestion,0,0,26.0,3.0,10,3,8,suggestion,0,0,34.0,3.0,10,3,9,suggestion,0,0,29.0,3.0,30,3,10,suggestion,0,0,40.0,3.0,10,3,11,suggestion,0,0,34.0,4.0,10,3,12,suggestion,0,0,24.0,4.0,20,3,477.0,170
1129,46.0,female,5.0,4.0,4.0,2.0,4.0,4.0,2.0,3.0,only_suggestion,111,1,suggestion,0,0,54.0,3.0,10,5,2,suggestion,1,0,35.0,3.0,10,4,3,suggestion,0,0,37.0,2.0,10,4,4,suggestion,0,0,24.0,3.0,10,4,5,suggestion,0,0,42.0,2.0,10,4,6,suggestion,0,0,33.0,2.0,0,3,7,suggestion,0,0,34.0,2.0,20,4,8,suggestion,0,0,33.0,1.0,0,2,9,suggestion,0,0,22.0,3.0,30,4,10,suggestion,0,0,32.0,4.0,10,5,11,suggestion,0,0,42.0,3.0,0,5,12,suggestion,0,0,34.0,3.0,20,5,422.0,130
1130,38.0,male,3.0,3.0,4.0,1.0,4.0,4.0,4.0,4.0,only_suggestion,010,1,suggestion,0,0,52.0,1.0,10,4,2,suggestion,0,0,27.0,3.0,10,4,3,suggestion,0,0,51.0,2.0,10,2,4,suggestion,0,0,27.0,2.0,0,2,5,suggestion,0,0,72.0,2.0,10,2,6,suggestion,0,0,79.0,2.0,30,2,7,suggestion,0,0,34.0,3.0,10,2,8,suggestion,1,0,49.0,2.0,20,2,9,suggestion,0,0,28.0,4.0,30,4,10,suggestion,0,0,27.0,2.0,10,2,11,suggestion,0,0,50.0,2.0,10,2,12,suggestion,0,0,58.0,2.0,20,2,554.0,170
1131,41.0,male,3.0,2.0,4.0,3.0,4.0,4.0,3.0,4.0,only_suggestion,010,1,suggestion,0,0,62.0,2.0,10,3,2,suggestion,1,0,62.0,4.0,0,2,3,suggestion,0,0,46.0,2.0,10,3,4,suggestion,0,0,22.0,1.0,0,3,5,suggestion,0,0,44.0,4.0,10,3,6,suggestion,0,0,83.0,2.0,30,3,7,suggestion,0,0,34.0,2.0,20,4,8,suggestion,0,0,21.0,3.0,20,3,9,suggestion,0,0,29.0,2.0,40,4,10,suggestion,0,0,57.0,4.0,10,4,11,suggestion,0,0,26.0,2.0,10,3,12,suggestion,0,0,31.0,2.0,20,3,517.0,180
1132,41.0,female,4.0,3.0,5.0,3.0,2.0,5.0,3.0,4.0,only_suggestion,011,1,suggestion,0,0,45.0,3.0,10,4,2,suggestion,0,0,25.0,3.0,10,4,3,suggestion,0,0,43.0,2.0,10,4,4,suggestion,0,0,25.0,2.0,0,3,5,suggestion,0,0,39.0,4.0,0,3,6,suggestion,0,0,84.0,3.0,10,4,7,suggestion,0,0,31.0,2.0,20,4,8,suggestion,0,0,29.0,3.0,20,4,9,suggestion,0,0,26.0,3.0,40,4,10,suggestion,0,0,49.0,4.0,10,4,11,suggestion,0,0,43.0,2.0,10,4,12,suggestion,0,0,42.0,3.0,20,4,481.0,160
1133,24.0,female,4.0,3.0,4.0,2.0,1.0,3.0,3.0,5.0,only_suggestion,011,1,suggestion,1,0,24.0,2.0,10,4,2,suggestion,0,0,46.0,4.0,10,4,3,suggestion,0,0,44.0,3.0,0,3,4,suggestion,0,0,37.0,2.0,10,3,5,suggestion,0,0,28.0,3.0,10,3,6,suggestion,0,0,40.0,3.0,10,3,7,suggestion,0,0,33.0,4.0,20,4,8,suggestion,0,0,34.0,2.0,20,4,9,suggestion,0,0,40.0,3.0,30,4,10,suggestion,0,0,30.0,2.0,10,3,11,suggestion,0,0,21.0,4.0,10,4,12,suggestion,0,0,50.0,2.0,20,4,427.0,160
1134,27.0,male,5.0,2.0,4.0,2.0,4.0,4.0,3.0,4.0,only_suggestion,011,1,suggestion,0,0,22.0,2.0,10,4,2,suggestion,0,0,85.0,2.0,10,2,3,suggestion,0,0,52.0,4.0,10,4,4,suggestion,0,0,50.0,2.0,0,2,5,suggestion,0,0,29.0,2.0,10,4,6,suggestion,0,0,82.0,2.0,30,4,7,suggestion,0,0,21.0,3.0,20,4,8,suggestion,0,0,37.0,2.0,20,4,9,suggestion,0,0,28.0,3.0,40,4,10,suggestion,0,0,34.0,2.0,10,4,11,suggestion,0,0,23.0,3.0,10,4,12,suggestion,0,0,69.0,2.0,20,4,532.0,190
1135,38.0,male,4.0,1.0,4.0,2.0,3.0,3.0,4.0,3.0,only_suggestion,011,1,suggestion,0,0,53.0,1.0,10,3,2,suggestion,1,0,70.0,3.0,10,2,3,suggestion,0,0,53.0,3.0,10,2,4,suggestion,0,0,23.0,2.0,0,2,5,suggestion,0,0,45.0,3.0,10,2,6,suggestion,0,0,47.0,3.0,0,2,7,suggestion,0,0,24.0,2.0,20,3,8,suggestion,0,0,47.0,2.0,10,2,9,suggestion,0,0,29.0,1.0,40,2,10,suggestion,0,1,31.0,2.0,10,2,11,suggestion,0,0,23.0,3.0,10,2,12,suggestion,0,0,30.0,3.0,0,2,475.0,130
1136,61.0,male,5.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,only_suggestion,011,1,suggestion,0,0,54.0,2.0,10,4,2,suggestion,0,0,61.0,2.0,0,2,3,suggestion,0,1,59.0,4.0,10,3,4,suggestion,0,0,51.0,2.0,0,2,5,suggestion,0,0,42.0,3.0,0,3,6,suggestion,0,0,99.0,3.0,0,2,7,suggestion,0,1,48.0,2.0,10,2,8,suggestion,0,0,33.0,4.0,20,4,9,suggestion,0,0,26.0,5.0,30,3,10,suggestion,0,0,28.0,3.0,10,4,11,suggestion,0,0,26.0,3.0,10,4,12,suggestion,0,0,56.0,1.0,20,4,583.0,120
1137,28.0,female,4.0,4.0,3.0,2.0,4.0,2.0,3.0,4.0,only_suggestion,101,1,suggestion,0,0,30.0,2.0,10,4,2,suggestion,0,0,52.0,3.0,10,2,3,suggestion,1,0,39.0,3.0,10,2,4,suggestion,0,0,84.0,2.0,10,2,5,suggestion,0,0,46.0,3.0,10,2,6,suggestion,0,0,40.0,4.0,20,4,7,suggestion,0,0,25.0,1.0,20,3,8,suggestion,0,0,36.0,3.0,10,4,9,suggestion,0,0,37.0,2.0,20,3,10,suggestion,0,0,21.0,2.0,10,3,11,suggestion,0,0,29.0,2.0,10,3,12,suggestion,0,0,81.0,2.0,20,2,520.0,160
1138,29.0,female,3.0,3.0,2.0,4.0,3.0,4.0,3.0,4.0,only_suggestion,000,1,suggestion,0,0,33.0,3.0,10,3,2,suggestion,0,0,86.0,3.0,10,3,3,suggestion,0,0,41.0,1.0,0,2,4,suggestion,0,0,48.0,3.0,10,3,5,suggestion,0,0,55.0,2.0,10,3,6,suggestion,0,0,22.0,4.0,20,3,7,suggestion,0,0,47.0,2.0,10,3,8,suggestion,0,0,25.0,1.0,20,3,9,suggestion,1,0,35.0,1.0,40,2,10,suggestion,0,0,28.0,4.0,10,3,11,suggestion,0,0,27.0,3.0,10,3,12,suggestion,0,0,76.0,1.0,0,2,523.0,150
1139,22.0,male,4.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,only_suggestion,001,1,suggestion,0,0,32.0,1.0,10,3,2,suggestion,0,0,36.0,3.0,10,2,3,suggestion,0,0,34.0,3.0,10,2,4,suggestion,0,0,55.0,4.0,10,2,5,suggestion,0,0,38.0,2.0,10,2,6,suggestion,0,0,31.0,3.0,30,3,7,suggestion,0,0,46.0,2.0,20,2,8,suggestion,0,0,38.0,3.0,0,2,9,suggestion,0,0,26.0,1.0,20,2,10,suggestion,0,0,42.0,2.0,10,2,11,suggestion,0,0,29.0,2.0,10,2,12,suggestion,0,0,65.0,2.0,20,2,472.0,160
1140,41.0,male,4.0,4.0,4.0,2.0,3.0,5.0,4.0,4.0,only_suggestion,111,1,suggestion,0,0,67.0,2.0,10,4,2,suggestion,1,0,80.0,3.0,10,2,3,suggestion,0,0,40.0,1.0,0,2,4,suggestion,0,0,91.0,3.0,10,2,5,suggestion,1,0,34.0,4.0,10,2,6,suggestion,0,0,45.0,2.0,0,2,7,suggestion,0,0,25.0,2.0,20,4,8,suggestion,0,0,29.0,2.0,0,2,9,suggestion,0,0,37.0,2.0,40,4,10,suggestion,0,0,27.0,2.0,10,2,11,suggestion,0,0,29.0,3.0,10,4,12,suggestion,0,0,46.0,2.0,20,2,550.0,140
1141,51.0,male,3.0,3.0,4.0,3.0,4.0,4.0,2.0,4.0,only_suggestion,010,1,suggestion,0,0,58.0,3.0,10,3,2,suggestion,0,0,21.0,3.0,10,3,3,suggestion,0,1,37.0,3.0,10,3,4,suggestion,0,0,101.0,4.0,0,2,5,suggestion,0,0,35.0,3.0,0,3,6,suggestion,0,0,102.0,2.0,20,2,7,suggestion,0,1,44.0,4.0,20,3,8,suggestion,0,0,34.0,2.0,20,3,9,suggestion,1,0,41.0,2.0,30,4,10,suggestion,0,1,38.0,5.0,10,3,11,suggestion,0,0,29.0,4.0,10,3,12,suggestion,0,0,68.0,4.0,10,5,608.0,150
1142,45.0,female,5.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,only_suggestion,001,1,suggestion,0,0,30.0,2.0,10,3,2,suggestion,0,0,66.0,2.0,10,2,3,suggestion,0,0,81.0,3.0,10,2,4,suggestion,0,0,32.0,3.0,0,2,5,suggestion,0,0,43.0,4.0,10,2,6,suggestion,0,0,68.0,3.0,20,3,7,suggestion,0,0,45.0,3.0,20,3,8,suggestion,0,0,42.0,2.0,10,2,9,suggestion,0,0,26.0,3.0,20,3,10,suggestion,0,0,33.0,3.0,10,3,11,suggestion,0,0,27.0,3.0,10,3,12,suggestion,0,0,50.0,5.0,20,4,543.0,150
1143,46.0,female,4.0,4.0,4.0,2.0,3.0,4.0,3.0,4.0,only_suggestion,111,1,suggestion,0,0,81.0,1.0,10,4,2,suggestion,0,0,83.0,3.0,10,3,3,suggestion,0,0,45.0,2.0,10,2,4,suggestion,0,0,54.0,3.0,10,3,5,suggestion,1,0,59.0,4.0,10,2,6,suggestion,0,0,48.0,2.0,0,3,7,suggestion,0,0,37.0,2.0,20,4,8,suggestion,0,0,27.0,2.0,20,3,9,suggestion,0,0,31.0,2.0,20,4,10,suggestion,0,0,39.0,3.0,10,3,11,suggestion,0,0,32.0,1.0,10,3,12,suggestion,0,0,50.0,3.0,20,4,586.0,150
1144,25.0,female,4.0,2.0,4.0,3.0,3.0,3.0,4.0,3.0,only_suggestion,011,1,suggestion,0,0,46.0,2.0,10,4,2,suggestion,0,0,45.0,3.0,10,2,3,suggestion,0,0,66.0,2.0,10,2,4,suggestion,0,0,71.0,3.0,10,2,5,suggestion,0,0,39.0,2.0,10,2,6,suggestion,0,0,54.0,4.0,30,4,7,suggestion,0,1,23.0,2.0,10,4,8,suggestion,0,0,23.0,2.0,20,4,9,suggestion,0,0,27.0,2.0,20,3,10,suggestion,0,0,27.0,2.0,10,3,11,suggestion,0,0,30.0,4.0,10,4,12,suggestion,0,0,42.0,2.0,20,2,493.0,170
1145,25.0,female,4.0,3.0,3.0,3.0,1.0,5.0,3.0,3.0,only_suggestion,001,1,suggestion,0,0,26.0,2.0,10,3,2,suggestion,0,0,28.0,4.0,10,3,3,suggestion,0,0,25.0,3.0,10,3,4,suggestion,0,0,98.0,2.0,0,2,5,suggestion,0,0,25.0,2.0,0,2,6,suggestion,0,0,24.0,2.0,20,3,7,suggestion,0,0,30.0,2.0,20,3,8,suggestion,0,0,28.0,3.0,20,3,9,suggestion,1,0,23.0,4.0,30,4,10,suggestion,0,0,25.0,4.0,0,3,11,suggestion,0,0,30.0,2.0,10,3,12,suggestion,0,0,60.0,2.0,20,2,422.0,150
1146,45.0,male,4.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,only_suggestion,001,1,suggestion,0,0,56.0,3.0,10,3,2,suggestion,0,0,36.0,3.0,0,2,3,suggestion,1,0,56.0,2.0,10,2,4,suggestion,0,0,97.0,4.0,10,2,5,suggestion,0,0,42.0,5.0,10,2,6,suggestion,0,0,97.0,3.0,20,2,7,suggestion,1,0,46.0,3.0,10,2,8,suggestion,0,0,46.0,4.0,20,2,9,suggestion,0,0,20.0,2.0,30,3,10,suggestion,1,0,47.0,3.0,10,2,11,suggestion,0,0,20.0,3.0,10,3,12,suggestion,0,0,42.0,3.0,20,2,605.0,160
1147,24.0,female,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,only_suggestion,101,1,suggestion,0,0,55.0,3.0,10,4,2,suggestion,0,0,50.0,4.0,10,4,3,suggestion,0,1,38.0,2.0,10,2,4,suggestion,0,0,22.0,1.0,10,3,5,suggestion,0,0,43.0,3.0,0,3,6,suggestion,0,0,76.0,2.0,10,3,7,suggestion,0,0,36.0,2.0,20,3,8,suggestion,0,0,47.0,3.0,10,2,9,suggestion,1,0,23.0,1.0,30,2,10,suggestion,0,0,41.0,3.0,10,3,11,suggestion,0,1,21.0,3.0,10,4,12,suggestion,0,0,47.0,2.0,20,3,499.0,150
1148,50.0,male,4.0,4.0,4.0,3.0,4.0,3.0,2.0,4.0,only_suggestion,111,1,suggestion,0,0,28.0,2.0,10,3,2,suggestion,0,0,39.0,3.0,0,3,3,suggestion,0,0,56.0,3.0,0,3,4,suggestion,0,0,36.0,3.0,10,3,5,suggestion,0,0,40.0,3.0,10,3,6,suggestion,0,0,41.0,2.0,0,3,7,suggestion,0,0,43.0,2.0,30,4,8,suggestion,0,0,47.0,2.0,20,3,9,suggestion,0,0,27.0,2.0,40,4,10,suggestion,0,0,38.0,2.0,10,3,11,suggestion,0,0,24.0,3.0,10,3,12,suggestion,0,0,35.0,3.0,20,3,454.0,160
1149,23.0,male,5.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,only_suggestion,111,1,suggestion,0,0,67.0,1.0,10,4,2,suggestion,0,0,48.0,1.0,0,2,3,suggestion,0,0,27.0,1.0,10,2,4,suggestion,0,0,43.0,1.0,10,2,5,suggestion,0,0,69.0,5.0,10,4,6,suggestion,0,0,36.0,3.0,30,4,7,suggestion,1,0,27.0,3.0,20,4,8,suggestion,0,0,36.0,3.0,10,4,9,suggestion,0,0,31.0,1.0,20,4,10,suggestion,0,0,29.0,3.0,10,4,11,suggestion,0,0,28.0,3.0,10,4,12,suggestion,0,0,26.0,3.0,20,4,467.0,160
1150,42.0,male,3.0,2.0,3.0,2.0,4.0,3.0,3.0,3.0,only_suggestion,000,1,suggestion,0,0,23.0,2.0,10,3,2,suggestion,0,0,30.0,5.0,10,2,3,suggestion,0,0,37.0,2.0,10,3,4,suggestion,0,0,53.0,2.0,10,2,5,suggestion,1,0,38.0,3.0,10,2,6,suggestion,0,1,102.0,3.0,10,2,7,suggestion,0,0,44.0,2.0,10,2,8,suggestion,0,0,38.0,4.0,20,2,9,suggestion,0,0,25.0,1.0,20,2,10,suggestion,0,0,33.0,4.0,10,2,11,suggestion,0,0,22.0,1.0,10,2,12,suggestion,0,0,55.0,3.0,20,2,500.0,150
1151,32.0,male,4.0,2.0,4.0,2.0,3.0,4.0,3.0,3.0,only_suggestion,011,1,suggestion,0,0,33.0,3.0,10,4,2,suggestion,0,0,38.0,3.0,0,2,3,suggestion,0,1,39.0,2.0,10,2,4,suggestion,0,0,38.0,3.0,10,2,5,suggestion,0,0,46.0,2.0,10,2,6,suggestion,0,0,76.0,2.0,30,2,7,suggestion,0,1,22.0,4.0,20,4,8,suggestion,0,0,33.0,2.0,20,4,9,suggestion,0,0,24.0,1.0,20,2,10,suggestion,0,0,25.0,2.0,10,2,11,suggestion,0,0,22.0,3.0,10,3,12,suggestion,0,0,30.0,1.0,20,2,426.0,170
1152,56.0,male,4.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,only_suggestion,011,1,suggestion,0,0,62.0,2.0,10,3,2,suggestion,0,0,39.0,2.0,10,3,3,suggestion,0,0,44.0,3.0,10,3,4,suggestion,0,0,33.0,4.0,10,3,5,suggestion,0,0,39.0,2.0,10,3,6,suggestion,0,0,168.0,3.0,30,4,7,suggestion,0,0,23.0,3.0,20,4,8,suggestion,0,0,26.0,1.0,20,4,9,suggestion,1,0,34.0,1.0,30,4,10,suggestion,0,0,42.0,1.0,10,2,11,suggestion,0,0,25.0,4.0,10,3,12,suggestion,0,0,44.0,1.0,20,4,579.0,190
1153,56.0,female,4.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,only_suggestion,111,1,suggestion,0,0,50.0,2.0,10,3,2,suggestion,0,0,47.0,2.0,10,2,3,suggestion,0,0,41.0,2.0,10,2,4,suggestion,0,0,40.0,2.0,10,2,5,suggestion,0,0,23.0,3.0,10,3,6,suggestion,0,0,48.0,2.0,30,3,7,suggestion,0,0,38.0,1.0,20,2,8,suggestion,0,0,41.0,2.0,10,2,9,suggestion,1,0,27.0,2.0,40,2,10,suggestion,0,0,39.0,2.0,10,2,11,suggestion,1,0,34.0,3.0,0,2,12,suggestion,0,0,47.0,3.0,20,2,475.0,180
1154,25.0,male,4.0,4.0,3.0,2.0,3.0,5.0,3.0,5.0,only_suggestion,101,1,suggestion,0,0,80.0,1.0,10,3,2,suggestion,0,0,27.0,3.0,10,3,3,suggestion,0,1,52.0,2.0,10,2,4,suggestion,0,0,56.0,2.0,10,2,5,suggestion,0,0,63.0,2.0,10,2,6,suggestion,0,0,46.0,3.0,30,4,7,suggestion,0,1,41.0,2.0,10,2,8,suggestion,0,0,30.0,3.0,20,4,9,suggestion,0,0,38.0,3.0,30,4,10,suggestion,0,0,45.0,2.0,10,2,11,suggestion,0,0,22.0,2.0,10,2,12,suggestion,0,0,52.0,1.0,0,2,552.0,160
1155,32.0,male,3.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,only_suggestion,100,1,suggestion,0,1,57.0,2.0,10,3,2,suggestion,0,1,36.0,1.0,10,2,3,suggestion,0,1,56.0,4.0,0,2,4,suggestion,0,0,67.0,3.0,10,2,5,suggestion,0,0,54.0,2.0,10,2,6,suggestion,0,0,53.0,2.0,0,2,7,suggestion,0,0,37.0,2.0,10,2,8,suggestion,0,0,40.0,3.0,20,3,9,suggestion,0,0,27.0,2.0,30,3,10,suggestion,0,0,26.0,4.0,10,4,11,suggestion,0,0,40.0,3.0,10,3,12,suggestion,0,0,54.0,1.0,20,2,547.0,140
1156,19.0,male,3.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,only_suggestion,110,1,suggestion,0,0,69.0,2.0,10,4,2,suggestion,0,0,56.0,3.0,0,2,3,suggestion,0,0,39.0,2.0,10,2,4,suggestion,0,0,44.0,2.0,0,2,5,suggestion,0,1,34.0,2.0,10,2,6,suggestion,0,0,63.0,3.0,20,2,7,suggestion,0,0,39.0,2.0,20,2,8,suggestion,0,0,38.0,3.0,20,2,9,suggestion,0,0,35.0,3.0,30,2,10,suggestion,1,0,40.0,3.0,10,2,11,suggestion,0,0,33.0,3.0,10,2,12,suggestion,0,0,51.0,3.0,20,2,541.0,160
