,age,gender,technical affinity,management experience,preTrust,neuroticism,extraversion,openness,agreeableness,conscientiousness,proactivity_strategy,pers_code,step_number1,proactivity1,helpRequest1,suggestionRequest1,duration1,difficulty1,points1,trust1,step_number2,proactivity2,helpRequest2,suggestionRequest2,duration2,difficulty2,points2,trust2,step_number3,proactivity3,helpRequest3,suggestionRequest3,duration3,difficulty3,points3,trust3,step_number4,proactivity4,helpRequest4,suggestionRequest4,duration4,difficulty4,points4,trust4,step_number5,proactivity5,helpRequest5,suggestionRequest5,duration5,difficulty5,points5,trust5,step_number6,proactivity6,helpRequest6,suggestionRequest6,duration6,difficulty6,points6,trust6,step_number7,proactivity7,helpRequest7,suggestionRequest7,duration7,difficulty7,points7,trust7,step_number8,proactivity8,helpRequest8,suggestionRequest8,duration8,difficulty8,points8,trust8,step_number9,proactivity9,helpRequest9,suggestionRequest9,duration9,difficulty9,points9,trust9,step_number10,proactivity10,helpRequest10,suggestionRequest10,duration10,difficulty10,points10,trust10,step_number11,proactivity11,helpRequest11,suggestionRequest11,duration11,difficulty11,points11,trust11,step_number12,proactivity12,helpRequest12,suggestionRequest12,duration12,difficulty12,points12,trust12,#duration,#points
397,25.0,male,3.0,3.0,2.0,3.0,4.0,4.0,3.0,4.0,only_none,000,1,none,0,1,67.0,2.0,10,3,2,none,0,1,36.0,3.0,10,3,3,none,0,0,95.0,2.0,10,3,4,none,0,0,55.0,3.0,0,3,5,none,0,1,44.0,3.0,10,3,6,none,0,0,41.0,4.0,20,3,7,none,0,0,60.0,3.0,10,3,8,none,0,0,25.0,2.0,0,3,9,none,0,0,43.0,3.0,40,3,10,none,0,1,22.0,1.0,10,3,11,none,0,0,58.0,2.0,0,3,12,none,0,1,21.0,3.0,0,3,567.0,120
398,44.0,male,3.0,4.0,3.0,2.0,3.0,4.0,3.0,4.0,only_none,100,1,none,0,0,87.0,3.0,10,3,2,none,0,1,32.0,2.0,10,3,3,none,1,0,100.0,1.0,10,2,4,none,0,0,41.0,2.0,0,3,5,none,0,1,38.0,3.0,10,3,6,none,0,1,62.0,3.0,20,3,7,none,0,1,22.0,2.0,20,3,8,none,0,0,44.0,2.0,10,3,9,none,0,0,45.0,2.0,20,3,10,none,0,1,30.0,3.0,10,3,11,none,0,1,60.0,4.0,10,3,12,none,0,1,47.0,3.0,10,3,608.0,140
399,55.0,female,4.0,3.0,3.0,2.0,4.0,4.0,5.0,3.0,only_none,001,1,none,0,0,85.0,2.0,10,4,2,none,0,1,38.0,2.0,10,2,3,none,0,0,64.0,3.0,0,3,4,none,0,0,46.0,3.0,0,3,5,none,0,0,41.0,3.0,0,3,6,none,0,0,78.0,4.0,0,2,7,none,0,0,47.0,3.0,10,3,8,none,0,0,28.0,3.0,20,3,9,none,0,1,22.0,4.0,30,4,10,none,0,1,26.0,4.0,10,4,11,none,0,0,35.0,1.0,0,3,12,none,0,1,50.0,3.0,20,3,560.0,110
400,43.0,male,5.0,3.0,3.0,2.0,4.0,4.0,5.0,5.0,only_none,001,1,none,0,0,46.0,2.0,10,4,2,none,0,1,68.0,1.0,10,3,3,none,0,0,56.0,3.0,0,3,4,none,0,1,24.0,3.0,0,3,5,none,0,0,28.0,2.0,10,3,6,none,0,1,80.0,4.0,30,4,7,none,0,1,24.0,2.0,20,4,8,none,0,0,34.0,2.0,20,4,9,none,0,1,27.0,3.0,40,4,10,none,0,1,29.0,4.0,20,4,11,none,0,0,28.0,2.0,10,4,12,none,1,1,35.0,4.0,10,4,479.0,180
401,53.0,male,4.0,3.0,3.0,1.0,4.0,4.0,3.0,3.0,only_none,001,1,none,0,0,117.0,3.0,10,3,2,none,1,0,55.0,2.0,10,2,3,none,0,1,84.0,3.0,10,2,4,none,1,1,44.0,2.0,10,2,5,none,0,0,45.0,2.0,10,3,6,none,1,1,56.0,4.0,20,2,7,none,0,0,44.0,3.0,20,3,8,none,1,1,52.0,4.0,10,2,9,none,0,0,26.0,4.0,20,3,10,none,0,0,35.0,3.0,10,3,11,none,0,1,41.0,4.0,10,2,12,none,0,1,26.0,2.0,20,4,625.0,160
402,29.0,female,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,only_none,001,1,none,0,1,29.0,2.0,10,3,2,none,0,1,47.0,3.0,10,3,3,none,0,0,30.0,2.0,10,3,4,none,1,1,35.0,2.0,0,3,5,none,0,1,44.0,3.0,10,3,6,none,0,0,72.0,3.0,10,3,7,none,0,0,39.0,4.0,0,3,8,none,0,1,46.0,3.0,20,4,9,none,0,1,22.0,4.0,40,4,10,none,0,1,31.0,3.0,10,4,11,none,0,1,23.0,5.0,10,4,12,none,0,1,21.0,3.0,20,4,439.0,150
403,20.0,male,5.0,2.0,3.0,1.0,3.0,2.0,3.0,3.0,only_none,001,1,none,1,0,63.0,3.0,10,2,2,none,0,1,61.0,5.0,10,2,3,none,0,0,78.0,2.0,10,2,4,none,0,1,42.0,2.0,10,2,5,none,0,0,34.0,2.0,0,2,6,none,0,1,41.0,3.0,20,2,7,none,0,1,28.0,4.0,20,4,8,none,0,1,34.0,4.0,20,4,9,none,0,0,28.0,3.0,40,4,10,none,0,1,40.0,4.0,0,2,11,none,0,1,51.0,1.0,10,2,12,none,0,1,36.0,1.0,20,2,536.0,170
404,19.0,male,3.0,3.0,4.0,3.0,4.0,2.0,4.0,4.0,only_none,010,1,none,0,1,25.0,1.0,10,3,2,none,0,0,52.0,2.0,10,2,3,none,0,1,36.0,3.0,10,3,4,none,0,0,30.0,2.0,0,3,5,none,0,0,29.0,2.0,10,3,6,none,0,0,47.0,3.0,10,3,7,none,0,1,52.0,3.0,20,3,8,none,0,1,21.0,3.0,20,3,9,none,0,1,74.0,3.0,30,4,10,none,0,0,39.0,3.0,20,4,11,none,0,1,41.0,2.0,10,2,12,none,0,0,64.0,2.0,0,2,510.0,150
405,33.0,male,3.0,3.0,4.0,2.0,2.0,3.0,3.0,4.0,only_none,010,1,none,0,1,53.0,1.0,10,3,2,none,0,0,39.0,3.0,0,2,3,none,0,1,91.0,4.0,10,2,4,none,0,0,60.0,2.0,0,2,5,none,0,0,26.0,2.0,0,2,6,none,0,1,25.0,2.0,30,2,7,none,0,1,58.0,5.0,20,4,8,none,0,0,34.0,3.0,10,4,9,none,0,1,22.0,2.0,20,4,10,none,0,1,27.0,3.0,10,3,11,none,0,0,55.0,2.0,10,2,12,none,0,0,23.0,1.0,10,3,513.0,130
406,27.0,male,4.0,3.0,4.0,3.0,3.0,5.0,4.0,3.0,only_none,011,1,none,0,0,67.0,2.0,10,4,2,none,0,0,73.0,3.0,0,2,3,none,0,1,23.0,1.0,10,2,4,none,0,0,24.0,2.0,10,3,5,none,0,0,22.0,3.0,10,3,6,none,0,1,38.0,3.0,20,4,7,none,0,0,26.0,1.0,10,3,8,none,0,1,39.0,3.0,20,4,9,none,1,1,36.0,2.0,30,4,10,none,0,1,26.0,2.0,0,2,11,none,1,0,34.0,1.0,0,2,12,none,0,1,22.0,2.0,20,4,430.0,140
407,34.0,female,4.0,5.0,3.0,2.0,4.0,4.0,2.0,2.0,only_none,101,1,none,0,0,81.0,2.0,10,3,2,none,0,1,23.0,3.0,10,2,3,none,0,0,42.0,2.0,0,2,4,none,0,0,35.0,2.0,0,2,5,none,0,1,48.0,3.0,10,2,6,none,0,1,45.0,3.0,30,4,7,none,0,0,27.0,4.0,20,4,8,none,0,1,45.0,1.0,20,5,9,none,0,1,21.0,2.0,40,4,10,none,0,1,33.0,2.0,10,2,11,none,0,0,28.0,2.0,10,2,12,none,0,0,40.0,3.0,20,3,468.0,180
408,58.0,male,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,only_none,101,1,none,0,1,42.0,2.0,10,3,2,none,0,1,41.0,4.0,0,2,3,none,0,1,43.0,4.0,10,2,4,none,0,1,22.0,3.0,10,3,5,none,0,1,69.0,5.0,10,2,6,none,0,1,39.0,2.0,20,4,7,none,0,1,29.0,3.0,20,4,8,none,0,1,28.0,3.0,10,3,9,none,0,1,41.0,2.0,30,4,10,none,0,1,29.0,2.0,20,3,11,none,0,1,26.0,3.0,10,3,12,none,0,1,28.0,3.0,20,3,437.0,170
409,44.0,male,4.0,2.0,4.0,3.0,4.0,5.0,3.0,3.0,only_none,011,1,none,0,1,41.0,1.0,10,3,2,none,0,0,23.0,1.0,0,3,3,none,0,0,51.0,3.0,10,3,4,none,0,1,29.0,3.0,10,3,5,none,1,1,47.0,4.0,10,2,6,none,1,1,59.0,5.0,20,4,7,none,0,1,38.0,3.0,20,4,8,none,1,0,44.0,2.0,10,4,9,none,0,0,34.0,2.0,40,4,10,none,0,1,23.0,3.0,10,4,11,none,0,0,33.0,2.0,10,3,12,none,0,1,28.0,3.0,0,3,450.0,150
410,32.0,male,4.0,2.0,4.0,3.0,3.0,4.0,5.0,4.0,only_none,011,1,none,0,0,37.0,2.0,10,4,2,none,0,1,24.0,2.0,10,4,3,none,0,1,48.0,2.0,10,3,4,none,0,0,36.0,2.0,10,3,5,none,0,1,54.0,1.0,10,3,6,none,0,0,76.0,4.0,20,4,7,none,1,0,28.0,3.0,30,4,8,none,0,0,20.0,4.0,10,4,9,none,0,1,37.0,2.0,30,4,10,none,0,0,22.0,5.0,10,4,11,none,0,0,35.0,3.0,0,3,12,none,0,1,21.0,3.0,20,4,438.0,170
411,48.0,male,4.0,3.0,4.0,4.0,3.0,5.0,4.0,3.0,only_none,011,1,none,1,1,41.0,3.0,10,4,2,none,0,1,42.0,3.0,10,4,3,none,0,1,86.0,4.0,10,4,4,none,0,1,37.0,1.0,0,2,5,none,0,1,41.0,3.0,10,4,6,none,0,1,31.0,3.0,30,4,7,none,0,1,21.0,3.0,20,4,8,none,0,1,44.0,2.0,0,4,9,none,0,0,43.0,2.0,30,4,10,none,0,1,28.0,4.0,10,4,11,none,0,0,35.0,2.0,0,3,12,none,0,1,22.0,2.0,20,4,471.0,150
412,50.0,male,4.0,3.0,3.0,1.0,2.0,3.0,4.0,2.0,only_none,001,1,none,0,1,76.0,3.0,10,2,2,none,0,0,28.0,4.0,10,2,3,none,0,0,57.0,2.0,0,2,4,none,0,0,48.0,3.0,0,2,5,none,0,0,32.0,3.0,0,2,6,none,0,1,74.0,3.0,10,2,7,none,0,0,33.0,3.0,0,2,8,none,0,0,46.0,3.0,10,2,9,none,1,0,31.0,3.0,30,2,10,none,0,1,22.0,3.0,10,2,11,none,0,1,24.0,4.0,10,2,12,none,0,1,21.0,2.0,20,2,492.0,110
413,51.0,male,4.0,2.0,3.0,1.0,3.0,3.0,4.0,4.0,only_none,001,1,none,1,0,81.0,4.0,10,2,2,none,0,1,53.0,3.0,10,3,3,none,0,1,33.0,2.0,10,3,4,none,0,1,51.0,4.0,10,3,5,none,0,0,37.0,3.0,10,3,6,none,0,0,69.0,3.0,0,3,7,none,0,0,30.0,3.0,20,3,8,none,0,1,47.0,2.0,10,3,9,none,0,1,29.0,4.0,30,4,10,none,0,1,26.0,5.0,10,4,11,none,0,1,36.0,2.0,10,4,12,none,0,0,41.0,3.0,10,3,533.0,140
414,50.0,male,3.0,2.0,4.0,4.0,3.0,4.0,3.0,5.0,only_none,010,1,none,0,1,23.0,2.0,10,3,2,none,0,1,51.0,3.0,10,3,3,none,0,0,80.0,1.0,0,3,4,none,0,1,95.0,4.0,10,3,5,none,0,1,47.0,3.0,10,3,6,none,0,0,66.0,1.0,20,4,7,none,0,1,35.0,3.0,20,4,8,none,0,1,33.0,3.0,20,4,9,none,0,0,40.0,2.0,40,4,10,none,0,0,34.0,2.0,10,3,11,none,0,1,21.0,4.0,10,4,12,none,0,0,61.0,3.0,10,3,586.0,170
415,40.0,male,4.0,2.0,3.0,5.0,3.0,4.0,3.0,2.0,only_none,001,1,none,0,0,66.0,2.0,10,3,2,none,0,0,40.0,3.0,10,2,3,none,0,0,26.0,4.0,0,3,4,none,0,0,39.0,1.0,10,3,5,none,0,1,35.0,2.0,10,3,6,none,0,1,69.0,2.0,20,2,7,none,0,1,33.0,2.0,20,2,8,none,0,1,41.0,4.0,0,2,9,none,0,1,26.0,4.0,40,4,10,none,0,0,35.0,2.0,0,3,11,none,1,1,31.0,3.0,10,2,12,none,0,1,23.0,3.0,10,3,464.0,140
416,47.0,male,5.0,4.0,3.0,2.0,2.0,3.0,4.0,3.0,only_none,101,1,none,0,0,47.0,4.0,10,4,2,none,0,0,31.0,3.0,10,3,3,none,0,1,42.0,2.0,0,2,4,none,0,1,45.0,2.0,0,2,5,none,0,1,69.0,3.0,0,2,6,none,0,0,53.0,3.0,30,4,7,none,1,0,75.0,4.0,20,2,8,none,0,1,37.0,3.0,20,4,9,none,0,0,34.0,2.0,20,4,10,none,0,1,24.0,3.0,10,4,11,none,0,0,26.0,2.0,0,3,12,none,0,1,42.0,1.0,10,2,525.0,130
417,18.0,male,4.0,2.0,3.0,4.0,3.0,5.0,4.0,2.0,only_none,001,1,none,0,0,45.0,2.0,10,2,2,none,1,0,61.0,3.0,10,2,3,none,0,0,44.0,3.0,10,2,4,none,0,1,44.0,2.0,0,2,5,none,0,1,36.0,3.0,0,2,6,none,0,1,40.0,4.0,20,2,7,none,0,0,38.0,3.0,0,2,8,none,0,1,35.0,4.0,20,4,9,none,0,1,31.0,3.0,40,4,10,none,0,0,27.0,3.0,20,2,11,none,0,1,21.0,2.0,0,2,12,none,0,1,21.0,2.0,20,3,443.0,150
418,51.0,male,4.0,2.0,4.0,3.0,2.0,3.0,5.0,4.0,only_none,011,1,none,0,0,41.0,2.0,10,4,2,none,0,1,65.0,3.0,0,4,3,none,0,1,36.0,3.0,10,4,4,none,0,1,49.0,3.0,10,4,5,none,0,1,37.0,3.0,10,4,6,none,0,1,68.0,4.0,10,4,7,none,0,0,21.0,2.0,10,4,8,none,0,1,24.0,3.0,0,4,9,none,0,1,41.0,2.0,0,3,10,none,0,1,25.0,2.0,20,4,11,none,0,1,48.0,3.0,0,3,12,none,0,1,40.0,1.0,20,4,495.0,100
419,34.0,female,5.0,2.0,4.0,3.0,3.0,4.0,2.0,3.0,only_none,011,1,none,0,0,55.0,3.0,10,4,2,none,0,0,33.0,2.0,0,3,3,none,0,0,20.0,2.0,10,3,4,none,0,0,34.0,3.0,0,3,5,none,0,1,50.0,4.0,10,3,6,none,0,1,42.0,2.0,0,3,7,none,0,1,29.0,2.0,20,4,8,none,0,1,32.0,3.0,10,3,9,none,0,1,31.0,4.0,30,4,10,none,0,1,25.0,2.0,0,5,11,none,0,0,38.0,2.0,10,3,12,none,0,1,31.0,2.0,20,3,420.0,120
420,40.0,male,4.0,3.0,4.0,3.0,2.0,2.0,3.0,3.0,only_none,011,1,none,0,0,30.0,1.0,10,3,2,none,0,1,21.0,3.0,0,2,3,none,0,0,27.0,4.0,10,3,4,none,0,1,42.0,2.0,10,2,5,none,0,1,50.0,2.0,10,2,6,none,0,0,89.0,2.0,10,2,7,none,0,0,24.0,2.0,20,2,8,none,0,1,43.0,1.0,0,2,9,none,0,0,47.0,2.0,30,2,10,none,0,1,21.0,5.0,10,2,11,none,0,0,23.0,3.0,10,3,12,none,0,1,31.0,4.0,20,4,448.0,140
421,39.0,male,4.0,3.0,5.0,2.0,4.0,2.0,3.0,4.0,only_none,011,1,none,0,0,33.0,2.0,10,4,2,none,0,0,35.0,4.0,0,4,3,none,1,0,22.0,3.0,0,4,4,none,0,1,45.0,3.0,10,4,5,none,0,0,45.0,4.0,10,4,6,none,0,0,74.0,1.0,10,4,7,none,0,0,32.0,3.0,30,4,8,none,0,0,32.0,2.0,20,4,9,none,0,0,26.0,2.0,40,4,10,none,0,1,32.0,3.0,10,4,11,none,0,0,25.0,3.0,10,4,12,none,0,1,36.0,2.0,20,4,437.0,170
422,40.0,female,4.0,3.0,4.0,4.0,2.0,3.0,2.0,4.0,only_none,011,1,none,0,0,42.0,2.0,10,3,2,none,1,1,49.0,4.0,10,2,3,none,0,1,74.0,3.0,10,3,4,none,0,1,29.0,1.0,0,2,5,none,0,1,35.0,4.0,10,3,6,none,0,1,50.0,1.0,20,3,7,none,0,0,29.0,2.0,10,3,8,none,0,1,29.0,3.0,10,3,9,none,0,1,54.0,2.0,30,3,10,none,0,1,25.0,2.0,10,3,11,none,0,1,33.0,1.0,10,2,12,none,0,1,21.0,3.0,20,3,470.0,150
423,33.0,male,4.0,3.0,4.0,4.0,2.0,4.0,3.0,4.0,only_none,011,1,none,0,1,53.0,2.0,10,3,2,none,0,0,24.0,3.0,0,3,3,none,0,1,36.0,2.0,10,3,4,none,0,1,29.0,1.0,10,3,5,none,0,1,22.0,3.0,10,3,6,none,0,1,61.0,5.0,20,4,7,none,0,1,23.0,3.0,20,4,8,none,0,1,39.0,3.0,20,4,9,none,0,1,26.0,3.0,40,4,10,none,0,1,23.0,3.0,10,4,11,none,0,1,43.0,3.0,10,4,12,none,0,1,35.0,3.0,10,4,414.0,170
424,53.0,male,4.0,2.0,3.0,3.0,4.0,3.0,3.0,4.0,only_none,001,1,none,0,1,22.0,2.0,10,3,2,none,0,1,57.0,2.0,10,3,3,none,0,1,44.0,4.0,10,3,4,none,0,0,54.0,2.0,0,3,5,none,0,1,38.0,3.0,10,3,6,none,0,1,33.0,3.0,20,3,7,none,0,1,23.0,1.0,20,3,8,none,0,1,30.0,3.0,20,3,9,none,0,0,26.0,3.0,40,3,10,none,0,0,22.0,3.0,0,3,11,none,0,0,40.0,3.0,0,3,12,none,0,1,29.0,1.0,10,3,418.0,150
425,44.0,male,3.0,2.0,3.0,3.0,3.0,2.0,2.0,4.0,only_none,000,1,none,0,0,49.0,2.0,10,3,2,none,0,1,46.0,2.0,10,2,3,none,0,0,47.0,2.0,10,3,4,none,0,1,33.0,4.0,10,2,5,none,0,1,42.0,1.0,10,2,6,none,0,1,131.0,5.0,30,2,7,none,1,0,55.0,3.0,30,2,8,none,0,1,37.0,3.0,20,2,9,none,0,1,33.0,5.0,40,3,10,none,0,0,35.0,2.0,10,3,11,none,0,1,25.0,4.0,10,3,12,none,0,1,42.0,4.0,20,3,575.0,210
426,50.0,male,3.0,5.0,3.0,3.0,2.0,3.0,4.0,4.0,only_none,100,1,none,0,0,66.0,2.0,10,3,2,none,0,1,39.0,3.0,10,3,3,none,0,1,79.0,2.0,10,2,4,none,0,1,37.0,3.0,10,2,5,none,0,0,41.0,4.0,0,3,6,none,0,0,51.0,3.0,20,3,7,none,0,1,54.0,4.0,20,4,8,none,0,1,29.0,4.0,20,4,9,none,0,1,21.0,3.0,10,4,10,none,0,1,33.0,1.0,10,3,11,none,0,0,40.0,2.0,0,3,12,none,0,0,49.0,1.0,10,2,539.0,130
427,44.0,male,5.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,only_none,001,1,none,0,0,47.0,2.0,10,3,2,none,0,1,65.0,2.0,10,3,3,none,0,1,27.0,3.0,10,3,4,none,0,0,35.0,1.0,0,3,5,none,0,0,43.0,5.0,0,3,6,none,0,1,67.0,3.0,30,4,7,none,0,0,30.0,3.0,10,3,8,none,0,1,47.0,4.0,20,4,9,none,0,1,23.0,2.0,40,4,10,none,0,1,20.0,5.0,10,4,11,none,0,1,56.0,2.0,10,4,12,none,0,1,44.0,3.0,20,4,504.0,170
428,44.0,female,3.0,1.0,5.0,1.0,4.0,3.0,2.0,4.0,only_none,010,1,none,0,1,31.0,2.0,10,5,2,none,0,1,52.0,2.0,10,5,3,none,0,1,45.0,3.0,0,2,4,none,0,1,97.0,2.0,0,2,5,none,0,0,29.0,2.0,0,2,6,none,0,1,54.0,4.0,30,5,7,none,0,0,80.0,1.0,20,2,8,none,0,1,36.0,3.0,20,5,9,none,0,0,48.0,4.0,10,4,10,none,0,1,24.0,3.0,10,5,11,none,0,1,37.0,4.0,10,5,12,none,0,1,38.0,4.0,20,5,571.0,140
429,30.0,male,4.0,3.0,5.0,2.0,3.0,3.0,4.0,5.0,only_none,011,1,none,1,1,37.0,2.0,10,4,2,none,0,0,41.0,2.0,0,4,3,none,0,0,55.0,3.0,10,4,4,none,0,1,22.0,2.0,0,4,5,none,0,0,43.0,1.0,10,3,6,none,0,0,80.0,3.0,20,4,7,none,0,1,20.0,3.0,20,4,8,none,0,0,40.0,2.0,20,4,9,none,0,0,21.0,1.0,30,4,10,none,0,0,26.0,5.0,10,4,11,none,0,1,55.0,3.0,10,4,12,none,1,1,28.0,2.0,20,4,468.0,160
430,44.0,male,4.0,4.0,3.0,2.0,4.0,3.0,3.0,3.0,only_none,101,1,none,0,0,74.0,3.0,10,3,2,none,1,0,32.0,4.0,10,2,3,none,0,1,38.0,3.0,10,4,4,none,1,1,39.0,3.0,10,2,5,none,0,1,49.0,4.0,10,4,6,none,0,1,33.0,2.0,20,4,7,none,0,1,47.0,4.0,20,4,8,none,0,1,45.0,3.0,0,2,9,none,0,1,31.0,2.0,20,4,10,none,0,0,27.0,2.0,10,3,11,none,0,1,23.0,2.0,10,3,12,none,0,1,45.0,5.0,20,4,483.0,150
431,38.0,male,4.0,3.0,4.0,3.0,3.0,5.0,4.0,5.0,only_none,011,1,none,1,0,59.0,2.0,10,4,2,none,0,0,106.0,3.0,0,2,3,none,1,0,36.0,3.0,0,2,4,none,0,0,30.0,3.0,0,3,5,none,0,1,34.0,2.0,10,3,6,none,0,1,40.0,3.0,30,4,7,none,0,0,32.0,4.0,10,4,8,none,0,0,29.0,3.0,0,3,9,none,0,1,33.0,3.0,10,4,10,none,0,1,23.0,3.0,0,3,11,none,0,1,60.0,2.0,10,3,12,none,0,0,28.0,2.0,10,3,510.0,90
432,26.0,male,4.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0,only_none,001,1,none,0,1,46.0,4.0,10,3,2,none,0,1,51.0,3.0,10,2,3,none,0,0,51.0,3.0,10,2,4,none,0,1,33.0,3.0,10,2,5,none,1,1,51.0,2.0,10,2,6,none,0,1,60.0,3.0,20,2,7,none,0,1,30.0,3.0,20,3,8,none,0,0,41.0,2.0,0,2,9,none,0,0,30.0,2.0,20,3,10,none,0,1,28.0,2.0,10,3,11,none,0,1,61.0,3.0,10,2,12,none,0,1,31.0,4.0,20,2,513.0,150
433,44.0,male,4.0,5.0,3.0,4.0,4.0,4.0,3.0,4.0,only_none,101,1,none,0,0,48.0,2.0,10,3,2,none,1,1,34.0,3.0,10,2,3,none,0,1,32.0,3.0,0,3,4,none,0,1,103.0,3.0,10,2,5,none,0,0,26.0,3.0,0,3,6,none,0,0,82.0,3.0,30,3,7,none,0,0,70.0,3.0,20,3,8,none,0,0,28.0,2.0,20,4,9,none,0,1,27.0,3.0,30,4,10,none,0,1,32.0,2.0,10,3,11,none,0,0,28.0,2.0,10,3,12,none,0,0,37.0,1.0,20,3,547.0,170
434,46.0,male,4.0,2.0,2.0,4.0,4.0,3.0,2.0,3.0,only_none,001,1,none,0,0,45.0,1.0,10,3,2,none,0,1,57.0,3.0,0,2,3,none,0,1,27.0,2.0,0,3,4,none,1,0,50.0,3.0,10,2,5,none,0,1,36.0,3.0,10,3,6,none,1,1,56.0,3.0,20,2,7,none,0,1,21.0,4.0,10,3,8,none,0,1,35.0,2.0,20,3,9,none,0,1,40.0,4.0,30,3,10,none,0,1,22.0,1.0,10,3,11,none,0,1,73.0,2.0,0,2,12,none,0,1,34.0,2.0,20,3,496.0,140
435,28.0,male,5.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,only_none,011,1,none,0,1,30.0,1.0,10,4,2,none,0,0,54.0,2.0,0,2,3,none,0,1,79.0,2.0,10,2,4,none,0,1,24.0,2.0,10,2,5,none,0,1,25.0,4.0,10,4,6,none,0,0,25.0,3.0,20,4,7,none,0,1,29.0,3.0,10,4,8,none,0,0,48.0,4.0,20,4,9,none,0,1,46.0,4.0,30,4,10,none,0,1,28.0,3.0,10,4,11,none,0,0,27.0,2.0,0,3,12,none,0,1,33.0,3.0,20,4,448.0,150
436,47.0,female,3.0,2.0,5.0,2.0,2.0,3.0,1.0,4.0,only_none,010,1,none,0,0,141.0,1.0,10,5,2,none,0,1,49.0,1.0,10,5,3,none,0,0,120.0,2.0,10,2,4,none,0,1,64.0,2.0,0,2,5,none,0,1,29.0,3.0,10,2,6,none,0,0,51.0,2.0,20,2,7,none,0,0,61.0,1.0,10,2,8,none,0,1,33.0,1.0,20,2,9,none,0,0,29.0,2.0,40,2,10,none,0,0,40.0,2.0,0,2,11,none,0,1,56.0,2.0,10,2,12,none,0,1,33.0,2.0,20,2,706.0,160
437,29.0,male,4.0,2.0,3.0,4.0,2.0,3.0,4.0,5.0,only_none,001,1,none,1,1,48.0,3.0,10,3,2,none,0,1,40.0,2.0,10,3,3,none,0,0,80.0,2.0,10,3,4,none,0,1,43.0,2.0,0,3,5,none,0,0,35.0,2.0,10,3,6,none,0,1,56.0,2.0,20,3,7,none,0,1,37.0,2.0,20,3,8,none,0,0,35.0,2.0,10,3,9,none,0,1,25.0,4.0,30,4,10,none,0,1,22.0,5.0,10,4,11,none,0,1,35.0,4.0,10,4,12,none,0,1,24.0,4.0,10,4,480.0,150
438,22.0,female,3.0,2.0,4.0,2.0,3.0,4.0,3.0,5.0,only_none,010,1,none,0,1,43.0,2.0,10,4,2,none,0,0,58.0,4.0,0,3,3,none,0,0,94.0,2.0,10,3,4,none,0,1,28.0,2.0,0,3,5,none,0,0,62.0,2.0,10,3,6,none,0,1,87.0,2.0,20,3,7,none,0,0,55.0,2.0,10,3,8,none,0,0,27.0,1.0,0,3,9,none,0,1,29.0,4.0,30,4,10,none,0,1,26.0,4.0,10,3,11,none,0,0,31.0,2.0,0,3,12,none,0,1,34.0,2.0,20,3,574.0,120
439,36.0,male,3.0,4.0,4.0,2.0,3.0,3.0,4.0,4.0,only_none,110,1,none,0,1,25.0,4.0,10,4,2,none,0,0,52.0,3.0,10,4,3,none,0,0,40.0,2.0,10,3,4,none,0,0,74.0,2.0,0,2,5,none,0,1,34.0,5.0,10,4,6,none,0,1,55.0,5.0,30,4,7,none,0,0,45.0,3.0,20,4,8,none,0,1,36.0,2.0,20,4,9,none,0,0,40.0,2.0,30,4,10,none,0,1,30.0,2.0,10,4,11,none,0,1,24.0,3.0,0,3,12,none,0,1,50.0,3.0,20,4,505.0,170
440,41.0,male,3.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,only_none,110,1,none,0,0,32.0,2.0,10,3,2,none,0,1,42.0,2.0,0,2,3,none,0,1,53.0,3.0,10,2,4,none,0,1,41.0,2.0,10,2,5,none,0,1,21.0,3.0,10,2,6,none,0,1,66.0,3.0,20,2,7,none,0,1,82.0,1.0,20,2,8,none,0,0,28.0,2.0,0,2,9,none,0,1,46.0,2.0,30,2,10,none,0,0,23.0,3.0,0,2,11,none,1,1,39.0,3.0,10,2,12,none,0,0,71.0,2.0,10,2,544.0,130
441,40.0,male,4.0,3.0,3.0,3.0,2.0,3.0,2.0,4.0,only_none,001,1,none,0,0,61.0,2.0,10,3,2,none,0,1,70.0,2.0,10,2,3,none,0,0,24.0,3.0,10,3,4,none,0,1,25.0,2.0,10,3,5,none,0,0,37.0,2.0,0,3,6,none,0,0,63.0,5.0,20,3,7,none,0,1,33.0,2.0,20,3,8,none,0,1,31.0,3.0,10,3,9,none,0,0,35.0,4.0,20,3,10,none,0,0,21.0,3.0,20,3,11,none,0,1,48.0,3.0,10,3,12,none,0,0,24.0,4.0,0,3,472.0,140
