,age,gender,technical affinity,management experience,preTrust,neuroticism,extraversion,openness,agreeableness,conscientiousness,pers_code,step_number1,proactivity1,helpRequest1,suggestionRequest1,duration1,difficulty1,points1,trust1,step_number2,proactivity2,helpRequest2,suggestionRequest2,duration2,difficulty2,points2,trust2,step_number3,proactivity3,helpRequest3,suggestionRequest3,duration3,difficulty3,points3,trust3,step_number4,proactivity4,helpRequest4,suggestionRequest4,duration4,difficulty4,points4,trust4,step_number5,proactivity5,helpRequest5,suggestionRequest5,duration5,difficulty5,points5,trust5,step_number6,proactivity6,helpRequest6,suggestionRequest6,duration6,difficulty6,points6,trust6,step_number7,proactivity7,helpRequest7,suggestionRequest7,duration7,difficulty7,points7,trust7,step_number8,proactivity8,helpRequest8,suggestionRequest8,duration8,difficulty8,points8,trust8,step_number9,proactivity9,helpRequest9,suggestionRequest9,duration9,difficulty9,points9,trust9,step_number10,proactivity10,helpRequest10,suggestionRequest10,duration10,difficulty10,points10,trust10,step_number11,proactivity11,helpRequest11,suggestionRequest11,duration11,difficulty11,points11,trust11,step_number12,proactivity12,helpRequest12,suggestionRequest12,duration12,difficulty12,points12,trust12,#duration,#points
111,45.0,female,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,001,1,notification,0,0,57.0,1.0,10,3,2,notification,0,0,32.0,4.0,0,3,3,notification,0,1,26.0,3.0,10,3,4,none,0,0,46.0,3.0,0,3,5,intervention,0,0,41.0,2.0,10,3,6,intervention,0,0,24.0,4.0,30,4,7,suggestion,0,0,43.0,3.0,20,4,8,intervention,0,0,24.0,2.0,20,4,9,suggestion,0,0,26.0,4.0,20,4,10,none,0,1,31.0,2.0,10,3,11,intervention,0,0,29.0,2.0,10,3,12,intervention,0,0,21.0,3.0,20,3,400.0,160
112,41.0,female,3.0,1.0,4.0,5.0,5.0,4.0,3.0,4.0,010,1,suggestion,0,0,67.0,2.0,10,3,2,notification,0,0,32.0,3.0,10,3,3,notification,0,0,60.0,2.0,10,3,4,none,0,0,55.0,4.0,10,3,5,intervention,0,0,41.0,3.0,10,2,6,intervention,0,0,46.0,1.0,20,2,7,suggestion,0,0,42.0,2.0,10,3,8,intervention,0,0,26.0,4.0,20,2,9,none,0,1,51.0,3.0,40,4,10,none,0,1,34.0,2.0,10,4,11,suggestion,0,0,33.0,4.0,10,2,12,intervention,0,0,25.0,3.0,20,4,512.0,180
113,24.0,male,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,001,1,notification,0,0,44.0,2.0,10,3,2,notification,0,0,61.0,2.0,10,2,3,intervention,0,0,37.0,2.0,10,2,4,intervention,0,0,46.0,2.0,10,2,5,none,0,0,32.0,4.0,0,2,6,notification,0,0,24.0,4.0,20,3,7,intervention,0,0,28.0,4.0,20,2,8,intervention,0,0,37.0,3.0,20,2,9,none,0,1,28.0,3.0,40,4,10,none,0,0,21.0,2.0,0,3,11,intervention,0,0,21.0,3.0,10,2,12,intervention,0,0,22.0,2.0,20,3,401.0,170
114,39.0,male,4.0,2.0,4.0,2.0,4.0,4.0,2.0,4.0,011,1,suggestion,0,0,48.0,2.0,10,4,2,notification,0,0,45.0,2.0,10,3,3,notification,0,0,60.0,3.0,10,3,4,none,1,0,26.0,3.0,0,3,5,intervention,0,0,27.0,2.0,10,3,6,intervention,0,0,35.0,4.0,30,4,7,suggestion,1,0,38.0,3.0,20,4,8,intervention,0,0,25.0,2.0,20,4,9,suggestion,0,0,23.0,1.0,20,4,10,none,0,0,23.0,2.0,20,3,11,suggestion,0,1,26.0,3.0,10,4,12,intervention,0,0,31.0,2.0,20,4,407.0,180
115,25.0,male,5.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,101,1,notification,0,0,80.0,2.0,10,3,2,notification,0,0,47.0,3.0,10,3,3,notification,0,0,28.0,2.0,10,3,4,none,0,1,67.0,3.0,10,2,5,intervention,0,0,28.0,2.0,10,3,6,intervention,0,0,37.0,3.0,20,4,7,none,0,1,51.0,3.0,10,4,8,intervention,0,0,31.0,2.0,20,4,9,suggestion,0,0,33.0,5.0,20,4,10,none,0,1,37.0,4.0,10,4,11,suggestion,0,0,36.0,3.0,10,4,12,intervention,0,0,26.0,3.0,20,4,501.0,160
116,51.0,male,4.0,3.0,4.0,3.0,2.0,1.0,3.0,2.0,011,1,suggestion,0,0,60.0,3.0,10,2,2,notification,0,0,59.0,2.0,10,2,3,intervention,0,0,33.0,3.0,10,2,4,intervention,0,0,85.0,3.0,10,2,5,intervention,0,0,36.0,1.0,10,2,6,intervention,0,0,34.0,3.0,30,2,7,intervention,0,0,43.0,2.0,20,2,8,intervention,0,0,45.0,2.0,20,2,9,none,0,1,28.0,3.0,40,2,10,none,0,1,26.0,2.0,0,2,11,intervention,0,0,27.0,2.0,10,2,12,intervention,0,0,42.0,3.0,20,2,518.0,190
117,41.0,female,4.0,2.0,3.0,2.0,5.0,3.0,2.0,4.0,001,1,notification,1,0,24.0,3.0,10,3,2,intervention,0,0,55.0,1.0,10,2,3,intervention,0,0,29.0,2.0,10,2,4,intervention,0,0,22.0,2.0,10,2,5,intervention,0,0,26.0,4.0,10,2,6,notification,0,0,33.0,2.0,30,3,7,intervention,0,0,21.0,3.0,30,4,8,intervention,0,0,20.0,2.0,20,3,9,none,0,1,21.0,4.0,30,4,10,none,0,0,23.0,3.0,10,3,11,intervention,0,0,43.0,3.0,10,2,12,intervention,0,0,35.0,4.0,20,2,352.0,200
118,42.0,female,4.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,101,1,notification,0,0,63.0,3.0,10,3,2,notification,0,0,46.0,3.0,10,3,3,notification,0,0,33.0,3.0,0,3,4,none,0,1,122.0,2.0,0,2,5,none,0,1,88.0,2.0,0,2,6,intervention,0,0,20.0,2.0,30,2,7,intervention,1,0,28.0,4.0,20,2,8,intervention,0,0,26.0,2.0,20,3,9,none,0,1,63.0,3.0,40,4,10,none,0,0,31.0,2.0,10,3,11,intervention,0,0,21.0,3.0,10,2,12,intervention,0,0,40.0,3.0,20,3,581.0,170
119,38.0,female,4.0,3.0,4.0,3.0,5.0,4.0,4.0,3.0,011,1,suggestion,0,0,35.0,2.0,10,4,2,notification,0,0,53.0,3.0,10,4,3,suggestion,0,0,25.0,3.0,10,4,4,suggestion,0,0,49.0,2.0,10,4,5,intervention,0,0,35.0,3.0,10,4,6,intervention,0,0,44.0,3.0,20,4,7,none,0,1,40.0,2.0,20,4,8,intervention,0,0,36.0,3.0,20,4,9,suggestion,0,0,33.0,4.0,30,4,10,none,0,1,27.0,3.0,10,4,11,intervention,0,0,26.0,2.0,10,4,12,intervention,0,0,29.0,1.0,20,4,432.0,180
120,52.0,male,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,101,1,notification,0,0,75.0,3.0,10,3,2,notification,0,0,20.0,2.0,10,3,3,notification,0,0,47.0,2.0,10,3,4,none,0,0,53.0,4.0,10,3,5,intervention,0,0,41.0,3.0,10,3,6,intervention,0,0,36.0,2.0,20,3,7,none,0,1,22.0,2.0,20,3,8,intervention,0,0,35.0,4.0,20,3,9,none,0,1,33.0,2.0,30,4,10,none,0,1,31.0,4.0,10,3,11,intervention,0,0,21.0,2.0,10,3,12,intervention,0,0,40.0,3.0,20,3,454.0,180
121,41.0,female,3.0,4.0,4.0,2.0,1.0,1.0,2.0,5.0,110,1,suggestion,0,0,22.0,3.0,10,3,2,intervention,0,0,38.0,4.0,10,2,3,notification,0,0,50.0,3.0,10,2,4,intervention,0,0,68.0,3.0,10,2,5,intervention,0,0,29.0,2.0,10,2,6,notification,0,0,50.0,2.0,20,2,7,suggestion,0,0,34.0,3.0,20,2,8,intervention,0,0,31.0,1.0,20,2,9,none,0,1,46.0,3.0,30,2,10,none,0,0,34.0,2.0,10,2,11,intervention,0,0,23.0,2.0,10,2,12,intervention,0,0,27.0,2.0,20,2,452.0,180
122,42.0,female,4.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,011,1,suggestion,0,0,33.0,2.0,10,3,2,none,0,0,65.0,3.0,0,3,3,notification,0,0,35.0,3.0,0,3,4,none,0,0,21.0,2.0,0,3,5,intervention,0,0,27.0,2.0,10,3,6,intervention,0,0,37.0,2.0,20,3,7,none,0,1,37.0,2.0,20,4,8,intervention,0,0,40.0,3.0,20,4,9,suggestion,0,0,29.0,3.0,40,4,10,none,0,1,22.0,2.0,10,4,11,intervention,0,0,24.0,2.0,10,4,12,intervention,0,0,29.0,2.0,20,4,399.0,160
123,49.0,male,4.0,3.0,3.0,2.0,2.0,3.0,2.0,4.0,001,1,notification,0,0,48.0,3.0,10,3,2,notification,0,0,49.0,4.0,0,3,3,notification,0,0,50.0,2.0,0,3,4,none,0,0,62.0,2.0,10,2,5,intervention,0,0,31.0,3.0,10,3,6,intervention,0,0,31.0,3.0,30,3,7,intervention,0,0,44.0,3.0,20,3,8,intervention,0,0,29.0,4.0,20,3,9,none,0,1,27.0,1.0,40,4,10,none,0,1,23.0,3.0,0,3,11,intervention,0,0,35.0,2.0,10,3,12,intervention,0,0,36.0,3.0,20,3,465.0,170
124,27.0,male,4.0,3.0,4.0,2.0,4.0,2.0,4.0,4.0,011,1,suggestion,0,0,35.0,2.0,10,4,2,notification,0,0,40.0,2.0,10,4,3,suggestion,0,0,52.0,2.0,10,2,4,intervention,0,0,26.0,2.0,10,2,5,intervention,0,0,27.0,2.0,10,2,6,notification,0,0,45.0,4.0,20,4,7,none,0,1,22.0,2.0,10,4,8,intervention,0,0,35.0,3.0,10,4,9,suggestion,0,0,29.0,2.0,30,4,10,none,1,1,25.0,3.0,10,4,11,intervention,0,0,24.0,2.0,10,4,12,intervention,0,0,28.0,4.0,20,4,388.0,160
125,45.0,female,4.0,3.0,4.0,1.0,3.0,3.0,3.0,2.0,011,1,suggestion,0,0,66.0,2.0,10,4,2,notification,0,0,33.0,3.0,10,2,3,intervention,0,0,22.0,1.0,10,2,4,intervention,0,0,36.0,3.0,10,2,5,none,1,1,49.0,5.0,10,2,6,notification,0,0,24.0,4.0,20,4,7,intervention,0,0,31.0,2.0,20,2,8,intervention,0,0,47.0,1.0,20,2,9,none,0,1,26.0,4.0,30,2,10,none,0,1,21.0,4.0,10,2,11,intervention,0,0,34.0,2.0,10,2,12,intervention,0,0,31.0,2.0,10,2,420.0,170
126,41.0,male,3.0,4.0,4.0,2.0,2.0,3.0,4.0,4.0,110,1,suggestion,0,0,47.0,4.0,10,4,2,notification,0,0,39.0,2.0,10,3,3,notification,0,0,50.0,3.0,0,2,4,none,0,0,56.0,3.0,10,2,5,none,0,0,38.0,4.0,10,3,6,intervention,0,0,46.0,3.0,20,4,7,none,0,0,57.0,3.0,20,4,8,intervention,0,0,31.0,3.0,20,4,9,suggestion,0,0,20.0,2.0,30,4,10,none,0,1,45.0,3.0,10,4,11,suggestion,0,0,20.0,3.0,10,4,12,intervention,0,0,40.0,2.0,20,2,489.0,170
127,27.0,male,4.0,2.0,4.0,1.0,3.0,4.0,4.0,4.0,011,1,suggestion,0,0,37.0,4.0,10,4,2,notification,0,0,24.0,4.0,10,4,3,suggestion,0,0,27.0,2.0,0,3,4,none,0,1,26.0,2.0,0,3,5,intervention,0,0,27.0,3.0,10,3,6,intervention,0,0,37.0,3.0,30,2,7,intervention,0,0,42.0,4.0,20,2,8,intervention,0,0,36.0,2.0,20,2,9,none,1,1,55.0,3.0,40,4,10,none,0,1,24.0,3.0,20,4,11,intervention,0,0,28.0,3.0,10,4,12,intervention,0,0,33.0,4.0,20,4,396.0,190
128,27.0,female,3.0,3.0,4.0,4.0,2.0,4.0,3.0,4.0,010,1,suggestion,0,0,22.0,2.0,10,3,2,intervention,0,0,54.0,3.0,10,2,3,intervention,0,0,23.0,4.0,10,2,4,intervention,0,0,35.0,4.0,10,2,5,none,0,1,46.0,4.0,0,2,6,intervention,0,0,39.0,2.0,30,4,7,none,0,0,54.0,4.0,0,2,8,intervention,0,0,30.0,4.0,10,4,9,suggestion,0,0,32.0,4.0,20,4,10,none,0,1,38.0,1.0,10,3,11,intervention,0,0,27.0,3.0,10,2,12,intervention,0,0,27.0,1.0,20,2,427.0,140
129,48.0,female,4.0,2.0,3.0,3.0,2.0,3.0,5.0,4.0,001,1,notification,0,0,50.0,3.0,10,4,2,notification,0,0,57.0,2.0,0,3,3,notification,0,0,53.0,1.0,10,3,4,none,1,0,55.0,4.0,0,2,5,intervention,0,0,51.0,2.0,10,2,6,notification,0,1,51.0,3.0,30,4,7,none,0,0,38.0,4.0,30,4,8,intervention,0,0,31.0,4.0,20,4,9,suggestion,0,0,38.0,1.0,30,4,10,none,0,0,28.0,2.0,0,3,11,intervention,0,0,51.0,2.0,10,2,12,intervention,0,0,29.0,2.0,20,3,532.0,170
130,41.0,female,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,001,1,notification,0,0,55.0,3.0,10,3,2,notification,0,0,48.0,2.0,10,3,3,notification,0,0,55.0,2.0,0,3,4,none,0,1,32.0,2.0,10,3,5,intervention,0,0,23.0,2.0,10,3,6,intervention,0,0,38.0,3.0,30,3,7,none,0,1,25.0,3.0,10,3,8,intervention,0,0,24.0,3.0,20,4,9,suggestion,0,0,29.0,1.0,30,4,10,none,0,0,42.0,2.0,10,3,11,intervention,0,0,21.0,2.0,10,3,12,intervention,0,0,28.0,3.0,20,3,420.0,170
131,44.0,male,4.0,2.0,4.0,3.0,4.0,4.0,3.0,4.0,011,1,suggestion,0,0,43.0,2.0,10,4,2,notification,0,0,52.0,1.0,10,3,3,notification,0,0,51.0,2.0,10,3,4,none,0,1,44.0,2.0,0,2,5,intervention,0,0,30.0,3.0,10,3,6,intervention,0,0,37.0,2.0,20,4,7,none,0,1,33.0,2.0,10,4,8,intervention,0,0,41.0,3.0,20,4,9,suggestion,0,0,23.0,3.0,40,4,10,none,0,0,21.0,2.0,0,3,11,intervention,0,0,23.0,3.0,10,3,12,intervention,0,0,20.0,2.0,20,4,418.0,160
132,43.0,male,5.0,1.0,4.0,3.0,3.0,4.0,2.0,5.0,011,1,suggestion,0,0,67.0,2.0,10,3,2,notification,1,0,25.0,3.0,10,3,3,notification,0,0,34.0,3.0,10,3,4,none,1,1,39.0,2.0,10,4,5,intervention,0,0,20.0,4.0,10,3,6,intervention,0,0,29.0,3.0,20,4,7,none,0,1,27.0,2.0,20,4,8,intervention,0,0,31.0,4.0,20,4,9,suggestion,0,0,36.0,2.0,10,4,10,none,0,1,26.0,3.0,0,3,11,intervention,0,0,22.0,2.0,10,3,12,intervention,0,0,23.0,4.0,20,4,379.0,150
133,41.0,female,3.0,3.0,3.0,2.0,3.0,4.0,4.0,3.0,000,1,notification,0,0,59.0,2.0,10,3,2,notification,0,0,28.0,2.0,10,3,3,notification,0,0,25.0,1.0,10,3,4,none,0,1,37.0,2.0,0,3,5,intervention,0,0,28.0,2.0,10,2,6,notification,0,0,60.0,4.0,20,3,7,suggestion,0,0,38.0,3.0,10,3,8,intervention,0,0,39.0,3.0,20,2,9,none,0,1,42.0,3.0,10,3,10,none,0,1,30.0,1.0,10,3,11,intervention,0,0,47.0,3.0,10,2,12,intervention,0,0,30.0,4.0,20,2,463.0,140
134,60.0,female,5.0,3.0,3.0,4.0,2.0,5.0,4.0,3.0,001,1,notification,0,0,39.0,3.0,10,3,2,notification,1,0,22.0,1.0,10,3,3,notification,0,0,52.0,2.0,10,3,4,none,0,1,42.0,4.0,10,3,5,intervention,0,0,34.0,3.0,10,3,6,intervention,0,0,41.0,3.0,30,4,7,none,0,0,37.0,3.0,20,3,8,intervention,0,0,29.0,4.0,20,4,9,suggestion,0,0,36.0,4.0,10,3,10,none,0,1,22.0,5.0,10,4,11,intervention,0,0,25.0,2.0,10,3,12,intervention,0,0,24.0,3.0,10,3,403.0,160
135,50.0,male,4.0,4.0,4.0,2.0,4.0,2.0,4.0,3.0,111,1,suggestion,0,0,50.0,1.0,10,4,2,notification,0,0,55.0,2.0,10,4,3,suggestion,0,0,47.0,1.0,10,2,4,intervention,0,0,31.0,2.0,10,2,5,intervention,0,0,37.0,2.0,10,2,6,intervention,0,0,32.0,5.0,30,2,7,intervention,0,0,29.0,3.0,20,4,8,intervention,0,0,27.0,2.0,20,4,9,suggestion,0,0,29.0,2.0,20,4,10,none,0,1,25.0,3.0,10,4,11,intervention,0,0,28.0,2.0,10,2,12,intervention,0,0,21.0,3.0,20,4,411.0,180
136,69.0,male,4.0,5.0,3.0,3.0,5.0,3.0,2.0,4.0,101,1,notification,0,0,77.0,2.0,10,3,2,notification,0,0,31.0,4.0,10,3,3,notification,0,1,50.0,2.0,0,2,4,none,0,0,32.0,3.0,0,3,5,intervention,0,0,39.0,3.0,10,3,6,intervention,0,0,40.0,3.0,20,3,7,none,0,1,35.0,2.0,10,3,8,intervention,0,0,28.0,3.0,20,3,9,none,0,1,44.0,3.0,30,3,10,none,0,0,29.0,2.0,10,3,11,intervention,0,0,39.0,4.0,10,3,12,intervention,0,0,31.0,4.0,20,3,475.0,150
137,51.0,male,4.0,4.0,4.0,4.0,2.0,2.0,1.0,3.0,111,1,suggestion,0,0,76.0,2.0,10,3,2,notification,0,0,37.0,2.0,10,3,3,notification,0,0,29.0,3.0,10,3,4,none,0,1,31.0,2.0,10,2,5,intervention,0,0,65.0,2.0,10,2,6,notification,0,0,66.0,3.0,30,3,7,none,0,1,38.0,2.0,20,2,8,intervention,0,0,25.0,5.0,10,2,9,suggestion,0,0,23.0,2.0,20,3,10,none,0,1,57.0,1.0,10,2,11,intervention,0,0,49.0,2.0,10,2,12,intervention,0,0,21.0,2.0,20,2,517.0,170
138,49.0,male,4.0,2.0,3.0,1.0,3.0,3.0,3.0,4.0,001,1,notification,0,0,68.0,3.0,10,3,2,notification,0,0,63.0,3.0,10,3,3,notification,0,0,76.0,3.0,10,2,4,intervention,0,0,49.0,3.0,10,2,5,none,0,0,41.0,3.0,10,3,6,intervention,0,0,45.0,2.0,20,2,7,suggestion,0,0,50.0,1.0,20,2,8,intervention,0,0,27.0,1.0,20,2,9,none,0,1,20.0,3.0,40,2,10,none,0,1,28.0,3.0,10,3,11,intervention,0,0,25.0,2.0,10,2,12,intervention,0,0,33.0,3.0,20,2,525.0,190
139,19.0,female,4.0,3.0,3.0,5.0,4.0,4.0,3.0,4.0,001,1,notification,0,0,61.0,2.0,10,3,2,notification,0,0,39.0,4.0,10,3,3,notification,0,0,75.0,3.0,10,3,4,none,0,0,41.0,4.0,10,3,5,intervention,0,0,24.0,3.0,10,4,6,notification,0,1,71.0,4.0,20,4,7,none,0,1,30.0,2.0,20,4,8,intervention,0,0,39.0,3.0,20,4,9,suggestion,0,0,29.0,3.0,30,4,10,none,0,1,22.0,4.0,10,4,11,intervention,0,0,37.0,3.0,10,4,12,intervention,0,0,37.0,3.0,20,4,505.0,180
140,35.0,female,3.0,3.0,3.0,2.0,2.0,4.0,5.0,4.0,000,1,notification,0,0,21.0,1.0,10,3,2,intervention,0,0,56.0,3.0,10,2,3,intervention,0,0,34.0,2.0,10,2,4,intervention,0,0,56.0,2.0,10,2,5,none,0,1,50.0,1.0,10,2,6,notification,0,0,62.0,5.0,30,3,7,none,0,0,58.0,4.0,10,3,8,intervention,0,0,24.0,2.0,20,3,9,none,0,1,36.0,3.0,40,4,10,none,0,1,35.0,3.0,10,3,11,intervention,0,0,26.0,4.0,10,4,12,intervention,0,0,37.0,3.0,20,3,495.0,190
141,35.0,female,4.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,001,1,notification,0,0,36.0,2.0,10,3,2,notification,0,0,87.0,4.0,10,2,3,notification,0,0,36.0,2.0,10,3,4,none,0,0,30.0,3.0,0,3,5,intervention,0,0,37.0,2.0,10,3,6,intervention,0,0,33.0,1.0,20,3,7,intervention,0,0,51.0,3.0,20,2,8,intervention,0,0,38.0,2.0,20,2,9,none,0,1,28.0,3.0,40,4,10,none,0,0,28.0,3.0,0,3,11,intervention,0,0,35.0,3.0,10,2,12,intervention,0,0,28.0,3.0,10,2,467.0,160
142,37.0,male,3.0,3.0,3.0,3.0,2.0,3.0,2.0,4.0,000,1,notification,0,0,45.0,2.0,10,3,2,notification,0,0,30.0,4.0,10,3,3,notification,0,0,49.0,2.0,10,3,4,none,0,0,33.0,4.0,0,3,5,intervention,0,0,29.0,1.0,10,2,6,notification,0,0,40.0,3.0,20,3,7,none,0,1,47.0,3.0,30,3,8,intervention,0,0,30.0,1.0,20,2,9,none,0,0,46.0,2.0,30,3,10,none,0,0,29.0,3.0,10,3,11,intervention,0,0,48.0,3.0,10,2,12,intervention,0,0,22.0,3.0,20,3,448.0,180
143,33.0,female,4.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,011,1,suggestion,0,0,51.0,1.0,10,4,2,notification,0,0,55.0,2.0,10,4,3,suggestion,1,0,42.0,3.0,10,2,4,intervention,0,0,21.0,3.0,10,4,5,intervention,0,0,25.0,3.0,10,4,6,notification,0,0,47.0,3.0,30,4,7,none,0,1,24.0,3.0,20,4,8,intervention,0,0,47.0,3.0,20,4,9,suggestion,0,0,36.0,1.0,20,4,10,none,0,0,20.0,2.0,10,4,11,intervention,0,0,22.0,1.0,10,2,12,intervention,0,0,52.0,3.0,10,2,442.0,170
144,35.0,male,4.0,4.0,3.0,2.0,3.0,4.0,2.0,5.0,101,1,notification,0,0,47.0,2.0,10,3,2,notification,0,0,44.0,2.0,10,3,3,notification,0,0,60.0,3.0,10,3,4,none,0,1,33.0,3.0,10,3,5,intervention,0,0,26.0,1.0,10,2,6,notification,0,0,67.0,3.0,20,3,7,notification,0,0,20.0,2.0,20,3,8,intervention,0,0,37.0,4.0,20,4,9,suggestion,0,0,26.0,2.0,40,4,10,none,0,1,34.0,3.0,10,4,11,suggestion,0,0,29.0,3.0,0,3,12,intervention,0,0,23.0,2.0,20,3,446.0,180
145,37.0,female,3.0,4.0,4.0,3.0,2.0,3.0,4.0,4.0,110,1,suggestion,0,0,46.0,1.0,10,3,2,notification,0,0,33.0,3.0,10,3,3,notification,0,0,44.0,4.0,10,3,4,none,0,0,42.0,4.0,10,4,5,intervention,0,0,23.0,2.0,10,2,6,notification,0,0,55.0,2.0,30,4,7,none,0,1,33.0,3.0,10,4,8,intervention,0,0,24.0,4.0,20,4,9,suggestion,0,0,32.0,2.0,30,4,10,none,1,0,32.0,3.0,0,2,11,intervention,0,0,22.0,2.0,10,2,12,intervention,0,0,24.0,2.0,20,2,410.0,170
146,26.0,female,3.0,2.0,3.0,4.0,4.0,4.0,4.0,3.0,000,1,notification,0,0,65.0,3.0,10,3,2,notification,0,0,31.0,3.0,10,3,3,notification,0,0,36.0,5.0,0,2,4,none,0,1,61.0,5.0,0,2,5,intervention,0,0,27.0,1.0,10,2,6,notification,0,0,66.0,4.0,20,3,7,none,0,1,25.0,3.0,20,3,8,intervention,0,0,33.0,4.0,20,2,9,none,0,1,28.0,3.0,20,3,10,none,0,1,46.0,3.0,10,3,11,intervention,0,0,34.0,2.0,10,2,12,intervention,0,0,24.0,3.0,20,3,476.0,150
147,33.0,male,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,000,1,notification,0,0,22.0,3.0,10,3,2,intervention,0,0,67.0,2.0,10,2,3,intervention,0,0,36.0,1.0,10,2,4,intervention,0,0,54.0,3.0,10,2,5,none,0,1,36.0,2.0,10,2,6,intervention,0,0,38.0,4.0,30,2,7,intervention,0,0,37.0,3.0,20,2,8,intervention,0,0,54.0,2.0,10,2,9,suggestion,0,0,30.0,1.0,30,2,10,none,0,1,45.0,2.0,10,2,11,intervention,0,0,36.0,1.0,10,2,12,intervention,0,0,43.0,2.0,20,2,498.0,180
148,53.0,male,4.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,001,1,notification,0,0,38.0,1.0,10,3,2,notification,0,0,41.0,3.0,10,3,3,notification,0,0,52.0,3.0,10,3,4,none,0,1,33.0,2.0,10,2,5,none,0,1,43.0,4.0,10,2,6,intervention,0,0,47.0,4.0,20,3,7,none,0,1,28.0,4.0,10,3,8,intervention,0,0,31.0,4.0,20,3,9,none,0,1,27.0,3.0,20,3,10,none,1,0,21.0,4.0,10,3,11,intervention,0,0,21.0,2.0,10,3,12,intervention,0,0,24.0,3.0,20,3,406.0,160
149,33.0,female,4.0,5.0,4.0,2.0,3.0,4.0,3.0,3.0,111,1,suggestion,0,0,26.0,1.0,10,4,2,notification,0,0,39.0,2.0,10,2,3,notification,0,0,28.0,1.0,0,2,4,none,0,0,57.0,2.0,0,2,5,intervention,0,0,41.0,4.0,10,2,6,intervention,0,0,46.0,4.0,30,4,7,none,0,1,30.0,2.0,20,5,8,intervention,0,0,24.0,2.0,20,4,9,suggestion,0,0,22.0,2.0,20,4,10,none,0,0,31.0,2.0,10,2,11,intervention,0,0,25.0,3.0,10,2,12,intervention,0,0,32.0,3.0,20,4,401.0,160
150,51.0,male,4.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,001,1,notification,0,0,84.0,3.0,10,3,2,notification,0,0,67.0,1.0,0,2,3,notification,0,0,26.0,2.0,0,3,4,none,1,0,38.0,4.0,10,2,5,none,0,1,41.0,4.0,0,3,6,intervention,0,0,36.0,4.0,30,3,7,none,0,0,40.0,3.0,20,3,8,intervention,0,0,25.0,1.0,20,3,9,none,0,0,22.0,3.0,40,3,10,none,0,1,25.0,4.0,10,3,11,intervention,0,0,40.0,1.0,10,3,12,intervention,0,0,36.0,2.0,20,3,480.0,170
151,30.0,female,5.0,2.0,2.0,3.0,4.0,5.0,2.0,4.0,001,1,notification,0,0,49.0,2.0,10,3,2,notification,0,0,31.0,3.0,10,3,3,notification,0,0,63.0,2.0,10,3,4,none,0,1,41.0,1.0,10,3,5,intervention,0,0,46.0,2.0,10,3,6,intervention,0,0,49.0,2.0,20,3,7,none,0,0,44.0,2.0,30,3,8,intervention,0,0,41.0,3.0,20,3,9,none,0,1,33.0,3.0,30,3,10,none,0,0,24.0,3.0,0,3,11,intervention,0,0,22.0,2.0,10,3,12,intervention,0,0,29.0,1.0,20,3,472.0,180
152,26.0,male,5.0,2.0,2.0,4.0,2.0,5.0,3.0,5.0,001,1,notification,0,0,52.0,3.0,10,3,2,notification,0,0,27.0,1.0,10,3,3,notification,0,0,53.0,4.0,10,3,4,none,0,0,33.0,4.0,0,3,5,intervention,0,0,34.0,4.0,10,3,6,intervention,0,0,25.0,3.0,30,3,7,intervention,0,0,43.0,3.0,20,3,8,intervention,0,0,30.0,4.0,20,3,9,none,0,1,27.0,1.0,40,4,10,none,0,1,32.0,3.0,10,3,11,intervention,0,0,48.0,2.0,10,3,12,intervention,0,0,40.0,3.0,20,3,444.0,190
153,19.0,male,4.0,1.0,4.0,4.0,4.0,4.0,4.0,3.0,011,1,suggestion,0,0,36.0,3.0,10,4,2,notification,0,0,51.0,3.0,0,2,3,notification,0,1,46.0,2.0,10,2,4,intervention,0,0,28.0,3.0,10,2,5,intervention,0,0,24.0,3.0,10,2,6,notification,0,1,27.0,4.0,10,4,7,none,0,0,25.0,5.0,10,2,8,intervention,0,0,24.0,2.0,20,4,9,suggestion,0,0,47.0,2.0,40,2,10,intervention,0,0,50.0,3.0,10,2,11,intervention,0,0,26.0,3.0,10,2,12,intervention,0,0,20.0,4.0,20,2,404.0,160
