,age,gender,technical affinity,management experience,preTrust,neuroticism,extraversion,openness,agreeableness,conscientiousness,proactivity_strategy,pers_code,step_number1,proactivity1,helpRequest1,suggestionRequest1,duration1,difficulty1,points1,trust1,step_number2,proactivity2,helpRequest2,suggestionRequest2,duration2,difficulty2,points2,trust2,step_number3,proactivity3,helpRequest3,suggestionRequest3,duration3,difficulty3,points3,trust3,step_number4,proactivity4,helpRequest4,suggestionRequest4,duration4,difficulty4,points4,trust4,step_number5,proactivity5,helpRequest5,suggestionRequest5,duration5,difficulty5,points5,trust5,step_number6,proactivity6,helpRequest6,suggestionRequest6,duration6,difficulty6,points6,trust6,step_number7,proactivity7,helpRequest7,suggestionRequest7,duration7,difficulty7,points7,trust7,step_number8,proactivity8,helpRequest8,suggestionRequest8,duration8,difficulty8,points8,trust8,step_number9,proactivity9,helpRequest9,suggestionRequest9,duration9,difficulty9,points9,trust9,step_number10,proactivity10,helpRequest10,suggestionRequest10,duration10,difficulty10,points10,trust10,step_number11,proactivity11,helpRequest11,suggestionRequest11,duration11,difficulty11,points11,trust11,step_number12,proactivity12,helpRequest12,suggestionRequest12,duration12,difficulty12,points12,trust12,#duration,#points
646,41.0,female,5.0,4.0,2.0,3.0,3.0,4.0,2.0,4.0,only_notification,101,1,notification,0,0,60.0,3.0,10,3,2,notification,0,0,38.0,3.0,10,3,3,notification,0,0,26.0,1.0,10,3,4,notification,0,0,67.0,4.0,0,3,5,notification,0,0,36.0,4.0,10,3,6,notification,0,0,70.0,2.0,20,3,7,notification,0,0,24.0,3.0,20,3,8,notification,0,0,61.0,3.0,10,3,9,notification,0,0,32.0,3.0,10,3,10,notification,0,0,35.0,1.0,10,3,11,notification,0,0,31.0,3.0,10,3,12,notification,0,0,30.0,3.0,10,3,510.0,130
647,42.0,female,3.0,3.0,3.0,3.0,2.0,3.0,3.0,5.0,only_notification,000,1,notification,0,0,60.0,3.0,10,3,2,notification,1,0,57.0,2.0,10,3,3,notification,0,0,55.0,3.0,10,3,4,notification,0,0,69.0,1.0,0,3,5,notification,0,0,42.0,3.0,10,3,6,notification,0,0,23.0,3.0,30,3,7,notification,0,0,63.0,3.0,20,3,8,notification,0,0,27.0,4.0,20,3,9,notification,0,0,35.0,2.0,40,3,10,notification,0,0,33.0,4.0,10,3,11,notification,0,1,30.0,2.0,10,3,12,notification,0,0,27.0,2.0,10,3,521.0,180
648,37.0,male,4.0,4.0,4.0,4.0,4.0,5.0,3.0,2.0,only_notification,111,1,notification,0,0,39.0,2.0,10,4,2,notification,0,0,33.0,1.0,0,2,3,notification,0,0,35.0,2.0,10,2,4,notification,0,0,46.0,3.0,0,2,5,notification,0,0,21.0,4.0,10,3,6,notification,0,0,50.0,3.0,30,4,7,notification,0,0,58.0,1.0,30,2,8,notification,0,1,41.0,2.0,0,2,9,notification,0,0,60.0,1.0,30,2,10,notification,0,0,42.0,4.0,10,2,11,notification,0,0,47.0,2.0,10,2,12,notification,0,0,35.0,1.0,20,2,507.0,160
649,26.0,male,3.0,2.0,3.0,1.0,3.0,4.0,2.0,3.0,only_notification,000,1,notification,0,0,48.0,4.0,10,2,2,notification,0,0,42.0,3.0,10,2,3,notification,0,0,44.0,2.0,10,2,4,notification,1,0,78.0,2.0,0,2,5,notification,0,0,57.0,3.0,10,2,6,notification,0,0,67.0,3.0,30,2,7,notification,0,0,31.0,2.0,20,2,8,notification,0,0,49.0,3.0,20,2,9,notification,0,1,29.0,3.0,40,2,10,notification,0,0,25.0,3.0,10,2,11,notification,0,0,50.0,3.0,10,2,12,notification,0,0,27.0,2.0,0,2,547.0,170
650,54.0,female,4.0,4.0,3.0,2.0,4.0,3.0,3.0,4.0,only_notification,101,1,notification,0,1,57.0,2.0,10,3,2,notification,0,0,36.0,3.0,10,3,3,notification,0,0,38.0,1.0,10,3,4,notification,0,0,62.0,1.0,0,2,5,notification,0,0,40.0,2.0,10,3,6,notification,0,0,47.0,3.0,20,3,7,notification,0,0,33.0,2.0,20,3,8,notification,0,1,37.0,2.0,0,2,9,notification,0,0,26.0,3.0,30,3,10,notification,0,0,40.0,2.0,10,3,11,notification,0,0,48.0,3.0,10,3,12,notification,0,0,30.0,2.0,20,3,494.0,150
651,60.0,female,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,only_notification,011,1,notification,0,0,22.0,2.0,10,3,2,notification,0,0,47.0,1.0,10,3,3,notification,0,0,44.0,3.0,10,3,4,notification,0,0,65.0,3.0,0,2,5,notification,0,0,41.0,2.0,0,2,6,notification,0,0,53.0,4.0,20,3,7,notification,0,0,29.0,2.0,30,4,8,notification,0,0,40.0,2.0,20,4,9,notification,0,1,47.0,2.0,40,4,10,notification,0,1,29.0,2.0,10,2,11,notification,0,0,28.0,2.0,10,3,12,notification,1,0,35.0,2.0,10,2,480.0,170
652,32.0,male,3.0,3.0,4.0,2.0,2.0,5.0,3.0,3.0,only_notification,010,1,notification,0,0,60.0,2.0,10,3,2,notification,0,0,42.0,5.0,10,2,3,notification,0,0,33.0,2.0,10,2,4,notification,0,0,45.0,3.0,0,2,5,notification,0,0,52.0,2.0,10,2,6,notification,0,1,24.0,4.0,20,2,7,notification,0,0,58.0,2.0,20,2,8,notification,0,0,27.0,4.0,20,4,9,notification,0,0,38.0,3.0,40,2,10,notification,0,0,27.0,3.0,10,3,11,notification,0,0,45.0,2.0,10,2,12,notification,0,0,55.0,1.0,20,2,506.0,180
653,65.0,male,5.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,only_notification,101,1,notification,0,0,46.0,2.0,10,3,2,notification,0,0,49.0,2.0,10,3,3,notification,0,1,22.0,3.0,0,3,4,notification,0,0,48.0,2.0,0,2,5,notification,0,0,36.0,4.0,10,3,6,notification,0,0,49.0,3.0,20,3,7,notification,0,0,21.0,3.0,20,3,8,notification,0,0,44.0,3.0,20,3,9,notification,0,0,45.0,3.0,30,4,10,notification,0,0,36.0,2.0,10,3,11,notification,0,0,40.0,2.0,10,3,12,notification,0,0,46.0,1.0,10,3,482.0,150
654,25.0,female,4.0,4.0,3.0,3.0,3.0,2.0,3.0,4.0,only_notification,101,1,notification,0,0,47.0,4.0,10,4,2,notification,0,0,33.0,1.0,10,3,3,notification,0,0,37.0,2.0,10,3,4,notification,0,0,90.0,3.0,0,2,5,notification,0,0,54.0,5.0,10,2,6,notification,0,0,71.0,3.0,30,4,7,notification,0,0,48.0,2.0,10,3,8,notification,0,0,21.0,3.0,0,3,9,notification,0,0,32.0,3.0,10,3,10,notification,0,0,27.0,4.0,10,3,11,notification,0,0,46.0,1.0,10,3,12,notification,0,1,34.0,2.0,20,3,540.0,130
655,27.0,male,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,only_notification,000,1,notification,0,0,39.0,1.0,10,3,2,notification,0,0,39.0,1.0,10,2,3,notification,0,0,22.0,3.0,10,3,4,notification,0,0,54.0,2.0,0,2,5,notification,0,0,36.0,2.0,10,3,6,notification,0,1,28.0,2.0,20,3,7,notification,1,0,41.0,3.0,20,2,8,notification,0,0,24.0,4.0,20,3,9,notification,0,0,27.0,2.0,40,3,10,notification,0,0,39.0,2.0,10,3,11,notification,0,0,29.0,3.0,10,3,12,notification,0,0,39.0,3.0,20,3,417.0,180
656,21.0,female,3.0,3.0,4.0,3.0,3.0,4.0,4.0,5.0,only_notification,010,1,notification,0,0,68.0,3.0,10,4,2,notification,0,0,22.0,2.0,10,3,3,notification,0,0,59.0,2.0,0,3,4,notification,0,0,73.0,2.0,0,3,5,notification,0,0,75.0,3.0,10,3,6,notification,0,0,31.0,1.0,0,3,7,notification,0,0,45.0,3.0,20,3,8,notification,0,0,51.0,4.0,10,3,9,notification,0,0,37.0,4.0,30,4,10,notification,0,0,25.0,2.0,10,3,11,notification,0,0,55.0,1.0,10,3,12,notification,0,0,62.0,3.0,10,3,603.0,120
657,21.0,male,5.0,2.0,3.0,2.0,2.0,3.0,3.0,4.0,only_notification,001,1,notification,0,0,41.0,3.0,10,4,2,notification,0,0,26.0,3.0,10,3,3,notification,0,0,52.0,1.0,10,2,4,notification,0,0,42.0,3.0,0,2,5,notification,0,0,30.0,5.0,0,2,6,notification,0,1,54.0,3.0,10,2,7,notification,0,0,41.0,2.0,20,2,8,notification,0,0,23.0,4.0,10,3,9,notification,0,0,37.0,2.0,40,3,10,notification,0,1,34.0,3.0,0,2,11,notification,0,0,47.0,3.0,10,2,12,notification,0,0,50.0,2.0,20,2,477.0,140
658,28.0,male,3.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,only_notification,110,1,notification,0,0,33.0,3.0,10,4,2,notification,0,0,50.0,3.0,10,4,3,notification,0,0,57.0,3.0,10,4,4,notification,0,0,22.0,3.0,0,3,5,notification,0,0,41.0,4.0,10,4,6,notification,0,1,49.0,2.0,20,4,7,notification,1,0,25.0,3.0,20,4,8,notification,0,0,30.0,4.0,20,4,9,notification,0,0,47.0,2.0,40,4,10,notification,0,0,24.0,1.0,10,4,11,notification,0,0,30.0,2.0,10,3,12,notification,0,0,27.0,5.0,10,4,435.0,170
659,39.0,female,5.0,2.0,4.0,3.0,2.0,4.0,2.0,4.0,only_notification,011,1,notification,0,0,52.0,4.0,10,3,2,notification,0,0,57.0,2.0,0,3,3,notification,0,0,41.0,2.0,10,3,4,notification,0,0,38.0,4.0,0,3,5,notification,0,0,25.0,3.0,10,3,6,notification,0,0,34.0,4.0,20,3,7,notification,0,0,39.0,2.0,30,4,8,notification,0,0,26.0,3.0,20,3,9,notification,0,0,24.0,1.0,10,3,10,notification,0,0,24.0,4.0,10,3,11,notification,0,0,37.0,2.0,10,3,12,notification,0,0,34.0,3.0,20,3,431.0,150
660,52.0,male,4.0,4.0,4.0,3.0,4.0,2.0,4.0,3.0,only_notification,111,1,notification,0,0,48.0,1.0,10,4,2,notification,0,0,38.0,2.0,10,4,3,notification,0,0,63.0,4.0,10,2,4,notification,0,0,71.0,3.0,0,2,5,notification,0,0,58.0,4.0,10,2,6,notification,0,0,36.0,3.0,20,4,7,notification,1,0,59.0,4.0,10,2,8,notification,0,0,58.0,3.0,20,4,9,notification,0,0,36.0,2.0,40,4,10,notification,0,0,37.0,4.0,0,4,11,notification,0,0,37.0,1.0,10,3,12,notification,0,0,28.0,2.0,20,4,569.0,160
661,49.0,male,5.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,only_notification,011,1,notification,0,0,81.0,3.0,10,4,2,notification,0,0,53.0,3.0,0,3,3,notification,0,0,21.0,3.0,0,3,4,notification,0,0,50.0,3.0,0,3,5,notification,0,0,64.0,3.0,0,3,6,notification,0,0,48.0,2.0,20,4,7,notification,0,0,36.0,3.0,30,4,8,notification,0,0,32.0,4.0,20,4,9,notification,0,0,35.0,1.0,40,4,10,notification,0,0,57.0,2.0,0,4,11,notification,0,0,46.0,2.0,10,4,12,notification,0,0,33.0,4.0,10,4,556.0,140
662,46.0,male,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,only_notification,001,1,notification,0,0,45.0,4.0,10,3,2,notification,1,0,29.0,4.0,10,2,3,notification,0,0,49.0,3.0,10,3,4,notification,0,0,56.0,1.0,0,2,5,notification,0,0,30.0,2.0,10,3,6,notification,0,1,34.0,4.0,20,3,7,notification,0,0,43.0,4.0,20,3,8,notification,0,0,27.0,3.0,20,3,9,notification,0,0,25.0,1.0,30,3,10,notification,0,0,37.0,2.0,0,3,11,notification,0,0,25.0,2.0,10,3,12,notification,0,0,48.0,1.0,10,3,448.0,150
663,36.0,female,5.0,3.0,3.0,2.0,3.0,4.0,4.0,5.0,only_notification,001,1,notification,0,0,41.0,1.0,10,3,2,notification,0,0,39.0,2.0,10,3,3,notification,0,0,43.0,2.0,10,3,4,notification,0,0,38.0,2.0,10,3,5,notification,0,0,54.0,4.0,0,3,6,notification,0,0,39.0,2.0,30,3,7,notification,0,0,42.0,2.0,20,3,8,notification,0,0,46.0,3.0,10,3,9,notification,0,0,69.0,2.0,10,3,10,notification,0,0,21.0,3.0,10,3,11,notification,0,0,29.0,5.0,10,4,12,notification,0,0,41.0,3.0,20,4,502.0,150
664,35.0,female,4.0,4.0,2.0,3.0,2.0,4.0,3.0,4.0,only_notification,101,1,notification,0,0,34.0,2.0,10,3,2,notification,0,0,61.0,4.0,10,3,3,notification,0,0,50.0,1.0,10,3,4,notification,0,0,63.0,2.0,0,3,5,notification,0,0,43.0,2.0,10,3,6,notification,0,0,47.0,4.0,20,3,7,notification,0,0,32.0,3.0,20,3,8,notification,0,1,43.0,4.0,20,3,9,notification,0,0,43.0,1.0,30,3,10,notification,0,0,58.0,2.0,10,3,11,notification,0,0,51.0,2.0,10,3,12,notification,0,0,36.0,2.0,20,3,561.0,170
665,44.0,male,4.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,only_notification,011,1,notification,0,0,50.0,3.0,10,3,2,notification,0,0,33.0,2.0,10,3,3,notification,0,0,53.0,2.0,10,3,4,notification,0,0,69.0,2.0,0,2,5,notification,1,0,39.0,4.0,10,2,6,notification,0,1,51.0,4.0,10,3,7,notification,0,0,53.0,2.0,10,3,8,notification,0,0,34.0,3.0,20,3,9,notification,0,0,37.0,3.0,30,4,10,notification,0,1,57.0,3.0,0,2,11,notification,0,0,32.0,2.0,10,3,12,notification,0,0,24.0,2.0,20,3,532.0,140
666,61.0,female,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,only_notification,000,1,notification,1,0,63.0,3.0,10,3,2,notification,0,0,35.0,3.0,10,3,3,notification,0,0,31.0,3.0,10,3,4,notification,0,0,49.0,3.0,10,3,5,notification,0,0,25.0,3.0,10,3,6,notification,0,0,73.0,2.0,30,3,7,notification,0,0,40.0,3.0,20,3,8,notification,0,0,30.0,4.0,20,3,9,notification,0,0,38.0,2.0,40,3,10,notification,0,0,40.0,2.0,10,3,11,notification,0,0,32.0,4.0,10,3,12,notification,0,0,31.0,4.0,10,3,487.0,190
667,32.0,female,5.0,4.0,4.0,2.0,3.0,3.0,5.0,4.0,only_notification,111,1,notification,0,0,70.0,2.0,10,4,2,notification,0,0,35.0,2.0,10,4,3,notification,0,1,36.0,3.0,10,4,4,notification,0,0,31.0,2.0,0,3,5,notification,0,0,57.0,1.0,0,3,6,notification,0,0,46.0,5.0,20,4,7,notification,0,0,43.0,3.0,20,4,8,notification,0,0,46.0,2.0,0,4,9,notification,0,0,54.0,3.0,30,4,10,notification,0,1,46.0,1.0,10,2,11,notification,0,0,32.0,2.0,10,4,12,notification,0,0,36.0,1.0,20,3,532.0,140
668,40.0,female,3.0,3.0,4.0,3.0,3.0,5.0,4.0,4.0,only_notification,010,1,notification,0,0,36.0,2.0,10,3,2,notification,0,0,24.0,2.0,10,3,3,notification,0,0,47.0,2.0,10,3,4,notification,0,0,114.0,3.0,0,2,5,notification,0,0,35.0,5.0,10,3,6,notification,0,0,60.0,4.0,20,4,7,notification,0,0,21.0,2.0,20,4,8,notification,0,0,47.0,4.0,10,4,9,notification,0,0,35.0,4.0,10,3,10,notification,0,0,46.0,4.0,10,4,11,notification,0,0,59.0,3.0,10,3,12,notification,0,0,35.0,3.0,20,4,559.0,140
669,38.0,male,4.0,3.0,2.0,3.0,3.0,2.0,4.0,4.0,only_notification,001,1,notification,0,0,74.0,3.0,10,3,2,notification,0,0,43.0,2.0,10,3,3,notification,0,0,60.0,3.0,10,3,4,notification,0,0,120.0,3.0,10,2,5,notification,0,0,53.0,3.0,10,2,6,notification,0,0,28.0,3.0,20,3,7,notification,0,0,43.0,2.0,20,3,8,notification,0,0,29.0,2.0,20,3,9,notification,0,0,22.0,2.0,10,3,10,notification,0,0,36.0,2.0,10,3,11,notification,0,0,57.0,3.0,10,3,12,notification,0,0,21.0,4.0,20,3,586.0,160
670,38.0,male,3.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,only_notification,000,1,notification,0,0,47.0,2.0,10,3,2,notification,0,0,34.0,3.0,10,3,3,notification,0,0,40.0,3.0,10,3,4,notification,0,0,55.0,2.0,10,3,5,notification,0,0,56.0,3.0,10,3,6,notification,0,0,25.0,3.0,30,3,7,notification,0,0,44.0,2.0,30,3,8,notification,0,0,39.0,3.0,10,3,9,notification,0,0,24.0,3.0,30,3,10,notification,0,0,34.0,4.0,10,3,11,notification,0,0,28.0,1.0,10,3,12,notification,0,0,28.0,2.0,10,3,454.0,180
671,51.0,male,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,only_notification,001,1,notification,0,0,36.0,2.0,10,3,2,notification,0,0,75.0,2.0,10,2,3,notification,0,0,47.0,3.0,10,3,4,notification,0,0,59.0,4.0,10,2,5,notification,0,0,30.0,4.0,10,3,6,notification,0,0,29.0,4.0,30,3,7,notification,0,0,34.0,2.0,10,3,8,notification,0,0,48.0,2.0,10,3,9,notification,0,0,33.0,4.0,40,3,10,notification,0,0,37.0,3.0,0,3,11,notification,0,0,23.0,2.0,10,3,12,notification,0,0,24.0,3.0,20,3,475.0,170
672,35.0,male,5.0,3.0,4.0,2.0,3.0,5.0,3.0,4.0,only_notification,011,1,notification,0,0,64.0,3.0,10,4,2,notification,0,0,30.0,3.0,10,4,3,notification,0,0,25.0,3.0,10,4,4,notification,0,0,84.0,3.0,0,2,5,notification,0,0,45.0,2.0,0,2,6,notification,0,0,34.0,4.0,30,4,7,notification,0,0,43.0,2.0,10,3,8,notification,0,1,46.0,3.0,20,4,9,notification,0,0,37.0,3.0,30,4,10,notification,0,1,38.0,3.0,10,4,11,notification,0,0,40.0,3.0,10,4,12,notification,0,1,25.0,3.0,20,4,511.0,160
673,52.0,female,4.0,3.0,3.0,3.0,4.0,4.0,2.0,4.0,only_notification,001,1,notification,0,0,45.0,2.0,10,3,2,notification,0,0,39.0,4.0,10,3,3,notification,0,1,37.0,4.0,10,3,4,notification,0,0,66.0,2.0,0,3,5,notification,0,0,27.0,3.0,10,3,6,notification,0,0,55.0,2.0,30,3,7,notification,0,1,22.0,2.0,20,3,8,notification,0,0,27.0,2.0,10,3,9,notification,0,0,28.0,4.0,30,3,10,notification,0,0,33.0,1.0,10,3,11,notification,0,0,47.0,3.0,10,3,12,notification,0,0,29.0,4.0,20,3,455.0,170
674,30.0,male,4.0,5.0,3.0,1.0,4.0,5.0,5.0,5.0,only_notification,101,1,notification,0,0,22.0,1.0,10,2,2,notification,0,0,38.0,1.0,10,2,3,notification,0,0,37.0,3.0,10,2,4,notification,0,0,71.0,3.0,0,2,5,notification,0,0,43.0,3.0,0,2,6,notification,0,0,41.0,3.0,20,2,7,notification,0,0,50.0,2.0,30,2,8,notification,0,0,26.0,3.0,20,2,9,notification,0,0,49.0,1.0,40,2,10,notification,0,1,25.0,2.0,10,2,11,notification,0,0,31.0,4.0,10,2,12,notification,0,0,61.0,2.0,10,2,494.0,170
675,34.0,male,5.0,2.0,4.0,5.0,2.0,3.0,3.0,3.0,only_notification,011,1,notification,0,0,65.0,3.0,10,3,2,notification,1,0,28.0,3.0,10,2,3,notification,0,0,22.0,3.0,10,3,4,notification,0,0,53.0,3.0,10,3,5,notification,0,0,37.0,3.0,0,3,6,notification,0,0,49.0,2.0,30,4,7,notification,0,0,39.0,2.0,30,4,8,notification,0,0,35.0,4.0,20,4,9,notification,0,0,48.0,1.0,20,2,10,notification,0,0,37.0,3.0,10,4,11,notification,0,0,38.0,3.0,10,2,12,notification,0,0,36.0,3.0,10,3,487.0,170
676,61.0,male,4.0,3.0,3.0,5.0,3.0,5.0,4.0,3.0,only_notification,001,1,notification,0,0,55.0,1.0,10,3,2,notification,0,0,62.0,2.0,10,2,3,notification,0,0,53.0,3.0,10,3,4,notification,0,0,134.0,4.0,0,2,5,notification,0,0,54.0,3.0,10,2,6,notification,0,0,53.0,1.0,20,2,7,notification,0,0,36.0,3.0,20,3,8,notification,0,0,33.0,2.0,0,3,9,notification,0,0,38.0,4.0,40,3,10,notification,0,0,23.0,4.0,10,3,11,notification,0,0,39.0,1.0,10,3,12,notification,0,0,31.0,2.0,10,3,611.0,150
677,49.0,female,4.0,3.0,3.0,1.0,4.0,4.0,4.0,4.0,only_notification,001,1,notification,0,0,32.0,2.0,10,3,2,notification,0,0,35.0,2.0,10,3,3,notification,0,0,53.0,1.0,10,2,4,notification,0,0,23.0,3.0,10,3,5,notification,0,0,32.0,2.0,10,3,6,notification,0,0,54.0,2.0,20,3,7,notification,0,0,52.0,3.0,30,3,8,notification,0,1,35.0,3.0,0,2,9,notification,0,0,37.0,2.0,10,3,10,notification,0,0,32.0,3.0,10,3,11,notification,0,0,50.0,3.0,10,3,12,notification,0,0,42.0,4.0,20,3,477.0,150
678,60.0,male,5.0,3.0,3.0,5.0,4.0,5.0,3.0,3.0,only_notification,001,1,notification,0,0,34.0,2.0,10,3,2,notification,0,0,23.0,3.0,10,3,3,notification,0,0,38.0,2.0,10,3,4,notification,0,0,41.0,1.0,0,3,5,notification,0,0,33.0,3.0,0,3,6,notification,0,0,36.0,3.0,20,3,7,notification,0,0,30.0,1.0,30,3,8,notification,0,0,21.0,2.0,20,3,9,notification,0,0,32.0,3.0,10,3,10,notification,0,0,29.0,3.0,0,3,11,notification,0,0,63.0,3.0,10,3,12,notification,0,0,52.0,2.0,10,3,432.0,130
679,30.0,female,4.0,3.0,3.0,3.0,2.0,4.0,5.0,4.0,only_notification,001,1,notification,0,0,43.0,4.0,10,4,2,notification,0,0,84.0,3.0,0,3,3,notification,0,0,40.0,4.0,10,3,4,notification,0,0,73.0,3.0,0,3,5,notification,0,0,48.0,3.0,10,3,6,notification,0,0,52.0,4.0,30,4,7,notification,0,0,39.0,1.0,30,3,8,notification,0,0,35.0,4.0,20,4,9,notification,0,0,35.0,3.0,10,3,10,notification,0,0,20.0,3.0,10,3,11,notification,1,0,38.0,3.0,10,3,12,notification,1,0,40.0,3.0,20,4,547.0,160
680,36.0,female,4.0,3.0,3.0,2.0,3.0,2.0,4.0,3.0,only_notification,001,1,notification,0,0,44.0,2.0,10,3,2,notification,0,0,35.0,3.0,10,3,3,notification,0,0,32.0,2.0,0,3,4,notification,0,0,29.0,2.0,0,3,5,notification,0,0,53.0,3.0,10,3,6,notification,0,0,44.0,3.0,30,3,7,notification,0,0,37.0,2.0,10,3,8,notification,0,0,68.0,3.0,10,2,9,notification,0,0,56.0,5.0,40,2,10,notification,0,1,26.0,3.0,10,2,11,notification,0,0,39.0,4.0,10,2,12,notification,0,0,44.0,3.0,10,2,507.0,150
681,52.0,male,4.0,2.0,4.0,3.0,2.0,4.0,5.0,3.0,only_notification,011,1,notification,0,0,47.0,1.0,10,4,2,notification,0,0,42.0,2.0,10,3,3,notification,0,0,46.0,2.0,10,2,4,notification,0,0,35.0,2.0,0,2,5,notification,0,0,61.0,3.0,10,2,6,notification,0,0,34.0,3.0,30,4,7,notification,0,0,28.0,2.0,10,3,8,notification,0,0,31.0,2.0,0,3,9,notification,0,0,30.0,1.0,20,3,10,notification,0,1,27.0,2.0,10,3,11,notification,0,0,28.0,2.0,10,3,12,notification,0,0,32.0,2.0,10,3,441.0,130
682,55.0,male,4.0,5.0,3.0,2.0,2.0,5.0,4.0,4.0,only_notification,101,1,notification,0,0,51.0,2.0,10,3,2,notification,0,0,39.0,2.0,10,2,3,notification,0,0,48.0,2.0,10,2,4,notification,0,0,41.0,3.0,0,2,5,notification,0,0,40.0,2.0,10,2,6,notification,0,0,38.0,3.0,20,3,7,notification,0,0,50.0,2.0,20,2,8,notification,0,0,23.0,2.0,20,2,9,notification,0,0,48.0,3.0,40,2,10,notification,0,0,41.0,4.0,10,2,11,notification,0,0,22.0,2.0,10,2,12,notification,0,0,44.0,2.0,20,2,485.0,180
683,61.0,male,4.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,only_notification,011,1,notification,0,0,54.0,2.0,10,3,2,notification,0,0,39.0,3.0,10,3,3,notification,0,0,32.0,1.0,0,3,4,notification,0,0,100.0,2.0,0,2,5,notification,0,0,42.0,4.0,0,2,6,notification,0,0,43.0,2.0,20,3,7,notification,0,0,29.0,3.0,30,3,8,notification,0,1,33.0,4.0,20,4,9,notification,0,0,26.0,3.0,20,3,10,notification,0,0,43.0,3.0,10,3,11,notification,0,0,39.0,3.0,10,3,12,notification,0,0,46.0,4.0,10,3,526.0,140
684,40.0,male,5.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,only_notification,011,1,notification,0,0,42.0,2.0,10,4,2,notification,0,0,59.0,4.0,10,4,3,notification,0,0,40.0,2.0,10,3,4,notification,0,0,61.0,4.0,0,2,5,notification,0,0,23.0,3.0,0,3,6,notification,0,0,38.0,4.0,20,4,7,notification,0,0,70.0,2.0,20,4,8,notification,0,0,20.0,4.0,10,4,9,notification,0,0,33.0,3.0,10,4,10,notification,0,0,54.0,2.0,10,4,11,notification,0,0,22.0,2.0,10,3,12,notification,0,0,44.0,3.0,20,4,506.0,130
685,56.0,male,4.0,2.0,3.0,1.0,4.0,2.0,3.0,4.0,only_notification,001,1,notification,0,0,28.0,3.0,10,3,2,notification,0,0,40.0,3.0,10,3,3,notification,0,0,29.0,2.0,10,3,4,notification,0,0,35.0,1.0,0,2,5,notification,0,0,39.0,3.0,10,3,6,notification,0,0,37.0,4.0,30,3,7,notification,0,0,51.0,3.0,20,3,8,notification,0,0,31.0,4.0,10,3,9,notification,0,0,40.0,3.0,30,3,10,notification,0,0,46.0,4.0,0,2,11,notification,0,0,33.0,1.0,10,2,12,notification,1,0,53.0,2.0,10,2,462.0,150
686,44.0,male,4.0,3.0,4.0,2.0,3.0,3.0,4.0,4.0,only_notification,011,1,notification,0,0,40.0,2.0,10,4,2,notification,0,0,35.0,2.0,10,3,3,notification,0,0,31.0,2.0,10,3,4,notification,1,0,99.0,2.0,10,2,5,notification,0,0,42.0,4.0,10,4,6,notification,0,0,43.0,3.0,30,4,7,notification,0,0,61.0,2.0,20,4,8,notification,0,1,30.0,3.0,20,4,9,notification,0,0,34.0,3.0,10,4,10,notification,0,0,35.0,2.0,10,3,11,notification,0,0,30.0,4.0,10,4,12,notification,0,0,32.0,3.0,20,4,512.0,170
687,22.0,female,3.0,4.0,2.0,3.0,2.0,4.0,4.0,4.0,only_notification,100,1,notification,0,0,54.0,1.0,10,3,2,notification,0,0,33.0,2.0,0,3,3,notification,0,1,29.0,2.0,10,3,4,notification,1,0,91.0,3.0,10,2,5,notification,0,0,33.0,4.0,0,3,6,notification,0,0,33.0,5.0,20,3,7,notification,0,0,49.0,5.0,10,3,8,notification,0,0,41.0,4.0,20,3,9,notification,0,0,32.0,3.0,20,3,10,notification,0,0,46.0,2.0,10,3,11,notification,0,1,29.0,3.0,10,3,12,notification,0,0,43.0,2.0,20,3,513.0,140
688,76.0,male,4.0,2.0,4.0,3.0,4.0,4.0,3.0,5.0,only_notification,011,1,notification,0,0,40.0,1.0,10,3,2,notification,0,0,45.0,2.0,10,3,3,notification,0,0,66.0,2.0,10,2,4,notification,0,0,32.0,3.0,0,3,5,notification,0,0,50.0,4.0,10,3,6,notification,0,0,35.0,3.0,30,3,7,notification,0,0,47.0,3.0,20,3,8,notification,0,0,35.0,4.0,20,3,9,notification,0,0,44.0,1.0,30,4,10,notification,0,0,56.0,3.0,10,3,11,notification,0,0,39.0,3.0,10,3,12,notification,0,0,22.0,3.0,10,3,511.0,170
