,age,gender,technical affinity,management experience,preTrust,neuroticism,extraversion,openness,agreeableness,conscientiousness,pers_code,step_number1,proactivity1,helpRequest1,suggestionRequest1,duration1,difficulty1,points1,trust1,step_number2,proactivity2,helpRequest2,suggestionRequest2,duration2,difficulty2,points2,trust2,step_number3,proactivity3,helpRequest3,suggestionRequest3,duration3,difficulty3,points3,trust3,step_number4,proactivity4,helpRequest4,suggestionRequest4,duration4,difficulty4,points4,trust4,step_number5,proactivity5,helpRequest5,suggestionRequest5,duration5,difficulty5,points5,trust5,step_number6,proactivity6,helpRequest6,suggestionRequest6,duration6,difficulty6,points6,trust6,step_number7,proactivity7,helpRequest7,suggestionRequest7,duration7,difficulty7,points7,trust7,step_number8,proactivity8,helpRequest8,suggestionRequest8,duration8,difficulty8,points8,trust8,step_number9,proactivity9,helpRequest9,suggestionRequest9,duration9,difficulty9,points9,trust9,step_number10,proactivity10,helpRequest10,suggestionRequest10,duration10,difficulty10,points10,trust10,step_number11,proactivity11,helpRequest11,suggestionRequest11,duration11,difficulty11,points11,trust11,step_number12,proactivity12,helpRequest12,suggestionRequest12,duration12,difficulty12,points12,trust12,#duration,#points
254,32.0,male,4.0,4.0,3.0,1.0,3.0,4.0,3.0,5.0,101,1,none,0,0,41.0,2.0,10,3,2,none,0,0,37.0,3.0,10,3,3,intervention,0,0,43.0,4.0,10,2,4,intervention,0,0,21.0,2.0,10,2,5,intervention,0,0,31.0,4.0,10,2,6,intervention,0,0,55.0,2.0,30,2,7,none,1,1,62.0,4.0,20,4,8,intervention,0,0,38.0,3.0,20,2,9,none,0,1,29.0,2.0,40,4,10,none,0,1,38.0,2.0,10,2,11,intervention,0,0,39.0,3.0,10,2,12,intervention,0,0,27.0,3.0,20,2,461.0,200
255,28.0,male,4.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,001,1,none,0,1,62.0,1.0,10,3,2,none,0,0,66.0,3.0,10,2,3,intervention,0,0,42.0,3.0,10,2,4,intervention,0,0,66.0,2.0,10,2,5,intervention,0,0,43.0,2.0,10,2,6,intervention,0,0,30.0,5.0,30,2,7,none,0,0,47.0,4.0,0,2,8,intervention,0,0,43.0,3.0,20,2,9,none,1,1,20.0,4.0,30,2,10,none,1,0,28.0,3.0,10,2,11,intervention,0,0,21.0,1.0,10,2,12,intervention,0,0,46.0,4.0,20,2,514.0,170
256,27.0,male,4.0,4.0,2.0,4.0,4.0,3.0,3.0,3.0,101,1,none,0,0,81.0,1.0,10,3,2,none,0,1,42.0,2.0,10,2,3,intervention,0,0,45.0,3.0,10,2,4,intervention,0,0,35.0,3.0,10,2,5,intervention,0,0,30.0,2.0,10,2,6,intervention,0,0,23.0,4.0,30,3,7,none,1,0,46.0,3.0,20,2,8,none,0,0,40.0,1.0,10,3,9,intervention,0,0,28.0,3.0,40,3,10,none,0,1,25.0,3.0,10,3,11,intervention,0,0,50.0,2.0,10,2,12,intervention,0,0,26.0,2.0,20,2,471.0,190
257,35.0,male,3.0,2.0,3.0,1.0,4.0,3.0,3.0,3.0,000,1,none,0,1,53.0,2.0,10,2,2,none,0,1,21.0,3.0,10,2,3,intervention,0,0,28.0,2.0,10,2,4,intervention,0,0,45.0,1.0,10,2,5,intervention,0,0,23.0,3.0,10,2,6,intervention,0,0,41.0,2.0,20,2,7,none,1,1,27.0,1.0,20,2,8,none,0,1,26.0,2.0,20,2,9,none,0,1,23.0,3.0,20,2,10,none,0,1,37.0,4.0,10,2,11,intervention,0,0,47.0,4.0,10,2,12,intervention,0,0,23.0,3.0,20,2,394.0,170
258,49.0,male,4.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,001,1,none,0,0,37.0,3.0,10,3,2,none,0,1,44.0,2.0,0,2,3,intervention,0,0,33.0,1.0,10,2,4,intervention,0,0,45.0,3.0,10,2,5,intervention,0,0,28.0,3.0,10,2,6,intervention,0,0,21.0,4.0,30,2,7,none,0,1,35.0,3.0,20,2,8,none,0,0,39.0,2.0,20,3,9,none,0,1,26.0,2.0,30,4,10,none,0,1,29.0,4.0,10,2,11,intervention,0,0,29.0,1.0,10,2,12,intervention,0,0,40.0,3.0,20,2,406.0,180
259,49.0,female,4.0,2.0,4.0,1.0,5.0,4.0,3.0,5.0,011,1,none,1,0,33.0,2.0,10,4,2,none,0,0,45.0,3.0,10,3,3,intervention,0,0,36.0,3.0,10,3,4,intervention,0,0,27.0,3.0,10,3,5,intervention,0,0,27.0,3.0,10,2,6,intervention,0,0,34.0,3.0,30,4,7,none,0,1,36.0,4.0,20,5,8,none,0,1,40.0,2.0,20,4,9,none,0,1,37.0,3.0,0,4,10,intervention,0,0,31.0,3.0,10,4,11,intervention,0,0,34.0,4.0,10,4,12,intervention,0,0,37.0,2.0,20,4,417.0,160
260,40.0,male,4.0,3.0,4.0,3.0,2.0,4.0,3.0,4.0,011,1,none,0,0,41.0,2.0,10,3,2,none,0,1,85.0,4.0,10,2,3,intervention,0,0,41.0,2.0,10,2,4,intervention,0,0,30.0,2.0,10,2,5,intervention,0,0,28.0,3.0,10,2,6,intervention,0,0,51.0,2.0,20,2,7,none,0,1,29.0,4.0,20,4,8,none,0,0,41.0,3.0,10,4,9,intervention,0,0,26.0,5.0,30,4,10,none,0,1,25.0,2.0,10,4,11,intervention,0,0,24.0,2.0,10,4,12,intervention,0,0,28.0,3.0,20,4,449.0,170
261,34.0,male,4.0,2.0,3.0,1.0,2.0,2.0,3.0,5.0,001,1,none,0,1,86.0,4.0,10,1,2,none,0,0,66.0,3.0,0,2,3,intervention,0,0,25.0,1.0,10,2,4,intervention,0,0,44.0,4.0,10,2,5,intervention,0,0,21.0,2.0,10,2,6,intervention,0,0,27.0,3.0,30,2,7,none,0,1,22.0,4.0,20,4,8,none,0,1,28.0,3.0,20,4,9,none,0,1,22.0,2.0,30,4,10,none,0,1,24.0,1.0,10,2,11,intervention,0,0,46.0,2.0,10,2,12,intervention,0,0,26.0,2.0,20,2,437.0,180
262,36.0,male,5.0,3.0,4.0,4.0,2.0,4.0,2.0,5.0,011,1,none,0,1,28.0,2.0,10,3,2,none,0,0,38.0,2.0,10,3,3,intervention,0,0,39.0,2.0,10,3,4,intervention,0,0,28.0,3.0,10,4,5,intervention,1,0,26.0,4.0,10,4,6,intervention,0,0,47.0,2.0,20,4,7,none,0,1,25.0,3.0,10,4,8,intervention,0,0,43.0,2.0,20,4,9,none,0,1,38.0,2.0,30,4,10,none,0,1,22.0,2.0,10,4,11,intervention,0,0,32.0,3.0,10,4,12,intervention,0,0,30.0,3.0,20,4,396.0,170
263,24.0,male,4.0,3.0,4.0,3.0,5.0,4.0,4.0,3.0,011,1,none,0,1,29.0,3.0,10,4,2,none,0,0,44.0,3.0,10,4,3,intervention,0,0,46.0,1.0,10,2,4,intervention,0,0,46.0,2.0,10,2,5,intervention,0,0,29.0,2.0,10,2,6,intervention,0,0,60.0,3.0,30,2,7,none,0,1,22.0,2.0,20,4,8,none,0,1,36.0,4.0,20,4,9,none,0,0,33.0,2.0,10,4,10,intervention,0,0,31.0,2.0,10,2,11,intervention,0,0,22.0,2.0,10,2,12,intervention,0,0,40.0,3.0,20,2,438.0,170
264,44.0,male,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,101,1,none,0,0,41.0,2.0,10,3,2,none,0,1,37.0,3.0,10,3,3,intervention,0,0,38.0,3.0,10,3,4,intervention,0,0,44.0,1.0,10,2,5,intervention,0,0,47.0,3.0,10,2,6,intervention,0,0,23.0,3.0,30,4,7,none,0,0,49.0,2.0,20,3,8,none,0,0,24.0,2.0,0,3,9,intervention,0,0,24.0,1.0,30,4,10,none,0,0,28.0,2.0,10,3,11,intervention,0,0,50.0,4.0,10,2,12,intervention,0,0,22.0,2.0,20,4,427.0,170
265,48.0,male,4.0,4.0,4.0,2.0,5.0,4.0,3.0,5.0,111,1,none,0,1,64.0,2.0,10,4,2,none,0,0,20.0,2.0,10,4,3,intervention,0,0,57.0,3.0,10,4,4,intervention,0,0,96.0,2.0,10,2,5,intervention,0,0,33.0,1.0,10,2,6,intervention,0,0,62.0,3.0,30,4,7,none,0,1,45.0,3.0,20,4,8,none,0,0,56.0,3.0,20,5,9,intervention,0,0,32.0,3.0,20,4,10,none,0,1,64.0,5.0,10,5,11,intervention,0,0,33.0,5.0,10,5,12,intervention,0,0,32.0,2.0,20,5,594.0,180
266,36.0,female,4.0,4.0,3.0,3.0,4.0,2.0,4.0,4.0,101,1,none,0,0,72.0,2.0,10,4,2,none,0,1,23.0,3.0,10,4,3,intervention,0,0,46.0,3.0,10,2,4,intervention,0,0,54.0,3.0,10,2,5,intervention,0,0,38.0,2.0,10,2,6,intervention,0,0,30.0,2.0,20,2,7,none,0,1,52.0,4.0,30,4,8,none,0,0,59.0,1.0,0,2,9,intervention,0,0,49.0,3.0,30,2,10,none,0,1,26.0,3.0,10,2,11,intervention,0,0,39.0,3.0,10,2,12,intervention,0,0,45.0,2.0,20,2,533.0,170
267,36.0,female,4.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,001,1,none,0,1,92.0,2.0,10,3,2,none,0,0,52.0,3.0,10,3,3,intervention,0,0,24.0,2.0,10,3,4,intervention,0,0,29.0,3.0,10,3,5,intervention,0,0,48.0,4.0,10,2,6,intervention,0,0,28.0,2.0,30,2,7,none,0,0,31.0,4.0,20,3,8,none,0,1,35.0,3.0,20,4,9,none,0,1,31.0,4.0,0,3,10,intervention,0,0,41.0,3.0,10,3,11,intervention,0,0,21.0,2.0,10,3,12,intervention,0,0,32.0,3.0,20,3,464.0,160
268,24.0,male,4.0,4.0,3.0,5.0,2.0,4.0,3.0,4.0,101,1,none,0,0,76.0,3.0,10,3,2,none,0,1,26.0,1.0,10,3,3,intervention,0,0,31.0,3.0,10,3,4,intervention,0,0,65.0,3.0,10,2,5,intervention,0,0,31.0,4.0,10,2,6,intervention,0,0,36.0,2.0,30,4,7,none,0,0,45.0,3.0,10,3,8,intervention,0,0,38.0,2.0,20,2,9,none,0,0,31.0,1.0,20,3,10,none,0,1,20.0,3.0,10,3,11,intervention,0,0,23.0,3.0,10,3,12,intervention,0,0,28.0,3.0,20,4,450.0,170
269,62.0,female,4.0,3.0,4.0,3.0,3.0,2.0,4.0,5.0,011,1,none,0,1,24.0,2.0,10,4,2,none,0,1,31.0,3.0,10,4,3,intervention,0,0,27.0,3.0,10,4,4,intervention,1,0,62.0,3.0,10,2,5,intervention,0,0,33.0,3.0,10,4,6,intervention,0,0,40.0,3.0,30,4,7,none,0,1,23.0,3.0,20,4,8,none,0,0,29.0,3.0,20,4,9,none,0,1,24.0,3.0,0,4,10,intervention,0,0,52.0,3.0,10,4,11,intervention,0,0,28.0,2.0,10,4,12,intervention,0,0,23.0,2.0,10,4,396.0,150
270,40.0,male,4.0,4.0,2.0,3.0,4.0,4.0,4.0,3.0,101,1,none,0,0,31.0,2.0,10,3,2,none,0,1,38.0,3.0,10,3,3,intervention,0,0,33.0,4.0,10,3,4,intervention,0,0,60.0,3.0,10,2,5,intervention,0,0,32.0,5.0,10,2,6,intervention,0,0,33.0,5.0,30,5,7,none,0,1,49.0,3.0,20,4,8,none,0,1,50.0,4.0,10,2,9,intervention,0,0,21.0,2.0,30,2,10,none,0,1,30.0,1.0,10,3,11,intervention,0,0,22.0,3.0,10,3,12,intervention,0,0,27.0,3.0,20,3,426.0,180
271,48.0,male,4.0,2.0,3.0,4.0,2.0,4.0,3.0,3.0,001,1,none,0,0,50.0,3.0,10,3,2,none,0,0,57.0,3.0,0,3,3,intervention,0,0,62.0,1.0,10,2,4,intervention,0,0,84.0,2.0,10,2,5,intervention,0,0,23.0,3.0,10,2,6,intervention,0,0,24.0,4.0,20,2,7,none,0,1,28.0,4.0,10,3,8,intervention,0,0,22.0,4.0,20,3,9,none,0,1,24.0,4.0,40,4,10,none,0,0,36.0,4.0,20,3,11,intervention,0,0,57.0,3.0,10,2,12,intervention,0,0,30.0,3.0,20,2,497.0,180
272,38.0,female,4.0,2.0,4.0,2.0,3.0,3.0,3.0,4.0,011,1,none,0,1,39.0,2.0,10,4,2,none,0,0,27.0,3.0,10,3,3,intervention,0,0,25.0,2.0,10,3,4,intervention,0,0,53.0,1.0,10,2,5,intervention,1,0,27.0,3.0,10,2,6,intervention,0,0,21.0,3.0,20,4,7,none,0,1,31.0,4.0,20,4,8,none,0,1,33.0,3.0,20,4,9,none,0,1,41.0,2.0,40,4,10,none,0,1,25.0,2.0,10,4,11,intervention,0,0,28.0,3.0,10,4,12,intervention,0,0,28.0,3.0,10,4,378.0,180
273,24.0,male,4.0,4.0,4.0,3.0,5.0,4.0,3.0,4.0,111,1,none,0,0,43.0,3.0,10,4,2,none,0,1,33.0,2.0,10,4,3,intervention,0,0,39.0,3.0,10,4,4,intervention,0,0,28.0,4.0,10,4,5,intervention,0,0,32.0,2.0,10,4,6,intervention,0,0,40.0,2.0,30,4,7,none,0,0,25.0,1.0,20,4,8,none,0,0,29.0,2.0,20,4,9,none,0,1,48.0,2.0,30,4,10,none,1,1,36.0,2.0,10,4,11,intervention,0,0,32.0,3.0,10,4,12,intervention,0,0,23.0,2.0,20,4,408.0,190
274,35.0,male,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,101,1,none,0,0,27.0,2.0,10,3,2,none,0,1,45.0,2.0,10,3,3,intervention,0,0,35.0,3.0,10,3,4,intervention,0,0,26.0,2.0,10,3,5,intervention,0,0,36.0,2.0,10,2,6,intervention,0,0,46.0,2.0,20,3,7,none,0,1,24.0,3.0,30,4,8,none,0,0,26.0,3.0,20,4,9,none,0,1,39.0,3.0,30,4,10,none,0,1,21.0,2.0,10,4,11,intervention,0,0,40.0,1.0,10,2,12,intervention,0,0,24.0,2.0,20,3,389.0,190
275,49.0,male,4.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,001,1,none,0,0,55.0,3.0,10,3,2,none,0,0,34.0,2.0,10,3,3,intervention,0,0,65.0,3.0,10,2,4,intervention,0,0,57.0,4.0,10,2,5,intervention,0,0,43.0,3.0,10,2,6,intervention,0,0,34.0,2.0,20,2,7,none,0,0,36.0,4.0,20,3,8,none,0,1,40.0,3.0,10,2,9,intervention,0,0,66.0,4.0,30,2,10,none,0,1,29.0,1.0,10,2,11,intervention,0,0,37.0,5.0,10,2,12,intervention,0,0,38.0,3.0,20,2,534.0,170
276,59.0,female,4.0,1.0,4.0,3.0,4.0,4.0,2.0,4.0,011,1,none,0,0,59.0,3.0,10,3,2,none,0,1,76.0,3.0,0,3,3,intervention,0,0,32.0,3.0,10,3,4,intervention,0,0,24.0,3.0,10,3,5,intervention,0,0,31.0,3.0,10,3,6,intervention,0,0,45.0,4.0,20,3,7,none,0,0,23.0,2.0,20,3,8,none,0,1,27.0,3.0,20,4,9,none,0,1,39.0,1.0,30,4,10,none,0,1,28.0,5.0,10,3,11,intervention,0,0,28.0,2.0,10,3,12,intervention,0,0,30.0,4.0,10,3,442.0,160
277,60.0,male,4.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,001,1,none,0,0,33.0,3.0,10,3,2,none,0,1,73.0,2.0,10,2,3,intervention,0,0,26.0,4.0,10,3,4,intervention,0,0,41.0,2.0,10,2,5,intervention,0,0,26.0,2.0,10,2,6,intervention,0,0,44.0,3.0,30,2,7,none,0,1,32.0,4.0,20,4,8,none,0,1,44.0,2.0,10,3,9,intervention,0,0,28.0,5.0,40,4,10,none,0,0,34.0,4.0,10,3,11,intervention,0,0,22.0,2.0,10,3,12,intervention,0,0,26.0,4.0,20,3,429.0,190
278,44.0,female,4.0,2.0,4.0,4.0,2.0,3.0,2.0,3.0,011,1,none,0,0,56.0,2.0,10,3,2,none,0,0,30.0,2.0,0,3,3,intervention,0,0,42.0,3.0,10,2,4,intervention,0,0,34.0,2.0,10,2,5,intervention,0,0,31.0,2.0,10,2,6,intervention,0,0,33.0,2.0,20,2,7,none,0,0,22.0,2.0,20,3,8,none,0,1,20.0,1.0,20,3,9,none,0,1,42.0,3.0,40,4,10,none,0,1,22.0,2.0,10,3,11,intervention,0,0,28.0,1.0,10,2,12,intervention,0,0,34.0,3.0,20,2,394.0,180
279,26.0,male,4.0,2.0,4.0,1.0,2.0,3.0,3.0,4.0,011,1,none,0,0,46.0,1.0,10,3,2,none,0,1,33.0,3.0,10,4,3,intervention,0,0,36.0,2.0,10,2,4,intervention,0,0,30.0,2.0,10,2,5,intervention,0,0,30.0,4.0,10,2,6,intervention,0,0,38.0,4.0,20,2,7,none,0,0,39.0,5.0,20,4,8,none,0,0,28.0,4.0,20,4,9,none,0,1,34.0,1.0,40,4,10,none,0,1,22.0,4.0,10,4,11,intervention,0,0,21.0,2.0,10,2,12,intervention,0,0,31.0,4.0,20,4,388.0,190
280,34.0,male,5.0,3.0,4.0,1.0,3.0,4.0,4.0,5.0,011,1,none,0,0,35.0,1.0,10,4,2,none,1,0,73.0,5.0,10,4,3,intervention,0,0,62.0,3.0,10,4,4,intervention,0,0,43.0,2.0,10,2,5,intervention,1,0,26.0,2.0,10,2,6,intervention,0,0,37.0,3.0,30,4,7,none,0,0,34.0,2.0,20,4,8,none,0,1,50.0,1.0,0,2,9,intervention,0,0,42.0,3.0,40,4,10,none,0,1,21.0,3.0,20,4,11,intervention,0,0,32.0,2.0,10,4,12,intervention,0,0,25.0,2.0,20,4,480.0,190
281,29.0,male,3.0,3.0,4.0,4.0,4.0,5.0,2.0,5.0,010,1,none,0,0,31.0,1.0,10,3,2,none,0,1,66.0,4.0,10,3,3,intervention,0,0,29.0,3.0,10,4,4,intervention,0,0,57.0,2.0,10,2,5,intervention,0,0,36.0,2.0,10,2,6,intervention,0,0,30.0,2.0,20,2,7,none,0,1,77.0,4.0,30,4,8,none,0,1,41.0,3.0,10,4,9,intervention,0,0,40.0,2.0,30,4,10,none,0,1,30.0,4.0,10,4,11,intervention,0,0,50.0,4.0,10,4,12,intervention,0,0,33.0,4.0,20,4,520.0,180
282,25.0,male,4.0,4.0,4.0,5.0,2.0,4.0,3.0,5.0,111,1,none,0,1,92.0,2.0,10,3,2,none,0,0,25.0,2.0,10,3,3,intervention,0,0,28.0,2.0,10,4,4,intervention,0,0,43.0,3.0,10,4,5,intervention,0,0,32.0,3.0,10,4,6,intervention,0,0,39.0,3.0,20,4,7,none,0,1,30.0,3.0,20,4,8,none,0,0,35.0,2.0,0,3,9,intervention,0,0,45.0,2.0,30,4,10,none,1,0,33.0,4.0,10,4,11,intervention,0,0,26.0,2.0,10,4,12,intervention,0,0,30.0,1.0,20,4,458.0,160
283,33.0,male,4.0,5.0,2.0,3.0,4.0,3.0,4.0,4.0,101,1,none,0,0,26.0,2.0,10,3,2,none,0,1,48.0,2.0,10,3,3,intervention,0,0,43.0,1.0,10,2,4,intervention,0,0,34.0,2.0,10,2,5,intervention,0,0,28.0,3.0,10,2,6,intervention,0,0,38.0,4.0,30,2,7,none,0,1,30.0,3.0,20,4,8,none,0,1,24.0,1.0,20,3,9,none,0,1,20.0,4.0,40,4,10,none,0,0,29.0,3.0,10,3,11,intervention,0,0,27.0,3.0,10,4,12,intervention,0,0,33.0,2.0,20,3,380.0,200
284,43.0,female,3.0,3.0,4.0,5.0,3.0,3.0,4.0,3.0,010,1,none,1,0,69.0,2.0,10,2,2,none,0,1,55.0,4.0,10,2,3,intervention,0,0,26.0,2.0,10,2,4,intervention,0,0,45.0,3.0,10,2,5,intervention,0,0,24.0,4.0,10,2,6,intervention,0,0,40.0,3.0,20,2,7,none,0,1,40.0,2.0,20,4,8,none,0,1,28.0,4.0,20,4,9,none,0,1,41.0,4.0,30,4,10,none,0,1,24.0,4.0,10,4,11,intervention,0,0,31.0,2.0,10,2,12,intervention,0,0,30.0,2.0,20,4,453.0,180
285,53.0,female,4.0,2.0,5.0,1.0,3.0,4.0,5.0,4.0,011,1,none,0,1,52.0,1.0,10,4,2,none,0,0,59.0,2.0,10,4,3,intervention,0,0,38.0,3.0,10,4,4,intervention,0,0,26.0,2.0,10,4,5,intervention,0,0,29.0,2.0,10,2,6,intervention,0,0,37.0,4.0,20,4,7,none,0,1,32.0,3.0,20,4,8,none,0,1,36.0,3.0,10,4,9,intervention,0,0,44.0,3.0,30,4,10,none,0,1,29.0,2.0,0,4,11,intervention,0,0,27.0,2.0,10,4,12,intervention,0,0,34.0,2.0,20,4,443.0,160
286,45.0,male,4.0,4.0,3.0,2.0,2.0,4.0,3.0,4.0,101,1,none,0,0,41.0,2.0,10,3,2,none,0,1,38.0,3.0,10,3,3,intervention,0,0,23.0,4.0,10,3,4,intervention,0,0,46.0,2.0,10,2,5,intervention,0,0,22.0,2.0,10,2,6,intervention,0,0,44.0,1.0,30,2,7,none,0,1,35.0,3.0,20,3,8,none,0,1,42.0,4.0,20,4,9,none,0,0,37.0,3.0,20,3,10,none,0,0,21.0,3.0,10,3,11,intervention,0,0,25.0,2.0,10,3,12,intervention,0,0,41.0,3.0,20,3,415.0,180
287,28.0,male,3.0,2.0,3.0,1.0,3.0,2.0,4.0,3.0,000,1,none,0,0,80.0,2.0,10,2,2,none,0,0,32.0,2.0,10,2,3,intervention,0,0,50.0,2.0,10,2,4,intervention,0,0,23.0,3.0,10,2,5,intervention,0,0,57.0,2.0,10,2,6,intervention,0,0,30.0,3.0,20,2,7,none,0,0,55.0,3.0,10,2,8,intervention,0,0,42.0,3.0,20,2,9,none,0,1,52.0,3.0,40,2,10,none,0,1,22.0,2.0,10,2,11,intervention,0,0,52.0,3.0,10,2,12,intervention,0,0,24.0,2.0,20,2,519.0,180
288,31.0,male,4.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,001,1,none,1,0,38.0,2.0,10,2,2,none,0,1,53.0,3.0,10,2,3,intervention,0,0,52.0,2.0,10,2,4,intervention,0,0,40.0,2.0,10,2,5,intervention,0,0,20.0,2.0,10,2,6,intervention,0,0,20.0,3.0,30,2,7,none,0,0,36.0,3.0,0,2,8,intervention,0,0,26.0,3.0,20,2,9,none,0,1,28.0,3.0,40,3,10,none,0,0,20.0,2.0,10,3,11,intervention,0,0,26.0,3.0,10,2,12,intervention,0,0,32.0,1.0,20,2,391.0,180
289,32.0,female,4.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,001,1,none,0,0,95.0,3.0,10,4,2,none,0,0,107.0,3.0,0,2,3,intervention,0,0,41.0,2.0,10,2,4,intervention,0,0,34.0,3.0,10,2,5,intervention,0,0,47.0,1.0,10,2,6,intervention,0,0,42.0,2.0,30,2,7,none,0,0,32.0,4.0,0,3,8,intervention,0,0,24.0,3.0,20,2,9,none,0,0,27.0,2.0,40,3,10,none,0,1,21.0,3.0,10,4,11,intervention,0,0,39.0,3.0,10,2,12,intervention,0,0,45.0,2.0,20,2,554.0,170
290,46.0,male,4.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,001,1,none,0,0,64.0,4.0,10,3,2,none,0,0,63.0,2.0,10,3,3,intervention,0,0,41.0,3.0,10,3,4,intervention,0,0,67.0,3.0,10,2,5,intervention,0,0,28.0,2.0,10,3,6,intervention,0,0,27.0,4.0,30,3,7,none,0,1,26.0,5.0,10,3,8,intervention,0,0,30.0,2.0,20,3,9,none,0,1,30.0,3.0,40,4,10,none,0,0,34.0,2.0,10,3,11,intervention,0,0,25.0,2.0,10,3,12,intervention,0,0,31.0,4.0,20,3,466.0,190
291,50.0,male,4.0,3.0,2.0,4.0,3.0,3.0,2.0,5.0,001,1,none,0,0,26.0,3.0,10,3,2,none,0,0,68.0,3.0,0,3,3,intervention,0,0,45.0,2.0,10,3,4,intervention,0,0,61.0,2.0,10,2,5,intervention,0,0,21.0,2.0,10,3,6,intervention,0,0,21.0,3.0,30,3,7,none,0,1,25.0,4.0,20,3,8,none,0,1,24.0,5.0,0,3,9,intervention,0,0,53.0,2.0,30,3,10,none,0,1,24.0,2.0,0,3,11,intervention,0,0,36.0,1.0,10,3,12,intervention,0,0,32.0,2.0,20,3,436.0,150
292,60.0,male,5.0,2.0,3.0,2.0,2.0,3.0,4.0,4.0,001,1,none,0,0,88.0,2.0,10,3,2,none,0,0,38.0,3.0,10,3,3,intervention,0,0,44.0,4.0,10,2,4,intervention,0,0,70.0,2.0,10,2,5,intervention,0,0,37.0,3.0,10,2,6,intervention,0,0,27.0,3.0,30,2,7,none,0,0,26.0,5.0,20,3,8,none,0,1,50.0,2.0,0,2,9,intervention,0,0,42.0,2.0,40,4,10,none,0,0,26.0,2.0,10,3,11,intervention,0,0,40.0,4.0,10,2,12,intervention,0,0,45.0,3.0,20,2,533.0,180
293,35.0,female,4.0,2.0,4.0,3.0,4.0,2.0,4.0,4.0,011,1,none,0,1,31.0,2.0,10,4,2,none,0,0,42.0,2.0,10,3,3,intervention,0,0,28.0,2.0,10,3,4,intervention,0,0,28.0,4.0,10,4,5,intervention,1,0,34.0,2.0,10,2,6,intervention,0,0,42.0,3.0,20,4,7,none,0,1,22.0,3.0,20,4,8,none,0,1,54.0,3.0,20,4,9,intervention,0,0,38.0,2.0,30,4,10,none,0,0,24.0,2.0,10,4,11,intervention,0,0,35.0,3.0,10,4,12,intervention,0,0,28.0,2.0,20,4,406.0,180
294,47.0,male,5.0,3.0,4.0,2.0,4.0,3.0,3.0,4.0,011,1,none,1,0,34.0,3.0,10,4,2,none,0,1,44.0,3.0,10,4,3,intervention,0,0,44.0,2.0,10,4,4,intervention,0,0,78.0,2.0,10,2,5,intervention,0,0,32.0,3.0,10,4,6,intervention,0,0,34.0,3.0,20,4,7,none,0,1,31.0,2.0,20,4,8,none,0,1,23.0,2.0,20,4,9,none,0,1,64.0,3.0,30,4,10,none,0,1,27.0,3.0,10,4,11,intervention,0,0,24.0,2.0,10,4,12,intervention,0,0,26.0,1.0,20,4,461.0,180
295,21.0,male,5.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,111,1,none,0,0,22.0,1.0,10,4,2,none,0,1,22.0,2.0,10,4,3,intervention,0,0,26.0,3.0,10,4,4,intervention,0,0,32.0,2.0,10,2,5,intervention,0,0,30.0,4.0,10,4,6,intervention,0,0,24.0,3.0,30,4,7,none,0,1,33.0,2.0,20,4,8,none,0,1,24.0,3.0,0,4,9,intervention,0,0,30.0,2.0,20,4,10,none,0,0,49.0,4.0,0,4,11,intervention,0,0,33.0,3.0,10,4,12,intervention,0,0,30.0,4.0,20,4,355.0,150
296,25.0,male,4.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,001,1,none,0,0,40.0,2.0,10,3,2,none,0,1,34.0,3.0,10,3,3,intervention,0,0,40.0,2.0,10,2,4,intervention,0,0,93.0,3.0,10,2,5,intervention,0,0,30.0,1.0,10,2,6,intervention,0,0,24.0,1.0,20,2,7,none,0,0,21.0,2.0,20,3,8,none,1,0,33.0,4.0,20,2,9,none,0,0,33.0,3.0,40,3,10,none,0,1,30.0,4.0,10,4,11,intervention,0,0,29.0,2.0,10,2,12,intervention,0,0,40.0,2.0,20,2,447.0,190
297,51.0,male,3.0,4.0,2.0,2.0,2.0,3.0,2.0,5.0,100,1,none,0,1,60.0,3.0,10,3,2,none,0,0,22.0,3.0,0,3,3,intervention,0,0,39.0,1.0,10,2,4,intervention,0,0,40.0,4.0,10,3,5,intervention,0,0,50.0,2.0,10,2,6,intervention,0,0,28.0,2.0,30,3,7,none,0,1,66.0,5.0,20,3,8,intervention,0,0,42.0,2.0,20,3,9,none,0,1,43.0,2.0,40,3,10,none,0,0,43.0,3.0,10,3,11,intervention,0,0,26.0,1.0,10,2,12,intervention,0,0,43.0,4.0,20,3,502.0,190
