,age,gender,technical affinity,management experience,preTrust,neuroticism,extraversion,openness,agreeableness,conscientiousness,pers_code,step_number1,proactivity1,helpRequest1,suggestionRequest1,duration1,difficulty1,points1,trust1,step_number2,proactivity2,helpRequest2,suggestionRequest2,duration2,difficulty2,points2,trust2,step_number3,proactivity3,helpRequest3,suggestionRequest3,duration3,difficulty3,points3,trust3,step_number4,proactivity4,helpRequest4,suggestionRequest4,duration4,difficulty4,points4,trust4,step_number5,proactivity5,helpRequest5,suggestionRequest5,duration5,difficulty5,points5,trust5,step_number6,proactivity6,helpRequest6,suggestionRequest6,duration6,difficulty6,points6,trust6,step_number7,proactivity7,helpRequest7,suggestionRequest7,duration7,difficulty7,points7,trust7,step_number8,proactivity8,helpRequest8,suggestionRequest8,duration8,difficulty8,points8,trust8,step_number9,proactivity9,helpRequest9,suggestionRequest9,duration9,difficulty9,points9,trust9,step_number10,proactivity10,helpRequest10,suggestionRequest10,duration10,difficulty10,points10,trust10,step_number11,proactivity11,helpRequest11,suggestionRequest11,duration11,difficulty11,points11,trust11,step_number12,proactivity12,helpRequest12,suggestionRequest12,duration12,difficulty12,points12,trust12,#duration,#points
210,50.0,male,4.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,001,1,intervention,0,0,93.0,4.0,10,3,2,intervention,0,0,50.0,2.0,10,2,3,intervention,0,0,38.0,2.0,10,2,4,intervention,0,0,33.0,4.0,10,2,5,intervention,0,0,39.0,2.0,10,2,6,intervention,0,0,35.0,2.0,30,3,7,intervention,0,0,27.0,1.0,30,2,8,intervention,0,0,42.0,2.0,20,2,9,intervention,0,0,40.0,2.0,20,2,10,intervention,0,0,28.0,5.0,10,2,11,intervention,0,0,22.0,2.0,10,2,12,intervention,0,0,34.0,2.0,20,2,481.0,190
211,61.0,female,4.0,2.0,5.0,3.0,4.0,3.0,5.0,4.0,011,1,intervention,0,0,115.0,2.0,10,4,2,intervention,0,0,59.0,2.0,10,4,3,intervention,0,0,26.0,2.0,10,2,4,intervention,0,0,47.0,2.0,10,2,5,intervention,0,0,26.0,2.0,10,4,6,intervention,0,0,21.0,3.0,20,4,7,intervention,0,0,45.0,2.0,20,4,8,intervention,0,0,31.0,2.0,20,4,9,intervention,0,0,36.0,2.0,30,4,10,intervention,0,0,30.0,2.0,10,4,11,intervention,0,0,33.0,3.0,10,4,12,intervention,0,0,24.0,3.0,20,4,493.0,180
212,26.0,male,4.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,001,1,intervention,0,0,123.0,1.0,10,2,2,intervention,0,0,31.0,2.0,10,2,3,intervention,0,0,37.0,2.0,10,2,4,intervention,0,0,21.0,2.0,10,2,5,intervention,0,0,38.0,1.0,10,2,6,intervention,0,0,38.0,4.0,30,2,7,intervention,0,0,34.0,2.0,20,2,8,intervention,0,0,32.0,4.0,20,2,9,intervention,0,0,45.0,2.0,30,2,10,intervention,0,0,24.0,2.0,10,2,11,intervention,0,0,35.0,2.0,10,2,12,intervention,0,0,21.0,2.0,10,2,479.0,180
213,51.0,female,5.0,3.0,3.0,3.0,4.0,5.0,5.0,5.0,001,1,intervention,0,0,144.0,1.0,10,3,2,intervention,0,0,44.0,4.0,10,2,3,intervention,0,0,26.0,2.0,10,2,4,intervention,0,0,62.0,2.0,10,2,5,intervention,0,0,35.0,3.0,10,2,6,intervention,0,0,52.0,4.0,30,2,7,intervention,0,0,25.0,1.0,20,2,8,intervention,0,0,38.0,3.0,20,2,9,intervention,0,0,56.0,3.0,30,2,10,intervention,0,0,23.0,4.0,10,2,11,intervention,0,0,29.0,3.0,10,2,12,intervention,0,0,27.0,2.0,10,2,561.0,180
214,38.0,female,4.0,2.0,4.0,1.0,4.0,5.0,3.0,4.0,011,1,intervention,0,0,157.0,2.0,10,4,2,intervention,0,0,86.0,3.0,10,2,3,intervention,0,0,44.0,2.0,10,2,4,intervention,0,0,46.0,2.0,10,2,5,intervention,0,0,25.0,3.0,10,2,6,intervention,0,0,40.0,3.0,30,2,7,intervention,0,0,57.0,3.0,20,2,8,intervention,0,0,30.0,3.0,20,2,9,intervention,0,0,45.0,1.0,40,2,10,intervention,0,0,28.0,1.0,10,2,11,intervention,0,0,23.0,2.0,10,2,12,intervention,0,0,36.0,2.0,10,2,617.0,190
215,51.0,male,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,111,1,intervention,0,0,42.0,3.0,10,4,2,intervention,0,0,46.0,3.0,10,4,3,intervention,0,0,24.0,4.0,10,5,4,intervention,0,0,59.0,3.0,10,5,5,intervention,0,0,33.0,2.0,10,2,6,intervention,0,0,57.0,2.0,30,4,7,intervention,0,0,33.0,3.0,20,4,8,intervention,0,0,22.0,3.0,10,4,9,intervention,0,0,37.0,4.0,30,5,10,intervention,0,0,27.0,5.0,10,5,11,intervention,0,0,22.0,2.0,10,5,12,intervention,0,0,25.0,2.0,20,4,427.0,180
216,46.0,male,4.0,3.0,3.0,1.0,4.0,3.0,2.0,4.0,001,1,intervention,0,0,22.0,3.0,10,3,2,intervention,0,0,27.0,2.0,10,2,3,intervention,0,0,29.0,2.0,10,2,4,intervention,0,0,32.0,3.0,10,2,5,intervention,0,0,24.0,1.0,10,2,6,intervention,0,0,26.0,4.0,30,3,7,intervention,0,0,41.0,3.0,20,2,8,intervention,0,0,39.0,2.0,20,2,9,intervention,0,0,42.0,1.0,30,2,10,intervention,0,0,20.0,4.0,20,2,11,intervention,0,0,22.0,3.0,10,2,12,intervention,0,0,39.0,2.0,20,2,363.0,200
217,45.0,male,4.0,3.0,4.0,3.0,2.0,3.0,3.0,5.0,011,1,intervention,0,0,129.0,3.0,10,4,2,intervention,0,0,34.0,2.0,10,4,3,intervention,0,0,24.0,1.0,10,2,4,intervention,0,0,36.0,3.0,10,2,5,intervention,1,0,32.0,2.0,10,2,6,intervention,0,0,28.0,3.0,20,4,7,intervention,0,0,20.0,3.0,20,4,8,intervention,0,0,41.0,4.0,20,4,9,intervention,0,0,54.0,4.0,40,4,10,intervention,0,0,23.0,2.0,10,4,11,intervention,0,0,25.0,3.0,10,4,12,intervention,0,0,32.0,4.0,20,4,478.0,190
218,31.0,female,3.0,2.0,4.0,2.0,3.0,3.0,1.0,4.0,010,1,intervention,0,0,122.0,2.0,10,2,2,intervention,0,0,23.0,5.0,10,2,3,intervention,0,0,40.0,1.0,10,2,4,intervention,0,0,74.0,4.0,10,2,5,intervention,0,0,22.0,2.0,10,2,6,intervention,0,0,36.0,3.0,20,2,7,intervention,0,0,41.0,4.0,20,2,8,intervention,0,0,25.0,4.0,20,2,9,intervention,0,0,43.0,3.0,30,2,10,intervention,0,0,33.0,2.0,10,2,11,intervention,0,0,36.0,3.0,10,2,12,intervention,0,0,30.0,3.0,20,2,525.0,180
219,22.0,male,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,100,1,intervention,0,0,42.0,2.0,10,3,2,intervention,1,0,81.0,3.0,10,2,3,intervention,0,0,26.0,3.0,10,2,4,intervention,0,0,77.0,1.0,10,2,5,intervention,0,0,43.0,4.0,10,2,6,intervention,0,0,34.0,3.0,20,2,7,intervention,0,0,24.0,2.0,20,2,8,intervention,0,0,40.0,2.0,20,2,9,intervention,0,0,28.0,2.0,30,2,10,intervention,0,0,31.0,4.0,10,2,11,intervention,0,0,20.0,2.0,10,2,12,intervention,0,0,31.0,3.0,10,2,477.0,170
220,37.0,male,5.0,2.0,4.0,3.0,4.0,4.0,3.0,3.0,011,1,intervention,0,0,26.0,3.0,10,4,2,intervention,0,0,55.0,3.0,10,2,3,intervention,0,0,29.0,2.0,10,2,4,intervention,0,0,31.0,3.0,10,2,5,intervention,0,0,35.0,3.0,10,2,6,intervention,0,0,31.0,4.0,30,4,7,intervention,0,0,24.0,2.0,20,4,8,intervention,0,0,24.0,2.0,20,4,9,intervention,0,0,51.0,4.0,30,4,10,intervention,0,0,35.0,3.0,10,2,11,intervention,0,0,25.0,3.0,10,4,12,intervention,0,0,21.0,1.0,20,4,387.0,190
221,50.0,male,4.0,2.0,2.0,3.0,4.0,5.0,4.0,3.0,001,1,intervention,0,0,145.0,2.0,10,2,2,intervention,0,0,31.0,2.0,10,2,3,intervention,0,0,30.0,4.0,10,2,4,intervention,0,0,34.0,3.0,10,2,5,intervention,0,0,24.0,3.0,10,2,6,intervention,0,0,38.0,2.0,30,2,7,intervention,0,0,50.0,2.0,20,2,8,intervention,0,0,29.0,2.0,20,2,9,intervention,0,0,45.0,3.0,30,2,10,intervention,0,0,33.0,4.0,10,2,11,intervention,0,0,29.0,2.0,10,2,12,intervention,0,0,34.0,2.0,10,2,522.0,180
222,28.0,female,5.0,3.0,4.0,3.0,4.0,5.0,2.0,3.0,011,1,intervention,0,0,80.0,2.0,10,4,2,intervention,0,0,48.0,2.0,10,2,3,intervention,0,0,26.0,2.0,10,2,4,intervention,0,0,75.0,2.0,10,2,5,intervention,0,0,23.0,3.0,10,2,6,intervention,0,0,47.0,4.0,20,4,7,intervention,0,0,32.0,1.0,20,2,8,intervention,0,0,44.0,2.0,20,2,9,intervention,0,0,34.0,3.0,40,4,10,intervention,0,0,26.0,3.0,10,2,11,intervention,0,0,30.0,1.0,10,2,12,intervention,0,0,31.0,2.0,20,2,496.0,190
223,28.0,female,4.0,3.0,3.0,2.0,4.0,5.0,5.0,2.0,001,1,intervention,0,0,62.0,2.0,10,2,2,intervention,0,0,26.0,3.0,10,2,3,intervention,0,0,41.0,2.0,10,2,4,intervention,0,0,31.0,4.0,10,2,5,intervention,0,0,41.0,2.0,10,2,6,intervention,0,0,40.0,3.0,20,2,7,intervention,0,0,39.0,3.0,20,2,8,intervention,0,0,35.0,2.0,20,2,9,intervention,0,0,40.0,2.0,30,2,10,intervention,0,0,23.0,4.0,10,2,11,intervention,0,0,31.0,3.0,10,2,12,intervention,0,0,24.0,1.0,10,2,433.0,170
224,39.0,male,5.0,4.0,5.0,4.0,4.0,2.0,2.0,4.0,111,1,intervention,0,0,58.0,3.0,10,5,2,intervention,0,0,40.0,1.0,10,4,3,intervention,0,0,29.0,3.0,10,4,4,intervention,0,0,74.0,3.0,10,2,5,intervention,0,0,38.0,2.0,10,4,6,intervention,0,0,34.0,3.0,30,5,7,intervention,0,0,22.0,2.0,20,4,8,intervention,0,0,28.0,4.0,10,5,9,intervention,0,0,33.0,2.0,40,4,10,intervention,0,0,33.0,3.0,20,5,11,intervention,0,0,32.0,2.0,10,4,12,intervention,0,0,32.0,3.0,20,5,453.0,200
225,39.0,female,4.0,4.0,4.0,3.0,4.0,2.0,2.0,2.0,111,1,intervention,0,0,219.0,3.0,10,5,2,intervention,0,0,23.0,2.0,10,5,3,intervention,0,0,27.0,1.0,10,2,4,intervention,0,0,23.0,3.0,10,2,5,intervention,0,0,31.0,1.0,10,2,6,intervention,0,0,32.0,3.0,20,2,7,intervention,0,0,33.0,2.0,20,2,8,intervention,0,0,25.0,1.0,20,2,9,intervention,0,0,24.0,4.0,40,2,10,intervention,0,0,37.0,4.0,10,5,11,intervention,0,0,21.0,3.0,10,5,12,intervention,0,0,26.0,2.0,20,5,521.0,190
226,35.0,female,4.0,3.0,3.0,3.0,3.0,3.0,2.0,5.0,001,1,intervention,0,0,67.0,3.0,10,3,2,intervention,0,0,28.0,3.0,10,3,3,intervention,0,0,33.0,3.0,10,2,4,intervention,0,0,21.0,2.0,10,3,5,intervention,0,0,23.0,2.0,10,3,6,intervention,0,0,31.0,4.0,20,3,7,intervention,0,0,31.0,2.0,20,3,8,intervention,0,0,20.0,3.0,20,4,9,intervention,0,0,46.0,3.0,40,4,10,intervention,0,0,31.0,3.0,10,4,11,intervention,0,0,22.0,2.0,10,2,12,intervention,0,0,33.0,2.0,20,3,386.0,190
227,26.0,male,4.0,3.0,5.0,2.0,3.0,4.0,3.0,5.0,011,1,intervention,0,0,39.0,2.0,10,4,2,intervention,0,0,48.0,1.0,10,2,3,intervention,0,0,33.0,1.0,10,2,4,intervention,0,0,35.0,3.0,10,2,5,intervention,0,0,25.0,2.0,10,2,6,intervention,0,0,35.0,3.0,20,4,7,intervention,0,0,41.0,2.0,20,2,8,intervention,0,0,35.0,2.0,20,2,9,intervention,0,0,43.0,2.0,40,2,10,intervention,0,0,39.0,3.0,10,2,11,intervention,0,0,31.0,3.0,10,4,12,intervention,0,0,39.0,2.0,20,2,443.0,190
228,33.0,male,3.0,2.0,3.0,3.0,3.0,5.0,3.0,5.0,000,1,intervention,0,0,170.0,1.0,10,2,2,intervention,0,0,37.0,3.0,10,2,3,intervention,0,0,27.0,2.0,10,2,4,intervention,0,0,34.0,2.0,10,2,5,intervention,0,0,31.0,4.0,10,2,6,intervention,0,0,37.0,3.0,20,3,7,intervention,1,0,26.0,4.0,20,2,8,intervention,0,0,31.0,4.0,20,3,9,intervention,0,0,58.0,3.0,40,2,10,intervention,0,0,40.0,2.0,10,2,11,intervention,0,0,37.0,2.0,10,2,12,intervention,0,0,33.0,3.0,20,2,561.0,190
229,41.0,male,4.0,3.0,2.0,3.0,4.0,5.0,3.0,3.0,001,1,intervention,0,0,67.0,2.0,10,3,2,intervention,0,0,32.0,3.0,10,2,3,intervention,0,0,45.0,4.0,10,2,4,intervention,0,0,39.0,1.0,10,2,5,intervention,0,0,57.0,2.0,10,2,6,intervention,0,0,57.0,3.0,30,2,7,intervention,0,0,47.0,2.0,30,2,8,intervention,0,0,23.0,4.0,20,2,9,intervention,0,0,38.0,2.0,30,2,10,intervention,0,0,23.0,3.0,10,2,11,intervention,0,0,31.0,3.0,10,2,12,intervention,0,0,36.0,4.0,20,2,495.0,200
230,41.0,male,4.0,2.0,4.0,3.0,3.0,4.0,2.0,4.0,011,1,intervention,0,0,126.0,2.0,10,3,2,intervention,0,0,59.0,2.0,10,2,3,intervention,0,0,26.0,1.0,10,2,4,intervention,0,0,43.0,3.0,10,2,5,intervention,0,0,33.0,1.0,10,2,6,intervention,0,0,49.0,3.0,30,2,7,intervention,0,0,52.0,2.0,20,2,8,intervention,0,0,46.0,2.0,20,2,9,intervention,0,0,27.0,2.0,30,2,10,intervention,0,0,23.0,3.0,10,2,11,intervention,0,0,30.0,2.0,10,2,12,intervention,0,0,30.0,2.0,20,2,544.0,190
231,48.0,female,3.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,000,1,intervention,0,0,155.0,3.0,10,3,2,intervention,0,0,69.0,4.0,10,2,3,intervention,0,0,30.0,3.0,10,2,4,intervention,0,0,68.0,2.0,10,2,5,intervention,0,0,41.0,2.0,10,2,6,intervention,0,0,29.0,3.0,30,2,7,intervention,0,0,36.0,2.0,20,2,8,intervention,0,0,31.0,2.0,20,2,9,intervention,0,0,25.0,4.0,20,2,10,intervention,0,0,39.0,3.0,10,2,11,intervention,0,0,32.0,3.0,10,2,12,intervention,0,0,26.0,3.0,20,2,581.0,180
232,23.0,male,4.0,4.0,4.0,1.0,3.0,5.0,4.0,3.0,111,1,intervention,0,0,39.0,2.0,10,4,2,intervention,0,0,34.0,3.0,10,2,3,intervention,0,0,26.0,1.0,10,2,4,intervention,0,0,44.0,5.0,10,2,5,intervention,0,0,54.0,3.0,10,2,6,intervention,0,0,33.0,2.0,20,2,7,intervention,0,0,37.0,2.0,20,2,8,intervention,0,0,26.0,3.0,20,2,9,intervention,0,0,46.0,1.0,30,2,10,intervention,0,0,31.0,1.0,10,2,11,intervention,0,0,35.0,3.0,10,2,12,intervention,0,0,28.0,2.0,20,2,433.0,180
233,21.0,female,4.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,001,1,intervention,0,0,41.0,3.0,10,2,2,intervention,0,0,68.0,3.0,10,2,3,intervention,0,0,37.0,4.0,10,2,4,intervention,0,0,40.0,1.0,10,2,5,intervention,0,0,25.0,1.0,10,2,6,intervention,0,0,24.0,2.0,20,2,7,intervention,1,0,41.0,4.0,20,2,8,intervention,0,0,34.0,3.0,10,2,9,intervention,0,0,47.0,2.0,40,2,10,intervention,0,0,30.0,4.0,10,2,11,intervention,0,0,39.0,4.0,10,2,12,intervention,0,0,50.0,2.0,10,2,476.0,170
234,50.0,female,4.0,3.0,4.0,3.0,1.0,4.0,3.0,5.0,011,1,intervention,0,0,151.0,3.0,10,3,2,intervention,0,0,58.0,1.0,10,2,3,intervention,0,0,39.0,2.0,10,2,4,intervention,1,0,31.0,2.0,10,2,5,intervention,0,0,23.0,2.0,10,2,6,intervention,0,0,43.0,4.0,30,4,7,intervention,0,0,40.0,2.0,20,4,8,intervention,0,0,20.0,2.0,20,4,9,intervention,0,0,54.0,3.0,30,4,10,intervention,0,0,24.0,4.0,10,4,11,intervention,0,0,27.0,3.0,10,4,12,intervention,0,0,22.0,4.0,20,4,532.0,190
235,45.0,male,4.0,3.0,2.0,3.0,2.0,3.0,2.0,5.0,001,1,intervention,0,0,93.0,2.0,10,3,2,intervention,0,0,54.0,4.0,10,3,3,intervention,0,0,47.0,2.0,10,2,4,intervention,0,0,39.0,3.0,10,2,5,intervention,0,0,26.0,3.0,10,3,6,intervention,0,0,46.0,2.0,20,3,7,intervention,1,0,38.0,4.0,20,2,8,intervention,0,0,38.0,3.0,20,3,9,intervention,0,0,31.0,3.0,30,3,10,intervention,0,0,25.0,4.0,10,3,11,intervention,0,0,27.0,2.0,10,3,12,intervention,0,0,46.0,3.0,20,3,510.0,180
236,45.0,female,5.0,3.0,3.0,3.0,4.0,4.0,5.0,3.0,001,1,intervention,0,0,109.0,4.0,10,4,2,intervention,0,0,43.0,2.0,10,2,3,intervention,0,0,43.0,4.0,10,2,4,intervention,0,0,38.0,2.0,10,2,5,intervention,0,0,39.0,1.0,10,2,6,intervention,0,0,21.0,3.0,30,2,7,intervention,0,0,24.0,3.0,20,2,8,intervention,0,0,32.0,3.0,20,2,9,intervention,0,0,40.0,2.0,20,2,10,intervention,0,0,27.0,3.0,10,2,11,intervention,0,0,40.0,3.0,10,2,12,intervention,0,0,28.0,2.0,10,2,484.0,170
237,41.0,female,4.0,2.0,3.0,3.0,2.0,3.0,3.0,5.0,001,1,intervention,0,0,22.0,3.0,10,3,2,intervention,0,0,35.0,2.0,10,3,3,intervention,0,0,49.0,3.0,10,2,4,intervention,0,0,83.0,1.0,10,2,5,intervention,0,0,35.0,3.0,10,2,6,intervention,0,0,35.0,4.0,30,4,7,intervention,0,0,25.0,2.0,30,4,8,intervention,0,0,43.0,2.0,20,2,9,intervention,0,0,44.0,3.0,30,2,10,intervention,0,0,23.0,2.0,10,2,11,intervention,0,0,30.0,2.0,10,2,12,intervention,0,0,33.0,3.0,20,3,457.0,200
238,44.0,male,4.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,001,1,intervention,0,0,36.0,2.0,10,3,2,intervention,0,0,42.0,2.0,10,2,3,intervention,0,0,28.0,3.0,10,2,4,intervention,0,0,37.0,2.0,10,2,5,intervention,0,0,41.0,2.0,10,2,6,intervention,0,0,28.0,3.0,30,2,7,intervention,0,0,22.0,4.0,20,2,8,intervention,0,0,30.0,4.0,20,2,9,intervention,0,0,28.0,3.0,30,2,10,intervention,0,0,35.0,3.0,10,2,11,intervention,0,0,27.0,2.0,10,2,12,intervention,0,0,26.0,2.0,20,2,380.0,190
239,55.0,male,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,101,1,intervention,0,0,33.0,3.0,10,3,2,intervention,0,0,42.0,2.0,10,2,3,intervention,0,0,25.0,3.0,10,2,4,intervention,0,0,44.0,3.0,10,2,5,intervention,0,0,36.0,3.0,10,2,6,intervention,0,0,43.0,5.0,30,2,7,intervention,0,0,34.0,2.0,20,4,8,intervention,0,0,29.0,3.0,20,4,9,intervention,0,0,48.0,2.0,20,2,10,intervention,0,0,27.0,2.0,10,2,11,intervention,0,0,31.0,2.0,10,2,12,intervention,0,0,28.0,3.0,20,2,420.0,180
240,31.0,male,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,110,1,intervention,0,0,39.0,4.0,10,4,2,intervention,0,0,28.0,2.0,10,2,3,intervention,0,0,35.0,2.0,10,2,4,intervention,0,0,39.0,1.0,10,2,5,intervention,0,0,24.0,2.0,10,2,6,intervention,0,0,31.0,3.0,20,2,7,intervention,0,0,23.0,1.0,20,2,8,intervention,0,0,23.0,3.0,10,2,9,intervention,0,0,53.0,3.0,30,2,10,intervention,0,0,37.0,1.0,10,2,11,intervention,0,0,20.0,3.0,10,2,12,intervention,0,0,32.0,2.0,20,2,384.0,170
241,43.0,male,4.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,001,1,intervention,0,0,124.0,2.0,10,3,2,intervention,0,0,40.0,3.0,10,2,3,intervention,0,0,37.0,3.0,10,2,4,intervention,0,0,50.0,3.0,10,2,5,intervention,0,0,25.0,2.0,10,2,6,intervention,0,0,25.0,2.0,30,2,7,intervention,0,0,23.0,3.0,20,3,8,intervention,0,0,38.0,2.0,20,2,9,intervention,0,0,31.0,2.0,40,4,10,intervention,0,0,22.0,3.0,10,2,11,intervention,0,0,21.0,3.0,10,3,12,intervention,0,0,41.0,2.0,20,2,477.0,200
242,41.0,female,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,011,1,intervention,0,0,30.0,2.0,10,4,2,intervention,1,0,29.0,2.0,10,2,3,intervention,0,0,33.0,3.0,10,2,4,intervention,0,0,53.0,4.0,10,2,5,intervention,0,0,25.0,3.0,10,4,6,intervention,0,0,36.0,3.0,30,4,7,intervention,0,0,35.0,3.0,20,4,8,intervention,0,0,34.0,2.0,20,4,9,intervention,0,0,49.0,2.0,40,4,10,intervention,0,0,22.0,3.0,10,4,11,intervention,0,0,27.0,2.0,10,2,12,intervention,0,0,33.0,4.0,10,4,406.0,190
243,49.0,female,4.0,3.0,3.0,5.0,3.0,2.0,3.0,4.0,001,1,intervention,0,0,55.0,3.0,10,3,2,intervention,0,0,54.0,2.0,10,2,3,intervention,0,0,42.0,2.0,10,2,4,intervention,0,0,22.0,4.0,10,2,5,intervention,0,0,47.0,2.0,10,2,6,intervention,0,0,45.0,2.0,30,2,7,intervention,0,0,44.0,4.0,20,2,8,intervention,0,0,26.0,3.0,10,2,9,intervention,0,0,29.0,2.0,30,4,10,intervention,0,0,43.0,3.0,10,2,11,intervention,0,0,41.0,3.0,10,2,12,intervention,0,0,24.0,2.0,20,2,472.0,180
244,27.0,female,4.0,4.0,2.0,3.0,4.0,4.0,3.0,3.0,101,1,intervention,0,0,151.0,5.0,10,2,2,intervention,0,0,49.0,3.0,10,2,3,intervention,0,0,38.0,3.0,10,2,4,intervention,0,0,61.0,2.0,10,2,5,intervention,0,0,40.0,2.0,10,2,6,intervention,0,0,33.0,3.0,20,2,7,intervention,0,0,36.0,1.0,20,2,8,intervention,0,0,29.0,4.0,20,2,9,intervention,0,0,44.0,4.0,20,2,10,intervention,0,0,24.0,3.0,10,2,11,intervention,0,0,29.0,1.0,10,2,12,intervention,0,0,40.0,2.0,20,2,574.0,170
245,61.0,female,4.0,3.0,3.0,3.0,5.0,4.0,3.0,4.0,001,1,intervention,0,0,183.0,2.0,10,2,2,intervention,0,0,37.0,3.0,10,3,3,intervention,0,0,30.0,2.0,10,2,4,intervention,0,0,27.0,2.0,10,2,5,intervention,0,0,45.0,5.0,10,2,6,intervention,0,0,27.0,4.0,30,3,7,intervention,0,0,23.0,2.0,20,2,8,intervention,0,0,35.0,2.0,20,2,9,intervention,0,0,32.0,3.0,30,3,10,intervention,0,0,33.0,2.0,10,2,11,intervention,0,0,43.0,2.0,10,2,12,intervention,0,0,23.0,3.0,20,2,538.0,190
246,37.0,male,4.0,4.0,5.0,1.0,3.0,2.0,3.0,4.0,111,1,intervention,0,0,22.0,2.0,10,4,2,intervention,0,0,24.0,1.0,10,2,3,intervention,0,0,43.0,3.0,10,2,4,intervention,0,0,48.0,3.0,10,2,5,intervention,0,0,32.0,1.0,10,2,6,intervention,0,0,42.0,2.0,20,2,7,intervention,0,0,30.0,3.0,20,4,8,intervention,0,0,27.0,4.0,20,5,9,intervention,0,0,30.0,4.0,40,5,10,intervention,0,0,39.0,4.0,10,5,11,intervention,0,0,44.0,2.0,10,4,12,intervention,0,0,28.0,3.0,20,4,409.0,190
247,35.0,male,4.0,2.0,3.0,3.0,5.0,3.0,3.0,5.0,001,1,intervention,0,0,99.0,3.0,10,4,2,intervention,0,0,34.0,2.0,10,2,3,intervention,0,0,36.0,3.0,10,2,4,intervention,0,0,65.0,2.0,10,2,5,intervention,0,0,27.0,3.0,10,2,6,intervention,0,0,27.0,3.0,30,4,7,intervention,1,0,47.0,2.0,20,2,8,intervention,0,0,27.0,4.0,10,2,9,intervention,0,0,39.0,3.0,40,4,10,intervention,0,0,25.0,4.0,10,4,11,intervention,0,0,38.0,2.0,10,2,12,intervention,0,0,34.0,2.0,10,2,498.0,180
248,38.0,female,4.0,3.0,3.0,2.0,2.0,2.0,4.0,2.0,001,1,intervention,0,0,27.0,2.0,10,2,2,intervention,0,0,25.0,2.0,10,2,3,intervention,0,0,46.0,3.0,10,2,4,intervention,0,0,46.0,4.0,10,2,5,intervention,0,0,31.0,1.0,10,2,6,intervention,0,0,37.0,3.0,20,2,7,intervention,0,0,41.0,3.0,20,2,8,intervention,0,0,36.0,3.0,10,2,9,intervention,0,0,24.0,2.0,30,2,10,intervention,0,0,22.0,3.0,10,2,11,intervention,0,0,29.0,2.0,10,2,12,intervention,0,0,26.0,3.0,20,2,390.0,170
249,34.0,male,5.0,2.0,4.0,1.0,3.0,4.0,4.0,4.0,011,1,intervention,0,0,121.0,3.0,10,4,2,intervention,0,0,46.0,3.0,10,4,3,intervention,0,0,21.0,3.0,10,2,4,intervention,0,0,65.0,3.0,10,2,5,intervention,1,0,29.0,2.0,10,2,6,intervention,0,0,44.0,4.0,30,4,7,intervention,0,0,27.0,3.0,20,4,8,intervention,0,0,20.0,4.0,20,4,9,intervention,0,0,52.0,4.0,40,4,10,intervention,0,0,27.0,1.0,10,2,11,intervention,0,0,27.0,2.0,10,2,12,intervention,0,0,31.0,4.0,20,2,510.0,200
250,38.0,male,4.0,3.0,2.0,4.0,2.0,4.0,2.0,3.0,001,1,intervention,0,0,117.0,2.0,10,3,2,intervention,0,0,38.0,2.0,10,2,3,intervention,0,0,38.0,2.0,10,2,4,intervention,0,0,39.0,2.0,10,2,5,intervention,1,0,20.0,2.0,10,2,6,intervention,0,0,32.0,3.0,30,3,7,intervention,0,0,36.0,2.0,20,2,8,intervention,0,0,37.0,3.0,20,2,9,intervention,0,0,37.0,2.0,30,2,10,intervention,0,0,21.0,2.0,10,2,11,intervention,0,0,26.0,2.0,10,2,12,intervention,0,0,25.0,2.0,20,2,466.0,190
251,51.0,female,4.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,011,1,intervention,0,0,24.0,2.0,10,3,2,intervention,0,0,58.0,3.0,10,2,3,intervention,0,0,44.0,3.0,10,2,4,intervention,0,0,33.0,2.0,10,2,5,intervention,0,0,29.0,2.0,10,2,6,intervention,0,0,30.0,3.0,30,2,7,intervention,0,0,34.0,3.0,30,4,8,intervention,0,0,41.0,3.0,10,2,9,intervention,0,0,38.0,3.0,30,2,10,intervention,0,0,43.0,3.0,10,2,11,intervention,0,0,32.0,1.0,10,2,12,intervention,0,0,32.0,2.0,20,2,438.0,190
